pc4,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip
8131,8025.0,2.4,14.4,530.0,38115.6746031746,1,3087
8141,7090.0,2.3,8.1,528.0,27100.0,1,3088
8144,435.0,2.5,8.8,49.0,28100.0,1,3089
8146,345.0,2.9,9.100000000000001,20.0,31000.0,1,3090
8147,205.0,2.5,10.6,57.0,33900.0,1,3091
8148,1325.0,2.6,15.3,68.0,31000.0,2,3092
8151,1870.0,2.6,54.9,368.0,27700.0,3,3093
8152,2550.0,2.5,56.3,391.0,20100.0,1,3094
8153,165.0,3.1,47.3,56.0,38115.6746031746,3,3095
8154,100.0,2.8,22.5,41.0,59800.0,2,3096
8161,6535.0,2.2,22.7,835.0,38300.0,1,3097
8162,9035.0,2.2,21.5,878.0,34400.0,3,3098
8166,3260.0,2.6,24.6,120.0,39700.0,2,3099
8167,1630.0,2.6,14.0,103.0,49400.0,3,3100
8171,7800.0,2.3,15.9,722.0,30000.0,3,3101
8172,4880.0,2.3,17.3,859.0,44800.0,2,3102
8181,11520.0,2.3,10.399999999999999,717.0,47100.0,3,3103
8191,6155.0,2.5,10.9,465.0,25400.0,2,3104
8193,200.0,2.5,52.4,31.0,37800.0,2,3105
8194,670.0,2.4,85.5,81.0,33800.0,2,3106
8196,610.0,2.5,2.0,86.0,27200.0,3,3107
8198,65.0,2.9,52.2,12.0,29400.0,3,3108
8211,260.0,2.4,13.0,122.0,43800.0,2,3109
8212,4605.0,2.3,71.3,954.0,36800.0,1,3110
8218,250.0,2.9,110.4,18.0,34000.0,2,3111
8219,2750.0,3.0,110.19999999999999,299.0,43600.0,1,3112
8221,5.0,2.287339268051434,97.0,32.0,49300.0,2,3113
8222,190.0,2.4,88.8,331.0,41500.0,3,3114
8223,4965.0,2.2,117.2,1195.0,40900.0,3,3115
8224,7125.0,2.1,120.7,1960.0,51200.0,3,3116
8225,8130.0,2.1,107.5,1979.0,46900.0,2,3117
8226,9705.0,2.4,64.7,1483.0,45800.0,3,3118
8231,4965.0,2.3,63.8,1669.0,48100.0,2,3119
8232,7195.0,2.0,109.3,2049.0,41700.0,3,3120
8233,680.0,1.3,118.5,1843.0,38115.6746031746,2,3121
8239,170.0,2.7,42.5,356.0,38115.6746031746,2,3122
8241,1380.0,2.5,91.6,221.0,38115.6746031746,1,3123
8242,6115.0,2.3,27.0,1125.0,25500.0,3,3124
8243,9470.0,2.3,30.4,1311.0,41300.0,3,3125
8244,4225.0,2.2,28.0,521.0,31800.0,1,3126
8245,5710.0,2.8,31.0,860.0,33500.0,2,3127
8251,12430.0,2.1,3.9,1027.0,51300.0,3,3128
8252,5865.0,2.4,4.6,878.0,38900.0,3,3129
8253,9170.0,2.6,83.3,629.0,36500.0,3,3130
8254,675.0,1.5,84.6,1183.0,43300.0,2,3131
8255,6330.0,2.4,77.5,597.0,40600.0,3,3132
8256,6345.0,2.3,84.0,432.0,39700.0,1,3133
8261,5285.0,1.7,83.1,2195.0,38600.0,3,3134
8262,6480.0,2.2,80.30000000000001,1935.0,41800.0,2,3135
8263,715.0,2.7,27.0,713.0,38200.0,2,3136
8264,2125.0,2.3,79.30000000000001,1536.0,37300.0,1,3137
8265,14520.0,2.4,3.9,1781.0,40400.0,3,3138
8266,7290.0,2.8,8.6,1284.0,38115.6746031746,3,3139
8267,635.0,2.8,2.5999999999999996,456.0,43700.0,3,3140
8271,12355.0,2.7,70.4,966.0,45400.0,2,3141
8274,885.0,2.6,2.4000000000000004,103.0,34900.0,3,3142
8275,680.0,2.8,20.0,81.0,43100.0,1,3143
8276,750.0,2.9,7.2,60.0,26300.0,1,3144
8277,1020.0,3.1,1.2000000000000002,162.0,40700.0,2,3145
8278,880.0,3.1,10.5,28.0,32900.0,3,3146
8281,10260.0,2.9,32.0,831.0,43000.0,2,3147
8291,10.0,2.287339268051434,31.099999999999998,4.0,38115.6746031746,3,3148
8293,165.0,3.8,32.1,7.0,38115.6746031746,2,3149
8294,170.0,3.0,32.0,8.0,38115.6746031746,2,3150
8301,2115.0,1.7,20.2,1532.0,39400.0,1,3151
8302,10415.0,2.5,3.8,1015.0,38115.6746031746,3,3152
8303,9735.0,2.3,1.4000000000000001,1389.0,30800.0,2,3153
8304,3480.0,2.2,6.0,892.0,38115.6746031746,2,3154
8305,310.0,2.9,1.9,141.0,35200.0,3,3155
8307,3065.0,2.5,1.5999999999999999,255.0,38500.0,3,3156
8308,1915.0,2.4,10.399999999999999,119.0,47100.0,1,3157
8309,2485.0,3.0,2.5,165.0,27100.0,1,3158
8311,1405.0,2.5,6.7,93.0,41300.0,2,3159
8312,1675.0,2.5,9.1,115.0,43400.0,2,3160
8313,1670.0,2.5,3.6999999999999997,102.0,38900.0,1,3161
8314,1415.0,2.6,1.7999999999999998,89.0,37000.0,2,3162
8315,2045.0,2.5,29.0,95.0,38115.6746031746,3,3163
8316,3690.0,2.4,30.1,327.0,38115.6746031746,1,3164
8317,1430.0,2.4,9.0,85.0,38115.6746031746,3,3165
8319,10.0,1.6,8.2,7.0,36300.0,2,3166
8321,13800.0,3.2,57.7,1101.0,38115.6746031746,1,3167
8322,6960.0,3.4,57.10000000000001,970.0,44100.0,2,3168
8325,4240.0,2.3,54.6,522.0,36700.0,1,3169
8326,2455.0,2.7,58.3,138.0,36600.0,2,3170
8331,10435.0,1.9,63.4,1267.0,37200.0,2,3171
8332,6020.0,2.5,39.0,929.0,36100.0,1,3172
8333,700.0,2.3,13.700000000000001,345.0,43700.0,3,3173
8334,2065.0,2.5,14.3,324.0,35600.0,3,3174
8335,200.0,2.3,13.6,114.0,35100.0,1,3175
8336,85.0,2.4,41.4,48.0,42700.0,1,3176
8337,190.0,2.1,11.4,41.0,30800.0,3,3177
8338,855.0,2.4,57.7,89.0,36400.0,2,3178
8339,160.0,2.9,52.3,137.0,38115.6746031746,3,3179
8341,1895.0,2.2,40.2,251.0,38115.6746031746,2,3180
8342,250.0,2.6,53.800000000000004,41.0,39300.0,2,3181
8343,615.0,2.4,30.199999999999996,582.0,35800.0,1,3182
8344,315.0,2.4,4.1,117.0,28600.0,3,3183
8345,305.0,2.6,31.0,98.0,37300.0,2,3184
8346,340.0,2.0,10.0,101.0,38115.6746031746,1,3185
8347,600.0,2.5,9.6,55.0,44900.0,3,3186
8351,790.0,2.3,10.0,43.0,37000.0,1,3187
8355,2765.0,2.3,5.3,138.0,38115.6746031746,1,3188
8356,1375.0,2.2,2.4,178.0,37600.0,2,3189
8361,80.0,2.9,9.4,37.0,43000.0,2,3190
8362,15.0,2.1,3.8,4.0,30800.0,1,3191
8363,170.0,2.1,6.0,20.0,43000.0,2,3192
8371,480.0,2.2,9.5,48.0,41400.0,3,3193
8372,40.0,2.6,8.600000000000001,15.0,44800.0,2,3194
8373,315.0,2.5,5.0,19.0,39400.0,3,3195
8374,925.0,2.4,11.7,112.0,41300.0,2,3196
8375,2585.0,2.3,12.3,331.0,38800.0,3,3197
8376,535.0,2.2,12.9,87.0,39700.0,1,3198
8377,225.0,1.9,12.5,40.0,32900.0,3,3199
8378,400.0,2.4,17.200000000000003,60.0,40100.0,3,3200
8381,1975.0,2.0,14.0,272.0,41500.0,1,3201
8382,290.0,2.1,6.7,67.0,33500.0,3,3202
8383,545.0,2.5,2.4000000000000004,46.0,40700.0,2,3203
8384,890.0,2.1,8.7,135.0,37000.0,1,3204
8385,355.0,2.2,13.1,41.0,42100.0,3,3205
8386,110.0,2.1,9.399999999999999,40.0,40800.0,1,3206
8387,220.0,1.4,9.2,9.0,38600.0,2,3207
8388,535.0,2.3,9.5,94.0,48900.0,3,3208
8389,305.0,2.0,9.9,38.0,32900.0,1,3209
8391,3560.0,2.1,7.5,369.0,43500.0,2,3210
8392,885.0,2.3,8.5,62.0,46100.0,1,3211
8393,205.0,2.7,21.700000000000003,21.0,31000.0,1,3212
8394,410.0,2.6,12.9,34.0,45500.0,2,3213
8395,1035.0,2.3,17.0,60.0,33000.0,2,3214
8396,85.0,2.4,11.8,103.0,42000.0,2,3215
8397,800.0,2.4,5.5,113.0,37000.0,2,3216
8398,480.0,2.6,5.4,41.0,35000.0,3,3217
8401,7365.0,2.1,2.4,791.0,38115.6746031746,3,3218
8403,295.0,2.6,16.1,33.0,38115.6746031746,1,3219
8404,1050.0,2.6,17.9,83.0,29700.0,1,3220
8405,440.0,2.7,4.6,40.0,22600.0,2,3221
8406,1540.0,2.4,7.499999999999999,120.0,29100.0,2,3222
8407,1020.0,2.6,4.1,100.0,23300.0,1,3223
8408,1305.0,2.4,6.6,133.0,55500.0,1,3224
8409,770.0,2.4,4.699999999999999,63.0,31900.0,1,3225
8411,3260.0,2.3,3.3,191.0,34500.0,1,3226
8412,825.0,2.5,10.0,37.0,49300.0,3,3227
8413,850.0,2.4,6.9,61.0,41500.0,1,3228
8414,1440.0,2.2,7.4,199.0,30400.0,1,3229
8415,410.0,2.3,6.8,43.0,38115.6746031746,1,3230
8421,1565.0,2.2,25.800000000000004,155.0,52800.0,3,3231
8422,270.0,2.4,21.9,16.0,42600.0,2,3232
8423,1030.0,2.3,19.1,77.0,44200.0,1,3233
8424,635.0,2.4,27.700000000000003,47.0,44400.0,2,3234
8425,285.0,2.5,16.7,31.0,46500.0,1,3235
8426,4755.0,2.1,7.9,396.0,45100.0,1,3236
8427,410.0,2.5,12.1,52.0,43900.0,1,3237
8428,360.0,2.3,13.600000000000001,24.0,41900.0,3,3238
8431,9655.0,2.1,4.0,817.0,38115.6746031746,3,3239
8432,590.0,2.6,6.0,38.0,40700.0,3,3240
8433,3230.0,2.3,7.1,354.0,40400.0,3,3241
8434,840.0,2.6,6.4,76.0,41700.0,1,3242
8435,1865.0,2.4,83.7,144.0,38115.6746031746,3,3243
8437,245.0,1.9,83.2,69.0,39600.0,2,3244
8438,145.0,2.0,81.6,53.0,38300.0,1,3245
8439,50.0,2.0,80.6,24.0,38115.6746031746,2,3246
8441,4555.0,1.9,79.0,1652.0,29300.0,2,3247
8442,5305.0,1.6,83.3,2140.0,42800.0,1,3248
8443,2760.0,2.1,80.5,1024.0,41500.0,2,3249
8444,305.0,1.4,81.1,642.0,44800.0,2,3250
8445,1485.0,2.3,37.0,677.0,43000.0,1,3251
8446,7150.0,2.2,76.5,1821.0,38115.6746031746,2,3252
8447,3255.0,2.1,66.8,1390.0,38115.6746031746,3,3253
8448,5075.0,2.8,79.3,658.0,38115.6746031746,3,3254
8449,265.0,2.4,8.2,42.0,38115.6746031746,2,3255
8451,1460.0,2.3,5.1,432.0,38115.6746031746,1,3256
8452,125.0,2.4,61.0,208.0,37600.0,3,3257
8453,1000.0,2.4,3.4000000000000004,678.0,36700.0,2,3258
8454,675.0,2.3,3.6,93.0,40100.0,2,3259
8455,600.0,2.5,25.4,46.0,38115.6746031746,1,3260
8456,1325.0,2.5,58.900000000000006,135.0,38115.6746031746,2,3261
8457,295.0,2.8,5.7,26.0,38115.6746031746,3,3262
8458,840.0,2.6,6.9,90.0,38115.6746031746,2,3263
8459,435.0,2.7,9.5,64.0,34100.0,2,3264
8461,720.0,2.6,62.8,126.0,36000.0,3,3265
8462,185.0,2.6,78.10000000000001,12.0,59100.0,3,3266
8463,570.0,2.5,1.9,119.0,36800.0,2,3267
8464,1275.0,2.6,24.8,157.0,38115.6746031746,3,3268
8465,1945.0,2.5,65.5,223.0,31100.0,3,3269
8466,50.0,2.3,31.2,650.0,47600.0,2,3270
8467,405.0,2.5,31.0,29.0,38115.6746031746,3,3271
8468,410.0,2.5,29.299999999999997,59.0,38115.6746031746,1,3272
8469,165.0,2.5,7.8,74.0,44200.0,2,3273
8471,11260.0,2.1,16.3,1194.0,26800.0,3,3274
8472,1690.0,2.7,21.7,713.0,34400.0,2,3275
8474,1060.0,2.5,28.8,107.0,49800.0,2,3276
8475,505.0,2.7,22.5,40.0,38115.6746031746,2,3277
8476,320.0,2.5,3.6,30.0,37200.0,3,3278
8477,150.0,3.0,5.5,18.0,38115.6746031746,2,3279
8478,235.0,2.8,4.2,208.0,38115.6746031746,3,3280
8479,210.0,2.7,4.8,17.0,38115.6746031746,3,3281
8481,135.0,2.5,2.8,14.0,40100.0,3,3282
8482,205.0,2.6,3.5,17.0,36100.0,3,3283
8483,440.0,2.4,19.2,56.0,47400.0,1,3284
8484,240.0,2.2,25.2,24.0,35800.0,2,3285
8485,455.0,2.6,6.0,36.0,38115.6746031746,3,3286
8486,240.0,2.8,17.4,12.0,37900.0,1,3287
8487,145.0,2.8,19.200000000000003,12.0,38115.6746031746,2,3288
8488,195.0,2.6,15.100000000000001,37.0,38115.6746031746,2,3289
8489,35.0,2.6,14.0,12.0,38115.6746031746,1,3290
8491,3360.0,2.2,2.3000000000000003,520.0,38115.6746031746,1,3291
8493,755.0,2.0,28.0,299.0,30900.0,2,3292
8494,1060.0,2.9,27.0,328.0,52200.0,1,3293
8495,1560.0,2.4,27.6,173.0,38115.6746031746,1,3294
8497,60.0,2.9,28.2,6.0,38115.6746031746,2,3295
8501,9680.0,2.1,29.9,1144.0,38700.0,1,3296
8502,3320.0,2.5,5.8,724.0,38115.6746031746,1,3297
8503,65.0,2.8,7.5,256.0,43900.0,3,3298
8505,55.0,2.6,16.0,53.0,36500.0,1,3299
8506,580.0,2.8,26.0,85.0,38115.6746031746,1,3300
8507,225.0,2.3,9.4,85.0,38115.6746031746,1,3301
8508,415.0,2.3,3.8,119.0,38700.0,1,3302
8511,245.0,2.1,2.2,84.0,38115.6746031746,3,3303
8512,210.0,2.3,9.600000000000001,62.0,38115.6746031746,2,3304
8513,335.0,2.5,35.1,52.0,38115.6746031746,3,3305
8514,85.0,2.5,13.6,46.0,38000.0,3,3306
8515,75.0,2.9,11.2,19.0,32700.0,1,3307
8516,95.0,3.1,15.399999999999999,17.0,39900.0,3,3308
8517,825.0,2.7,16.2,122.0,38115.6746031746,1,3309
8521,3335.0,2.3,15.3,369.0,43600.0,2,3310
8522,365.0,2.9,10.4,23.0,42900.0,2,3311
8523,475.0,2.5,20.8,81.0,36200.0,1,3312
8524,25.0,2.4,13.9,11.0,46300.0,3,3313
8525,1080.0,2.2,9.5,205.0,38115.6746031746,1,3314
8526,100.0,2.2,43.9,100.0,38115.6746031746,3,3315
8527,35.0,2.4,44.1,23.0,34100.0,1,3316
8528,50.0,2.6,44.8,84.0,43200.0,2,3317
8529,90.0,2.9,21.5,20.0,38200.0,2,3318
8531,8240.0,2.1,13.100000000000001,786.0,38115.6746031746,1,3319
8532,2130.0,2.7,6.9,843.0,36500.0,2,3320
8534,45.0,2.5,6.5,32.0,30400.0,3,3321
8535,170.0,2.8,7.3,13.0,26700.0,3,3322
8536,895.0,2.5,27.799999999999997,76.0,37600.0,1,3323
8537,240.0,2.3,16.1,59.0,38500.0,3,3324
8538,645.0,2.7,8.1,26.0,24100.0,1,3325
8539,1010.0,2.3,7.6,169.0,27600.0,2,3326
8541,105.0,2.3,8.4,37.0,36600.0,3,3327
8542,225.0,2.3,12.9,87.0,28200.0,3,3328
8551,1390.0,2.3,12.8,254.0,37400.0,2,3329
8552,20.0,3.7,15.3,9.0,38115.6746031746,1,3330
8553,90.0,2.0,18.8,181.0,38115.6746031746,1,3331
8554,70.0,3.0,13.0,118.0,34900.0,2,3332
8556,715.0,2.2,15.100000000000001,133.0,39300.0,1,3333
8561,3925.0,2.2,5.1,528.0,38115.6746031746,2,3334
8563,620.0,2.3,11.2,81.0,38115.6746031746,1,3335
8564,110.0,2.5,11.8,88.0,40100.0,3,3336
8565,385.0,2.5,14.0,46.0,37500.0,3,3337
8566,535.0,2.4,11.4,56.0,37700.0,1,3338
8567,1325.0,2.3,10.8,149.0,39800.0,1,3339
8571,475.0,2.5,2.5,99.0,41600.0,1,3340
8572,170.0,2.3,3.0,28.0,36300.0,2,3341
8573,120.0,2.7,5.4,63.0,38115.6746031746,1,3342
8574,1070.0,2.2,13.9,192.0,42800.0,1,3343
8581,345.0,2.4,92.3,52.0,38115.6746031746,2,3344
8582,270.0,2.4,89.1,29.0,42000.0,1,3345
8583,55.0,2.4,89.4,10.0,38115.6746031746,3,3346
8584,590.0,2.4,88.9,112.0,38115.6746031746,3,3347
8601,3165.0,1.8,89.0,1798.0,41700.0,3,3348
8602,4715.0,2.0,91.8,1511.0,40700.0,2,3349
8603,4790.0,2.3,92.9,1892.0,38115.6746031746,1,3350
8604,5085.0,2.3,89.5,1151.0,41600.0,2,3351
8605,2165.0,1.6,11.7,2073.0,38115.6746031746,2,3352
8606,2775.0,1.8,5.1,1849.0,38115.6746031746,1,3353
8607,5975.0,2.4,4.1,1330.0,38115.6746031746,3,3354
8608,4660.0,2.2,7.6,1246.0,35600.0,1,3355
8611,280.0,2.4,4.1,68.0,37500.0,3,3356
8612,25.0,4.2,4.0,6.0,38115.6746031746,1,3357
8613,30.0,3.2,4.6,5.0,28900.0,3,3358
8614,735.0,2.4,16.2,91.0,48000.0,2,3359
8615,600.0,2.5,11.1,93.0,33500.0,3,3360
8616,80.0,2.5,9.2,32.0,31400.0,3,3361
8617,255.0,2.6,78.4,21.0,32100.0,1,3362
8618,445.0,2.2,24.8,101.0,34800.0,2,3363
8621,2190.0,2.3,86.9,335.0,41900.0,1,3364
8622,655.0,2.6,73.7,64.0,33200.0,2,3365
8623,300.0,2.3,3.8,45.0,50900.0,2,3366
8624,415.0,2.0,64.30000000000001,95.0,35100.0,2,3367
8625,1075.0,2.3,79.8,188.0,35300.0,3,3368
8626,145.0,2.3,76.19999999999999,69.0,38115.6746031746,3,3369
8627,365.0,2.6,15.799999999999999,66.0,39000.0,1,3370
8628,235.0,2.5,89.0,73.0,38115.6746031746,3,3371
8629,1640.0,2.4,2.9,216.0,38115.6746031746,2,3372
8631,45.0,2.9,5.8,390.0,38115.6746031746,1,3373
8632,190.0,2.4,4.0,30.0,38115.6746031746,3,3374
8633,645.0,2.3,2.0,200.0,41300.0,1,3375
8635,420.0,2.6,1.1,48.0,38115.6746031746,1,3376
8636,105.0,2.4,3.8000000000000003,14.0,38115.6746031746,1,3377
8637,280.0,2.5,2.1,39.0,38115.6746031746,1,3378
8641,100.0,2.0,83.5,24.0,38115.6746031746,2,3379
8642,65.0,2.7,2.1,13.0,39100.0,1,3380
8644,115.0,2.2,25.0,30.0,33000.0,2,3381
8647,360.0,2.4,25.0,63.0,35700.0,3,3382
8651,3015.0,2.3,19.5,402.0,38115.6746031746,2,3383
8658,75.0,2.8,18.1,30.0,38115.6746031746,1,3384
8701,8040.0,2.1,19.7,1140.0,38115.6746031746,3,3385
8702,2045.0,2.7,20.3,761.0,33500.0,3,3386
8711,4435.0,2.2,18.7,500.0,38115.6746031746,2,3387
8713,860.0,2.2,8.1,147.0,38115.6746031746,3,3388
8715,940.0,2.2,5.2,171.0,38115.6746031746,1,3389
8721,780.0,2.2,6.0,80.0,38115.6746031746,3,3390
8722,340.0,2.4,5.699999999999999,36.0,38800.0,3,3391
8723,2690.0,2.2,5.8,347.0,38115.6746031746,1,3392
8724,340.0,2.8,6.0,21.0,38115.6746031746,1,3393
8731,2285.0,2.3,7.5,298.0,38300.0,1,3394
8732,230.0,2.3,0.1,30.0,38115.6746031746,3,3395
8733,40.0,2.0,2.7,11.0,48100.0,2,3396
8734,955.0,2.4,17.8,128.0,38115.6746031746,3,3397
8735,235.0,2.5,12.8,37.0,38900.0,3,3398
8736,185.0,2.7,22.9,22.0,38115.6746031746,2,3399
8737,120.0,3.0,25.0,15.0,43300.0,3,3400
8741,120.0,2.7,16.700000000000003,17.0,38115.6746031746,1,3401
8742,295.0,2.4,2.9,32.0,38115.6746031746,1,3402
8743,85.0,2.7,21.8,45.0,30000.0,2,3403
8744,265.0,2.7,7.9,34.0,36200.0,3,3404
8745,45.0,1.8,9.4,20.0,33700.0,2,3405
8746,155.0,2.4,2.8,23.0,38115.6746031746,3,3406
8747,300.0,2.5,1.0,34.0,33300.0,2,3407
8748,1775.0,2.2,17.9,247.0,33600.0,1,3408
8749,590.0,2.3,27.3,70.0,30300.0,2,3409
8751,165.0,1.9,27.1,30.0,38115.6746031746,3,3410
8752,25.0,1.8,26.1,14.0,37700.0,3,3411
8753,85.0,2.1,15.6,10.0,36600.0,2,3412
8754,3525.0,2.2,14.100000000000001,411.0,38115.6746031746,1,3413
8755,110.0,2.9,20.4,60.0,38115.6746031746,2,3414
8756,45.0,2.6,17.8,8.0,38115.6746031746,3,3415
8757,200.0,2.3,2.1,25.0,34200.0,1,3416
8758,95.0,2.9,4.5,11.0,38500.0,1,3417
8759,465.0,2.5,2.1,55.0,41000.0,1,3418
8761,220.0,2.6,24.199999999999996,19.0,37000.0,3,3419
8762,85.0,3.0,159.34573624194346,12.0,38115.6746031746,1,3420
8763,475.0,2.3,21.9,47.0,38115.6746031746,3,3421
8764,85.0,2.3,76.0,27.0,38115.6746031746,1,3422
8765,460.0,2.8,55.400000000000006,44.0,37300.0,1,3423
8766,4266.434567901235,2.287339268051434,5.0,2.0,38115.6746031746,2,3424
8771,1000.0,2.5,16.4,105.0,38500.0,2,3425
8772,20.0,2.3,26.9,11.0,37800.0,2,3426
8773,315.0,2.5,26.9,62.0,38115.6746031746,2,3427
8774,145.0,3.1,12.3,17.0,38115.6746031746,1,3428
8775,35.0,2.8,6.6,9.0,32000.0,3,3429
8801,6650.0,2.0,4.0,1118.0,38115.6746031746,1,3430
8802,6125.0,2.3,26.6,866.0,38115.6746031746,2,3431
8804,1100.0,2.3,29.0,139.0,33500.0,1,3432
8805,220.0,2.2,23.5,33.0,30500.0,2,3433
8806,595.0,2.3,7.3,80.0,38115.6746031746,1,3434
8807,255.0,2.2,18.6,44.0,34300.0,1,3435
8808,360.0,2.2,27.3,68.0,28500.0,3,3436
8809,45.0,2.6,23.7,11.0,30900.0,1,3437
8811,465.0,2.4,5.9,67.0,38115.6746031746,2,3438
8812,255.0,2.3,41.1,37.0,32800.0,2,3439
8813,135.0,2.4,8.8,47.0,24900.0,3,3440
8814,120.0,2.6,0.5,18.0,38115.6746031746,3,3441
8816,115.0,2.5,4.2,21.0,38115.6746031746,2,3442
8821,560.0,2.1,4.2,78.0,38115.6746031746,1,3443
8822,1040.0,2.4,3.0,121.0,38115.6746031746,1,3444
8823,335.0,2.4,6.0,39.0,37000.0,1,3445
8831,1030.0,2.3,4.0,157.0,38115.6746031746,1,3446
8832,115.0,2.5,5.8,15.0,38115.6746031746,3,3447
8833,25.0,3.3,3.5999999999999996,6.0,38115.6746031746,2,3448
8834,195.0,2.5,5.9,25.0,38115.6746031746,3,3449
8835,415.0,2.2,5.5,59.0,39400.0,3,3450
8841,115.0,2.5,5.0,49.0,38115.6746031746,1,3451
8842,450.0,2.5,5.3,55.0,30000.0,1,3452
8843,270.0,2.4,7.0,39.0,17700.0,2,3453
8844,40.0,2.2,15.5,11.0,38115.6746031746,1,3454
8845,80.0,2.7,4.1,12.0,33800.0,1,3455
8851,1375.0,2.2,2.8000000000000003,227.0,36200.0,3,3456
8852,70.0,2.2,2.2,18.0,28700.0,1,3457
8853,40.0,2.7,13.3,47.0,29400.0,1,3458
8854,530.0,2.2,62.900000000000006,74.0,30800.0,1,3459
8855,1715.0,2.3,62.5,226.0,21200.0,3,3460
8856,145.0,2.2,68.0,122.0,37400.0,1,3461
8857,485.0,2.2,63.1,58.0,22900.0,3,3462
8861,6560.0,1.9,47.1,1147.0,19800.0,3,3463
8862,8105.0,2.3,74.6,1031.0,21900.0,2,3464
8871,10.0,2.0,75.9,49.0,19200.0,2,3465
8872,595.0,2.1,60.4,280.0,38900.0,2,3466
8881,2575.0,1.7,54.7,344.0,32800.0,2,3467
8882,20.0,1.7,46.599999999999994,30.0,58900.0,1,3468
8883,15.0,1.7,44.1,55.0,24100.0,2,3469
8884,110.0,2.2,45.1,150.0,27000.0,1,3470
8885,35.0,1.9,45.3,72.0,24300.0,1,3471
8891,1040.0,2.1,43.9,240.0,33400.0,1,3472
8892,20.0,2.6,42.4,173.0,31800.0,1,3473
8893,90.0,2.0,14.0,195.0,22900.0,1,3474
8894,220.0,2.1,29.0,124.0,18700.0,1,3475
8895,150.0,2.2,280.2,113.0,38115.6746031746,2,3476
8896,475.0,2.2,274.29999999999995,126.0,54200.0,3,3477
8897,135.0,2.5,277.7,44.0,52700.0,3,3478
8899,1140.0,1.8,275.8,205.0,33400.0,1,3479
8911,5390.0,1.3,271.7,4202.0,34100.0,1,3480
8912,120.0,1.8,276.8,687.0,38115.6746031746,1,3481
8913,3765.0,2.0,276.8,2768.0,34400.0,3,3482
8914,495.0,2.0,272.70000000000005,1579.0,38115.6746031746,2,3483
8915,5195.0,2.0,267.5,1663.0,38115.6746031746,1,3484
8916,3300.0,1.8,279.0,2959.0,38400.0,3,3485
8917,3355.0,1.8,280.20000000000005,3795.0,38115.6746031746,2,3486
8918,6105.0,1.8,273.40000000000003,2451.0,36200.0,3,3487
8919,780.0,2.1,277.3,1006.0,42200.0,1,3488
8921,9030.0,1.6,252.09999999999997,3952.0,38115.6746031746,1,3489
8922,3295.0,1.6,242.60000000000002,4005.0,37600.0,1,3490
8923,3510.0,1.9,257.9,2365.0,34400.0,3,3491
8924,3690.0,1.6,275.2,2401.0,46000.0,3,3492
8925,5350.0,2.2,278.4,1358.0,38600.0,1,3493
8926,5260.0,2.1,279.6,1243.0,31900.0,2,3494
8927,725.0,2.9,280.0,714.0,38115.6746031746,1,3495
8931,3720.0,1.6,274.29999999999995,1881.0,38115.6746031746,1,3496
8932,7000.0,1.8,278.5,2780.0,45200.0,1,3497
8933,4040.0,1.6,280.0,3334.0,37200.0,2,3498
8934,2200.0,2.0,201.4,2650.0,38115.6746031746,1,3499
8935,6810.0,1.9,111.69999999999999,1662.0,43400.0,1,3500
8936,750.0,2.0,70.1,1793.0,31200.0,3,3501
8937,900.0,1.6,159.34573624194346,2068.0,39800.0,2,3502
8938,100.0,2.0,22.8,649.0,37700.0,2,3503
8939,5695.0,2.9,5.9,732.0,38115.6746031746,1,3504
8941,2190.0,3.1,3.7,246.0,37700.0,1,3505
9001,5740.0,2.1,8.600000000000001,733.0,34400.0,1,3506
9003,905.0,2.3,7.0,114.0,38115.6746031746,2,3507
9004,35.0,2.8,8.4,6.0,35300.0,2,3508
9005,1710.0,2.2,3.9,243.0,35200.0,3,3509
9006,40.0,4.3,5.2,8.0,32700.0,2,3510
9007,80.0,2.2,28.3,18.0,38000.0,2,3511
9008,1100.0,2.3,5.9,144.0,38115.6746031746,3,3512
9009,90.0,2.8,5.3,30.0,30200.0,2,3513
9011,1365.0,2.3,2.2,169.0,38300.0,1,3514
9012,630.0,2.4,7.300000000000001,75.0,36200.0,2,3515
9013,170.0,2.2,5.8,31.0,37800.0,1,3516
9014,355.0,2.4,5.7,53.0,38600.0,1,3517
9021,315.0,2.3,6.9,49.0,32500.0,2,3518
9022,1155.0,2.5,4.0,149.0,40000.0,2,3519
9023,330.0,2.4,4.3,42.0,37500.0,1,3520
9024,560.0,2.1,3.8,86.0,38115.6746031746,2,3521
9025,135.0,2.5,5.699999999999999,43.0,34800.0,2,3522
9026,145.0,2.5,2.5,36.0,35700.0,2,3523
9027,305.0,2.6,8.6,36.0,33100.0,1,3524
9031,405.0,2.3,42.900000000000006,60.0,34500.0,3,3525
9032,80.0,2.2,6.0,29.0,34700.0,3,3526
9033,990.0,2.5,8.2,121.0,31000.0,3,3527
9034,1050.0,2.1,4.7,144.0,33800.0,1,3528
9035,3240.0,2.3,3.8,371.0,33300.0,3,3529
9036,2640.0,2.3,12.3,347.0,31900.0,1,3530
9037,85.0,3.0,9.2,13.0,34100.0,2,3531
9038,380.0,2.4,8.7,72.0,38115.6746031746,2,3532
9041,2520.0,2.3,7.299999999999999,306.0,38000.0,1,3533
9043,195.0,2.1,11.8,38.0,47100.0,1,3534
9044,795.0,2.3,10.7,172.0,38115.6746031746,2,3535
