pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
3723.0,0.3767424097765896,0.2719245071102607,0.7280754928897393,0.43055854945299926,0.09577014336234793,0.1078607157862704,0.6170365582130289,0.4259849746610594,0.018662072925638817,0.015051422565873435,0.11556500713723894,0.09583585836724093,0.7777777777777778,0.16666666666666666,0.125,0.4999999999999999,0.1403973509933775,0.3473684210526316,0.3983628922237381,0.8232730471933598
3731.0,0.22665648271911398,0.3005149596584732,0.6994850403415268,0.46539008597923726,0.11597798181830467,0.20329573467935058,0.5528222051387822,0.3357828778648576,0.02339936836060867,0.014113054575482323,0.08098581291694584,0.14604796121547917,0.7777777777777778,0.16666666666666666,0.125,0.45833333333333337,0.09271523178807947,0.4187134502923977,0.28922237380627563,0.6700014468215808
3732.0,0.1798739736490357,0.35085151429104366,0.6491484857089567,0.4283584356401852,0.09970272162300856,0.30986867874986673,0.5231181401780314,0.2837018003205002,0.005455067470571346,0.004729374671571204,0.007749002243132229,0.1424119123885378,0.7777777777777778,0.16666666666666666,0.125,0.375,0.09271523178807947,0.2982456140350877,0.45702592087312416,0.7361052695348685
3734.0,0.16688944051938132,0.466007182455765,0.5339928175442351,0.42903723287067635,0.09916066353843103,0.20695173734398675,0.6181633859930727,0.3266147954306562,0.001435544071202986,0.008370242474288718,0.029626824365659686,0.05185698207947364,0.7777777777777778,0.16666666666666666,0.125,0.45833333333333337,0.13245033112582782,0.11345029239766082,0.8772169167803547,0.7450622350554789
3735.0,0.061294634332633186,0.3630901350116483,0.636909864988352,0.2386420143801397,0.17253473963390348,0.028507396853941745,0.6486468396510565,0.514583046040265,0.0012919896640826874,0.005179791306958938,0.05546654237189385,0.03298415721582547,0.7777777777777778,0.16666666666666666,0.0,0.4999999999999999,0.02119205298013245,0.21520467836257312,0.6207366984993179,0.8261499138593688
3737.0,0.06835974794729807,0.41482434378278626,0.5851756562172138,0.43213309442418696,0.1620394013494271,0.14068390756448473,0.7120743034055729,0.27651786385413,0.00401952339936836,0.0027024998123264016,0.006001107000320448,0.020604276686001212,0.8888888888888888,0.16666666666666666,0.0,0.5833333333333334,0.015894039735099338,0.36725146198830405,0.30968622100954984,0.7477090166916158
3738.0,0.183692953981287,0.3248526078662037,0.6751473921337968,0.4232234928603045,0.13112990944795433,0.17007150153217562,0.5809749091830704,0.3593461549215206,0.004450186620729256,0.0034907289242549363,0.006933317796486731,0.051943554670591294,0.8888888888888888,0.16666666666666666,0.0,0.4999999999999999,0.07019867549668875,0.26783625730994154,0.508867667121419,0.7406099122521442
3739.0,0.05613901088409395,0.40622579654738655,0.5937742034526133,0.3333819621737092,0.13262837882492895,0.14468980733911024,0.7691729323308273,0.3155054139484834,0.02426069480333046,0.015576908640492456,0.022606111807032366,0.014717340490000865,0.7777777777777778,0.16666666666666666,0.0,0.45833333333333337,0.017218543046357615,0.39415204678362575,0.3124147339699864,0.6645792816842955
3741.0,0.35745655909872065,0.3255757481585046,0.6744242518414952,0.4508448727764007,0.108406068211276,0.2331364355671766,0.5688771956359933,0.3113418686242416,0.010623026126902095,0.018429547331281437,0.025111428321729252,0.14249848497965545,0.7777777777777778,0.16666666666666666,0.125,0.45833333333333337,0.18940397350993377,0.39415204678362575,0.29195088676671216,0.7963608986487339
3742.0,0.3578384571319458,0.3116743261968928,0.688325673803107,0.42045342626109916,0.09824576126869432,0.2186391178557781,0.6390301149699645,0.30789610214924634,0.034165948894631065,0.018091734854740638,0.025519270545052,0.14466279975759674,0.7777777777777778,0.16666666666666666,0.125,0.45833333333333337,0.1814569536423841,0.3426900584795322,0.46248294679399726,0.6409296267388954
3743.0,0.1703265228184075,0.31281725974147173,0.6871827402585285,0.34321548490398135,0.0900197016540131,0.1390164949946049,0.4981534232055912,0.5177246558268199,0.0002871088142405972,0.00502965242849636,0.05083461997844263,0.14985715522465587,0.7777777777777778,0.16666666666666666,0.125,0.375,0.052980132450331126,0.26549707602339184,0.6521145975443384,0.6267302003140235
3744.0,0.036853160206224936,0.6161377849402024,0.3838622150597977,0.09870314822120164,0.07445830225553973,0.17571919864621427,0.9211958467597566,0.36686826859333416,0.008182601205857017,0.003152916447714136,0.004835843505112594,0.0141113323521773,0.7777777777777778,0.16666666666666666,0.0,0.5416666666666666,0.1456953642384106,0.4280701754385965,0.3956343792633015,0.7250731215773476
3749.0,0.007828909681115142,0.07321881615306276,0.9267811838469373,0.34071269997263126,0.015683718513487946,0.14698984096029938,0.674487943997926,0.4713405117335071,0.011627906976744186,0.011222881165077697,0.009788213359745971,0.006233226560470955,0.7777777777777778,0.16666666666666666,0.0,0.4166666666666667,0.0013245033112582781,0.312280701754386,0.3465211459754434,0.8070523676890932
