,pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
3613,9172.0,1750.0,870.0,880.0,275.0,205.0,345.0,500.0,430.0,90.0,0.0,0.0,755.0,275.0,225.0,45.0,210.0,2.2,140.0,248.0,26.290996445818898,26.731072410249613,4.6,0.0,0.0,1.0,7.3,0.0,0.0,0.0,7.7,0.0,6.9,14.6,4.6,0.0,0.0,0.9,35100.0
3614,9173.0,90.0,45.0,50.0,5.0,10.0,15.0,35.0,20.0,90.0,10.0,0.0,45.0,15.0,20.0,0.0,10.0,2.1,5.0,27.0,23.751229313745828,29.734037541505828,5.9,0.0,0.0,0.0,6.1,0.0,0.0,0.0,5.9,0.0,6.0,11.0,5.5,0.0,0.0,0.0,35800.0
3615,9174.0,90.0,45.0,45.0,15.0,5.0,15.0,35.0,20.0,100.0,1.0226025576563416,0.0,35.0,12.623810705937528,20.0,0.0,10.0,2.4,10.0,18.0,30.264884234663853,24.481058329126462,2.0,0.0,1.0,1.0,7.3,0.0,0.0,0.0,6.5,0.0,2.8,19.6,1.9,0.0,1.0,1.0,37400.0
3616,9175.0,130.0,60.0,70.0,15.0,25.0,20.0,55.0,20.0,100.0,0.0,0.0,50.0,10.0,20.0,0.0,20.0,2.6,0.0,20.0,27.689953576615192,25.823967352962256,3.0,0.0,0.6,2.0,5.5,0.0,0.0,0.6,7.8,0.0,1.2,18.3,2.9,0.0,0.7,2.1,36600.0
3617,9176.0,75.0,35.0,40.0,10.0,15.0,10.0,25.0,15.0,100.0,0.0,0.0,25.0,5.0,10.0,0.0,10.0,2.8,0.0,10.0,59.8,6.1,0.5,4.6,17.0,18.6,0.4,7.4,35.2,36.7,2.5,2.0,4.7,16.9,0.6,9.1,38.1,40.6,40000.0
3618,9177.0,60.0,35.0,25.0,10.0,0.07813625425312054,15.0,20.0,15.0,90.0,4.996301415739652,2.4310847271100684,25.0,5.0,10.0,4.753497380581713,5.0,2.5,5.0,12.0,53.8,5.9,1.0,3.1,16.8,17.6,0.6,4.1,34.2,37.3,1.2,2.1,4.1,16.0,1.0,3.3,35.8,39.0,37633.17191982096
3619,9178.0,200.0,100.0,105.0,30.0,20.0,45.0,65.0,40.0,90.0,10.0,0.5711608046774117,90.0,30.0,30.0,5.691288258354391,25.0,2.2,10.0,20.0,50.3,9.3,0.9,6.8,16.8,17.5,0.5,13.8,35.5,38.2,1.4,2.8,4.0,16.8,0.5,14.7,37.5,39.7,35700.0
3620,9201.0,8250.0,4150.0,4100.0,1390.0,920.0,2200.0,2230.0,1510.0,90.0,10.0,10.0,4090.0,1850.0,1030.0,380.0,815.0,2.0,1220.0,1995.0,28.9,21.0,2.9,0.0,4.8,17.1,1.0,0.6,18.3,37.8,1.6,1.9,4.0,16.8,1.0,0.6,17.1,39.5,45300.0
3621,9202.0,8190.0,4070.0,4120.0,1410.0,915.0,2195.0,2155.0,1520.0,80.0,10.0,10.0,3875.0,1580.0,1030.0,345.0,895.0,2.1,1100.0,1622.0,36.7,19.0,4.5,0.0,0.0,9.0,0.7,0.8,3.0,28.4,2.6,1.1,4.0,15.0,2.2,0.0,2.0,27.7,43800.0
3622,9203.0,9595.0,4490.0,5105.0,1095.0,865.0,1845.0,2310.0,3485.0,90.0,10.0,0.0,4935.0,2275.0,1560.0,300.0,785.0,1.9,905.0,1991.0,37.033533421712775,20.06683283592934,1.9,0.0,4.7,19.0,1.3,0.1,9.2,36.1,3.2,1.1,5.9,16.6,1.4,0.1,12.7,41.0,34000.0
3623,9204.0,8305.0,4090.0,4215.0,1515.0,995.0,1765.0,2395.0,1635.0,90.0,10.0,0.0,3355.0,925.0,1050.0,285.0,1090.0,2.4,680.0,1079.0,27.9,21.2,1.5,0.2,12.8,19.1,1.4,0.2,25.0,36.1,3.5,1.8,5.8,16.3,1.3,0.5,27.4,40.9,35900.0
3624,9205.0,4780.0,2450.0,2330.0,850.0,670.0,1150.0,1525.0,585.0,90.0,10.0,10.0,2060.0,645.0,590.0,195.0,630.0,2.3,480.0,823.0,32.10993500380632,24.791007767932754,3.4,0.0,0.5,5.2,2.1,0.0,2.5,19.0,3.0,2.7,4.0,16.0,2.0,0.0,3.6,21.9,41400.0
3625,9206.0,75.0,45.0,35.0,20.0,15.0,15.0,25.0,5.0,90.0,1.9022858417239803,5.316234462040768,25.0,5.0,0.0,11.182923947776644,15.0,3.0,25.399550858624533,610.0,36.9,18.6,4.9,0.0,0.0,1.1,0.6,0.9,1.8,7.1,3.9,1.1,4.0,15.9,0.6,0.9,1.1,8.3,42000.0
3626,9207.0,6205.0,3165.0,3040.0,1160.0,805.0,1470.0,1895.0,875.0,90.0,10.0,10.0,2395.0,645.0,735.0,170.0,840.0,2.5,385.0,1007.0,10.7,46.3,5.4,0.0,0.0,0.7,2.7,0.0,1.1,8.8,4.5,0.9,4.0,14.3,2.6,0.0,0.9,6.7,39000.0
3627,9211.0,250.0,145.0,105.0,45.0,75.0,30.0,65.0,35.0,90.0,0.0,0.0,75.0,25.0,20.0,2.3068370057136534,25.0,2.5,10.0,328.0,25.070900759737967,28.671071469183563,6.3,0.0,0.0,0.0,3.4,0.0,0.2,3.0,5.5,0.1,3.8,13.7,3.2,0.0,0.2,1.9,36600.0
3628,9212.0,1670.0,815.0,850.0,300.0,230.0,350.0,475.0,315.0,100.0,0.0,0.0,655.0,175.0,200.0,35.0,245.0,2.5,115.0,271.0,27.161443101063607,26.739059209454602,5.1,0.0,0.1,0.3,6.5,0.0,0.0,0.1,8.0,0.0,2.4,11.9,1.2,0.5,1.2,2.1,38000.0
3629,9213.0,665.0,330.0,335.0,70.0,70.0,55.0,250.0,215.0,100.0,0.0,0.0,270.0,30.0,155.0,10.0,80.0,2.5,20.0,172.0,32.4,19.2,0.9,0.8,1.0,1.7,5.8,0.0,0.0,0.2,4.6,0.9,5.3,20.2,0.8,0.8,1.3,5.0,35600.0
3630,9214.0,40.0,20.0,20.0,0.0,254.0552337923167,0.0,15.0,15.0,90.0,8.591397373890544,0.0,20.0,10.0,10.0,0.0,21.515961945297388,1.8,0.0,44.0,24.9,30.2,2.4,0.0,1.1,2.1,5.4,0.0,0.0,0.3,6.1,0.0,6.9,19.7,0.8,0.7,2.2,4.2,38600.0
3631,9215.0,240.0,125.0,115.0,35.0,35.0,40.0,80.0,50.0,100.0,0.0,0.0,95.0,25.0,30.0,3.3630502712816077,35.0,2.5,10.0,18.0,31.2,22.1,0.7,0.9,1.1,9.6,3.3,0.0,0.3,17.3,5.2,0.3,7.0,14.8,0.6,1.0,3.1,23.0,33500.0
3632,9216.0,1685.0,885.0,795.0,280.0,230.0,305.0,520.0,345.0,100.0,0.0,0.0,680.0,180.0,225.0,35.0,235.0,2.5,100.0,146.0,24.4,19.5,3.5,0.0,0.0,2.3,6.2,0.0,0.0,0.0,4.0,1.9,6.7,18.2,2.1,0.0,1.4,4.9,44200.0
3633,9217.0,455.0,240.0,215.0,70.0,80.0,95.0,150.0,65.0,100.0,0.0,0.0,175.0,35.0,60.0,5.0,70.0,2.6,20.0,46.0,40.5,18.7,0.5,0.9,1.3,6.0,4.7,0.0,0.0,4.0,5.5,0.1,5.1,16.4,0.5,0.9,2.7,9.3,34200.0
3634,9218.0,1690.0,855.0,835.0,275.0,230.0,325.0,510.0,350.0,100.0,0.0,0.0,670.0,155.0,230.0,40.0,245.0,2.5,90.0,185.0,29.9,21.3,3.0,0.0,0.5,5.8,4.2,0.0,0.0,4.9,6.0,0.1,3.8,15.9,3.9,0.0,0.1,5.8,29800.0
3635,9219.0,320.0,175.0,145.0,50.0,40.0,55.0,110.0,70.0,100.0,0.0,0.0,125.0,20.0,50.0,4.402669785272323,50.0,2.5,15.0,39.0,40.5,16.3,0.6,0.8,1.2,7.5,4.5,0.0,0.0,5.0,8.2,0.0,3.9,18.0,3.5,0.0,0.2,6.1,32200.0
3636,9221.0,1345.0,685.0,660.0,200.0,175.0,265.0,435.0,270.0,100.0,0.0,0.0,585.0,195.0,185.0,25.0,180.0,2.3,105.0,169.0,46.6,11.7,0.7,1.7,4.2,9.4,0.7,3.8,7.5,10.0,9.2,0.0,2.8,17.9,0.8,1.8,4.6,5.5,37400.0
3637,9222.0,1210.0,640.0,570.0,215.0,165.0,245.0,380.0,205.0,100.0,0.0,0.0,450.0,100.0,135.0,25.0,190.0,2.7,75.0,89.0,37.8,14.2,1.2,0.2,2.4,6.6,3.7,0.0,0.1,5.8,8.2,0.0,4.0,18.7,3.1,0.0,0.3,5.4,37400.0
3638,9223.0,905.0,455.0,450.0,150.0,115.0,215.0,265.0,165.0,100.0,0.0,0.0,375.0,100.0,110.0,30.0,135.0,2.4,105.0,162.0,38.6,19.3,1.4,0.6,0.9,1.3,4.7,0.0,0.1,1.1,2.9,0.9,3.3,17.9,4.5,0.0,0.1,1.0,34200.0
3639,9231.0,6030.0,2960.0,3070.0,990.0,640.0,1285.0,1650.0,1470.0,100.0,0.0,0.0,2675.0,900.0,870.0,205.0,695.0,2.2,530.0,662.0,33.9,20.0,1.3,0.3,1.8,3.6,1.1,1.1,2.7,3.3,2.8,1.8,2.7,20.2,0.9,0.8,1.0,2.3,34700.0
3640,9233.0,1185.0,615.0,570.0,205.0,130.0,280.0,360.0,215.0,100.0,0.0,0.0,490.0,140.0,150.0,30.0,165.0,2.4,95.0,145.0,35.9,20.2,0.8,0.7,1.0,1.0,0.7,1.2,2.0,2.6,1.5,2.0,4.0,14.8,0.7,3.3,5.0,5.8,32100.0
3641,9241.0,2035.0,1030.0,1005.0,365.0,260.0,420.0,620.0,370.0,90.0,0.0,0.0,855.0,260.0,290.0,50.0,250.0,2.4,130.0,124.0,30.9,24.4,1.2,0.6,0.9,1.1,4.7,0.0,0.0,1.1,6.6,0.0,4.5,15.5,3.3,0.0,0.2,2.9,32400.0
3642,9243.0,1910.0,970.0,940.0,290.0,230.0,375.0,625.0,390.0,90.0,0.0,0.0,815.0,245.0,275.0,40.0,250.0,2.3,115.0,184.0,32.49426318801076,23.757701417768697,2.6,0.0,0.6,3.1,2.5,0.0,1.3,10.8,1.1,2.6,4.0,16.7,2.5,0.0,3.2,14.4,33400.0
3643,9244.0,3590.0,1750.0,1840.0,445.0,350.0,580.0,1125.0,1090.0,90.0,0.0,0.0,1570.0,570.0,565.0,90.0,340.0,2.1,465.0,441.0,36.3,18.6,0.8,2.2,2.9,5.7,0.8,1.5,2.4,5.9,4.5,0.9,5.0,15.5,1.0,0.7,1.0,3.0,32400.0
3644,9245.0,1680.0,875.0,800.0,265.0,255.0,305.0,585.0,270.0,90.0,0.0,0.0,675.0,175.0,210.0,50.0,235.0,2.5,120.0,104.0,22.3,28.3,1.2,0.6,2.6,5.5,2.7,0.0,1.1,4.2,5.2,0.3,3.6,20.1,3.4,0.0,0.3,1.9,37179.278507569936
3645,9246.0,80.0,35.0,45.0,10.0,15.0,5.0,35.0,15.0,100.0,1.9312590381980212,0.0,30.0,5.0,10.0,3.806902715449661,10.0,2.7,0.0,28.0,26.2,24.9,0.6,0.8,1.6,6.7,0.6,0.8,1.3,4.2,6.6,0.0,4.3,18.6,3.6,0.0,0.1,1.2,38000.0
3646,9247.0,4805.0,2375.0,2430.0,875.0,595.0,985.0,1315.0,1035.0,90.0,0.0,0.0,1915.0,570.0,610.0,125.0,605.0,2.4,320.0,445.0,40.0,15.4,0.9,1.4,4.3,7.8,0.9,2.7,6.0,7.1,1.0,1.4,6.2,27.5,0.9,3.0,6.0,7.4,39800.0
3647,9248.0,830.0,435.0,390.0,135.0,115.0,155.0,320.0,110.0,100.0,0.0,0.0,305.0,55.0,110.0,15.0,120.0,2.7,45.0,61.0,34.2,15.9,3.1,0.0,0.4,1.8,0.7,2.4,2.9,3.7,0.8,2.2,4.6,26.0,0.8,0.7,2.5,4.1,37800.0
3648,9249.0,1015.0,525.0,490.0,210.0,125.0,235.0,285.0,155.0,100.0,0.0,0.0,375.0,90.0,110.0,15.0,165.0,2.7,45.0,103.0,23.3,20.5,5.7,0.0,0.0,0.0,3.2,0.0,1.0,2.9,3.3,0.9,8.1,23.7,1.4,1.2,2.3,6.4,43600.0
3649,9251.0,9720.0,4730.0,4990.0,1575.0,1060.0,1900.0,2690.0,2500.0,90.0,0.0,10.0,4145.0,1370.0,1390.0,275.0,1105.0,2.2,780.0,866.0,30.0,25.9,4.7,0.0,0.0,0.9,2.9,0.0,1.9,3.0,2.6,1.2,7.3,24.1,1.5,0.3,4.0,8.5,39813.090439996784
3650,9254.0,4915.0,2450.0,2470.0,790.0,495.0,1045.0,1330.0,1255.0,90.0,0.0,0.0,2165.0,690.0,730.0,165.0,580.0,2.2,315.0,568.0,31.8,17.8,0.7,0.8,2.2,6.1,2.6,0.0,1.2,8.5,3.3,2.6,4.5,27.7,2.8,0.0,1.0,8.0,33800.0
3651,9255.0,1600.0,810.0,790.0,290.0,165.0,315.0,445.0,385.0,90.0,0.0,0.0,665.0,170.0,260.0,30.0,205.0,2.4,85.0,214.0,36.7,18.2,1.6,0.1,2.8,5.3,2.5,0.0,0.9,2.0,0.7,1.6,5.8,23.6,3.7,0.0,0.0,2.9,35500.0
3652,9256.0,765.0,390.0,375.0,115.0,100.0,145.0,265.0,140.0,90.0,0.0,0.0,325.0,80.0,120.0,25.0,100.0,2.3,50.0,153.0,32.5,20.8,2.9,0.0,0.4,3.6,5.5,0.0,0.0,0.7,1.0,2.9,4.1,17.2,1.0,1.3,2.0,3.8,32700.0
3653,9257.0,2285.0,1200.0,1080.0,395.0,260.0,510.0,710.0,405.0,100.0,0.0,0.0,870.0,205.0,295.0,50.0,320.0,2.5,195.0,198.0,35.0,15.2,1.0,1.3,4.8,6.7,3.0,0.0,3.7,5.5,2.8,2.8,6.8,28.1,2.5,0.0,4.0,9.3,47000.0
3654,9258.0,910.0,460.0,450.0,165.0,110.0,205.0,275.0,155.0,100.0,0.0,0.0,380.0,120.0,110.0,20.0,130.0,2.4,60.0,97.0,32.8,18.8,0.7,1.7,3.2,6.3,4.3,0.0,0.1,5.3,4.4,0.9,5.9,26.2,4.1,0.0,0.1,6.0,52000.0
3655,9261.0,1570.0,795.0,775.0,275.0,200.0,320.0,495.0,285.0,100.0,0.0,0.0,640.0,170.0,220.0,35.0,215.0,2.5,85.0,111.0,40.9,22.1,0.5,0.9,1.0,1.2,0.6,1.7,1.9,2.0,0.8,1.0,3.0,26.8,0.3,3.5,5.1,6.1,37300.0
3656,9262.0,1370.0,730.0,640.0,225.0,170.0,300.0,425.0,245.0,100.0,0.0,0.0,570.0,155.0,205.0,30.0,180.0,2.4,95.0,148.0,27.0,29.0,6.2,0.0,0.0,0.1,5.2,0.0,0.0,1.2,5.6,0.2,3.0,19.5,5.3,0.0,0.0,0.8,36658.88445660398
3657,9263.0,1885.0,960.0,925.0,330.0,230.0,410.0,550.0,360.0,100.0,0.0,0.0,755.0,200.0,245.0,40.0,270.0,2.5,100.0,189.0,41.9,17.0,2.5,0.0,1.2,4.2,0.8,0.6,1.8,4.0,2.1,1.4,5.0,25.3,1.0,0.5,1.0,3.3,29300.0
3658,9264.0,405.0,210.0,195.0,60.0,60.0,70.0,135.0,80.0,100.0,0.0,0.0,185.0,70.0,55.0,4.845258628521378,55.0,2.2,20.0,162.0,49.5,11.8,0.7,0.9,3.0,4.8,0.6,1.5,3.6,5.4,6.2,0.0,5.0,21.3,0.8,1.1,3.0,3.7,37200.0
3659,9265.0,635.0,325.0,305.0,140.0,75.0,120.0,210.0,95.0,100.0,0.0,0.0,240.0,70.0,60.0,10.0,105.0,2.6,25.0,53.0,43.1,11.2,0.6,2.3,5.7,10.2,0.6,1.6,4.3,11.1,6.5,0.0,3.0,17.1,0.7,0.8,3.1,5.9,41500.0
3660,9269.0,3560.0,1770.0,1790.0,530.0,400.0,700.0,1065.0,870.0,90.0,0.0,0.0,1530.0,500.0,515.0,90.0,425.0,2.3,315.0,413.0,32.1,18.5,2.5,0.0,1.2,6.5,1.2,0.8,2.8,9.3,9.3,0.0,1.4,15.8,3.4,0.0,0.5,4.7,38894.22636043733
3661,9271.0,5015.0,2465.0,2550.0,785.0,545.0,1055.0,1405.0,1220.0,100.0,0.0,0.0,2125.0,680.0,675.0,135.0,630.0,2.3,525.0,603.0,33.6,17.0,0.7,0.9,1.1,4.5,2.8,0.0,1.5,5.2,7.7,0.0,2.7,17.8,3.8,0.0,0.1,3.0,37195.30767015547
3662,9281.0,4295.0,2215.0,2080.0,795.0,515.0,985.0,1215.0,790.0,100.0,0.0,0.0,1760.0,480.0,535.0,120.0,615.0,2.4,425.0,463.0,40.4,15.2,1.0,0.5,1.0,2.6,1.1,0.8,2.0,3.0,7.7,0.0,4.0,16.2,0.9,2.1,5.0,8.9,45800.0
3663,9283.0,1285.0,665.0,620.0,225.0,180.0,275.0,390.0,210.0,100.0,0.0,0.0,510.0,135.0,150.0,30.0,190.0,2.5,80.0,111.0,39.9,14.1,0.7,0.8,1.6,7.7,3.2,0.0,0.4,4.0,3.8,0.9,4.3,18.9,0.7,0.8,1.3,9.0,41700.0
3664,9284.0,1205.0,630.0,570.0,200.0,160.0,295.0,405.0,140.0,100.0,0.0,0.0,505.0,150.0,150.0,35.0,170.0,2.4,110.0,126.0,44.1,10.1,0.7,0.9,2.3,5.0,0.8,0.8,2.8,3.9,5.6,0.1,4.2,21.4,0.8,0.8,2.9,4.4,34000.0
3665,9285.0,5685.0,2815.0,2865.0,1020.0,650.0,1210.0,1505.0,1295.0,90.0,0.0,0.0,2425.0,780.0,775.0,170.0,700.0,2.3,420.0,575.0,43.3,10.3,0.6,1.3,3.3,6.5,0.7,0.9,1.5,2.7,2.5,1.0,3.3,20.5,2.5,0.0,0.9,2.2,36913.899278195495
3666,9286.0,1080.0,570.0,515.0,190.0,140.0,230.0,355.0,165.0,100.0,0.0,0.0,445.0,125.0,135.0,30.0,150.0,2.4,100.0,111.0,41.8,14.9,0.5,0.9,5.1,9.8,0.6,0.9,3.0,4.2,4.1,1.0,3.0,20.4,0.5,0.9,1.1,2.6,39027.89845303523
3667,9287.0,1795.0,940.0,855.0,320.0,230.0,405.0,575.0,270.0,100.0,0.0,0.0,740.0,195.0,225.0,55.0,255.0,2.4,225.0,283.0,43.9,13.5,0.8,2.0,3.0,3.9,0.8,1.3,2.7,4.6,7.2,0.0,3.0,16.2,0.7,2.1,4.7,9.3,39227.16814570924
3668,9288.0,2440.0,1265.0,1180.0,455.0,325.0,555.0,690.0,415.0,100.0,0.0,0.0,1000.0,275.0,315.0,90.0,320.0,2.4,230.0,276.0,31.59951294831664,23.231364309585967,2.8,0.0,1.5,3.5,2.9,0.0,1.1,3.5,4.7,1.3,3.0,16.4,2.8,0.0,1.7,6.6,38412.5946109637
3669,9289.0,1730.0,885.0,850.0,320.0,240.0,400.0,465.0,305.0,100.0,0.0,0.0,705.0,215.0,205.0,35.0,250.0,2.5,130.0,204.0,33.3,20.5,5.7,0.0,0.0,0.4,5.9,0.0,0.0,0.3,6.6,0.0,3.0,11.4,3.5,0.0,0.2,2.3,37069.558057496746
3670,9291.0,5570.0,2755.0,2815.0,855.0,665.0,1170.0,1495.0,1385.0,90.0,0.0,0.0,2410.0,805.0,790.0,145.0,660.0,2.2,495.0,620.0,31.1,17.7,2.9,0.0,1.9,5.6,0.9,0.8,1.9,4.5,9.6,0.0,1.4,17.0,0.8,0.9,4.0,9.5,40700.0
3671,9292.0,75.0,40.0,35.0,15.0,10.0,15.0,20.0,10.0,100.0,0.0,0.0,25.0,5.0,5.0,0.0,15.0,2.9,0.0,14.0,33.2,22.3,0.7,0.8,1.0,3.1,3.3,0.0,0.4,1.1,7.6,0.0,5.1,17.0,2.9,0.0,0.6,3.0,39300.0
3672,9293.0,455.0,245.0,210.0,85.0,35.0,105.0,145.0,85.0,90.0,0.0,0.0,200.0,65.0,60.0,10.0,60.0,2.3,30.0,36.0,25.9,28.4,1.8,0.0,2.0,4.5,2.5,0.0,1.0,2.4,8.9,0.0,5.4,17.0,2.4,0.0,2.1,5.1,38737.1094221249
3673,9294.0,815.0,405.0,405.0,145.0,115.0,155.0,275.0,120.0,100.0,0.0,0.0,325.0,80.0,90.0,35.0,120.0,2.5,50.0,86.0,34.070996314378355,20.81699964033183,1.5,0.0,1.2,7.5,2.5,0.0,1.4,5.5,7.7,0.0,1.2,16.0,0.3,1.0,3.0,11.9,34100.0
3674,9295.0,600.0,320.0,280.0,110.0,75.0,135.0,185.0,90.0,100.0,0.0,0.0,245.0,65.0,80.0,15.0,85.0,2.5,40.0,65.0,40.1,14.4,0.9,0.7,1.4,5.9,3.4,0.0,0.4,4.5,7.5,0.0,1.9,16.8,1.8,0.0,1.3,7.6,39900.0
3675,9296.0,315.0,165.0,145.0,55.0,50.0,55.0,110.0,50.0,100.0,0.968205219851484,0.0,120.0,25.0,35.0,5.0,50.0,2.7,15.0,59.0,37.7,11.9,0.7,1.1,3.0,5.1,0.8,0.8,3.0,4.5,6.0,0.0,4.0,21.7,0.8,0.9,3.0,4.2,43500.0
3676,9297.0,95.0,45.0,50.0,10.0,25.0,15.0,30.0,15.0,100.0,2.8788277048429047,0.0,40.0,20.0,10.0,0.0,15.0,2.4,10.0,64.0,42.6,12.5,1.1,0.9,4.1,10.5,0.9,2.2,8.7,13.8,1.0,4.4,7.9,49.2,1.0,3.2,12.9,24.3,36900.0
3677,9298.0,2940.0,1530.0,1410.0,545.0,365.0,680.0,875.0,480.0,100.0,0.0,0.0,1185.0,335.0,340.0,70.0,430.0,2.5,260.0,266.0,22.5,31.3,1.0,0.5,4.0,9.9,0.9,0.8,8.4,14.2,2.2,4.7,7.5,45.9,1.1,0.8,12.5,23.0,39168.004218123664
3678,9299.0,620.0,325.0,295.0,110.0,80.0,140.0,220.0,70.0,100.0,0.0,0.0,240.0,55.0,70.0,15.0,100.0,2.6,60.0,339.0,23.3,43.7,0.7,0.7,2.3,5.5,3.3,0.0,1.7,7.0,3.3,3.5,8.7,54.9,2.9,0.0,4.1,12.3,44400.0
3679,9301.0,11295.0,5470.0,5830.0,1585.0,1000.0,2005.0,2920.0,3790.0,90.0,0.0,0.0,5325.0,1830.0,1965.0,395.0,1130.0,2.1,880.0,1111.0,37.8,19.6,2.5,0.0,2.5,6.2,2.2,0.0,5.0,9.0,1.9,5.0,9.5,49.0,0.6,0.8,8.8,15.2,38100.0
3680,9302.0,3440.0,1695.0,1740.0,690.0,415.0,715.0,1145.0,475.0,90.0,0.0,0.0,1345.0,300.0,450.0,100.0,490.0,2.5,230.0,919.0,29.738124564274788,26.28128459963477,2.9,0.0,1.3,5.4,3.0,0.0,2.0,9.0,2.4,4.9,8.9,49.2,0.9,0.6,4.0,15.0,35700.0
3681,9304.0,235.0,125.0,115.0,25.0,25.0,35.0,95.0,50.0,100.0,0.0,0.0,100.0,15.0,45.0,8.529548381895609,30.0,2.4,10.0,23.0,51.4,16.2,3.1,0.0,0.5,4.4,3.6,0.0,0.3,5.1,1.0,2.9,9.9,32.0,2.2,0.0,1.4,9.4,41400.0
3682,9305.0,335.0,170.0,170.0,50.0,30.0,60.0,120.0,75.0,100.0,0.0,0.0,145.0,35.0,65.0,10.0,40.0,2.3,30.0,68.0,35.4,20.4,0.7,0.8,3.2,10.7,0.7,1.3,5.9,14.5,2.9,4.8,8.6,45.2,0.7,1.6,8.5,24.4,44700.0
3683,9306.0,110.0,55.0,50.0,15.0,10.0,10.0,25.0,50.0,100.0,5.776589611924379,0.0,50.0,15.0,25.0,1.1076318466428106,10.0,2.0,5.0,53.0,26.6,22.9,0.6,3.0,5.1,9.3,0.6,3.9,5.5,14.9,2.7,4.9,7.5,46.7,0.6,7.3,12.3,25.7,37600.0
3684,9307.0,205.0,125.0,80.0,20.0,20.0,35.0,85.0,45.0,90.0,10.0,0.0,100.0,40.0,40.0,5.0,20.0,2.0,25.0,45.0,36.172625260093454,20.95163574965409,2.3,0.0,4.6,11.9,1.7,0.1,8.1,13.9,2.0,4.1,7.0,49.4,2.2,0.0,12.2,26.3,37300.0
3685,9311.0,1495.0,770.0,725.0,245.0,160.0,305.0,470.0,315.0,90.0,0.0,0.0,630.0,160.0,220.0,50.0,195.0,2.4,110.0,648.0,32.36244089290219,22.316014391352983,0.8,0.7,3.6,9.5,2.6,0.0,3.9,10.2,3.1,4.0,8.1,49.2,2.9,0.0,5.5,18.6,27500.0
3686,9312.0,1040.0,520.0,520.0,125.0,100.0,170.0,320.0,320.0,90.0,0.0,0.0,475.0,140.0,190.0,20.0,120.0,2.2,50.0,544.0,24.5,32.5,0.5,0.8,2.0,5.2,4.4,0.0,0.0,3.7,5.1,1.1,9.6,48.8,2.7,0.0,0.9,8.4,26300.0
3687,9313.0,160.0,90.0,70.0,15.0,15.0,35.0,60.0,30.0,80.0,10.0,0.0,75.0,25.0,25.0,4.7247368224361495,20.0,2.1,10.0,171.0,28.7,25.7,0.9,1.3,2.9,5.9,1.1,0.6,1.0,3.5,5.1,1.0,11.6,55.0,1.0,1.7,3.6,9.0,42700.0
3688,9314.0,215.0,115.0,100.0,30.0,10.0,25.0,75.0,70.0,90.0,10.0,0.0,95.0,20.0,50.0,0.0,25.0,2.3,10.0,49.0,40.2,16.9,3.2,0.0,0.3,1.5,1.1,0.4,1.0,1.0,0.9,3.0,8.6,32.9,0.8,3.6,9.1,10.0,27800.0
3689,9315.0,355.0,185.0,170.0,55.0,30.0,50.0,150.0,70.0,100.0,0.0,0.0,150.0,30.0,70.0,5.0,45.0,2.4,15.0,43.0,34.37577124841355,21.93204751594045,0.5,0.9,1.6,2.4,3.6,0.0,0.0,1.5,3.1,3.4,9.0,51.5,1.8,0.0,1.8,10.9,39000.0
3690,9321.0,5525.0,2705.0,2820.0,905.0,545.0,1005.0,1765.0,1305.0,90.0,0.0,0.0,2330.0,625.0,850.0,110.0,740.0,2.3,295.0,399.0,29.92348259295297,25.84297488176402,4.3,0.0,0.0,1.0,2.7,0.0,0.8,1.0,3.0,2.3,7.7,31.3,0.7,0.9,5.8,9.7,26600.0
3691,9331.0,3705.0,1805.0,1900.0,420.0,330.0,605.0,1100.0,1250.0,90.0,0.0,0.0,1815.0,670.0,685.0,100.0,355.0,2.0,265.0,394.0,32.313334569600194,23.089942238063973,3.8,0.0,0.2,1.0,3.6,0.0,0.5,0.8,3.2,2.8,5.8,28.9,2.4,0.0,4.1,8.6,34500.0
3692,9333.0,220.0,115.0,105.0,20.0,35.0,25.0,90.0,50.0,100.0,0.0,0.0,90.0,15.0,40.0,5.0,30.0,2.5,15.0,35.0,29.809892677825136,24.937960906424145,1.1,0.6,0.9,1.0,4.4,0.0,0.0,0.8,5.3,0.3,6.8,26.5,3.8,0.0,0.2,3.5,46200.0
3693,9334.0,135.0,70.0,65.0,20.0,20.0,25.0,50.0,20.0,90.0,0.0,4.0986682154876855,45.0,5.0,20.0,0.0,20.0,2.7,15.0,20.0,29.202978144904904,27.967614504011426,4.9,0.0,0.0,0.7,2.5,0.0,1.0,1.0,0.7,3.1,5.0,30.2,1.4,0.1,7.9,9.7,50500.0
