pc4,INWONER_HH,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW_HH,P_LINK_HH,P_HINK_HH,log_median_inc
4461.0,1.8771929824561404,0.4824210057854917,0.5175789942145083,0.11843276936776492,0.10685663401602846,0.23419412288512914,0.26847729296527156,0.27203918076580585,48.79999999999999,92.4,95.8,1965.0,80.0,10.0,10.0,1.8000000000000003,0.18880534670008356,50.7,12.4,10.395130356885344
4462.0,2.1366559485530545,0.4770504138449962,0.5229495861550038,0.12490594431903687,0.11587659894657634,0.1986455981941309,0.28442437923250563,0.2761474793077502,2.0,77.6,97.2,1495.0,80.0,10.0,10.0,2.0,0.1832797427652733,47.9,17.4,10.41030515490458
4463.0,2.297161936560935,0.4927325581395349,0.5072674418604651,0.1851851851851852,0.11837327523602031,0.25127087872185905,0.2759622367465505,0.16920842411038486,1.4,86.3,96.4,1151.0,70.0,10.0,20.0,2.3,0.2387312186978297,42.2,10.5,10.494048144320972
4464.0,2.541436464088398,0.4934782608695652,0.5065217391304347,0.20217391304347826,0.09565217391304348,0.25217391304347825,0.26304347826086955,0.18695652173913044,0.0,85.50000000000001,95.6,713.0,90.0,10.0,0.0,2.5,0.06077348066298342,13.0,34.8,10.385913701780419
4465.0,2.311688311688312,0.4972067039106145,0.5027932960893855,0.08938547486033521,0.11173184357541899,0.0893854748603352,0.3687150837988827,0.3407821229050279,0.8,44.2,95.4,372.0,90.0,10.0,0.0,2.3,0.05194805194805195,8.4,55.50000000000001,10.344963098167325
4471.0,2.3025641025641024,0.5077951002227171,0.4922048997772829,0.16703786191536749,0.10467706013363028,0.2115812917594655,0.3184855233853007,0.19821826280623608,2.3000000000000003,9.1,12.3,214.0,90.0,10.0,0.0,2.3,0.11794871794871795,35.7,20.600000000000005,10.485703172388794
4472.0,2.4731182795698925,0.5130434782608696,0.4869565217391305,0.14782608695652175,0.12608695652173912,0.1782608695652174,0.3217391304347826,0.22608695652173919,0.0,76.1,95.9,270.0,90.0,0.0,0.0,2.5,0.10752688172043012,19.8,28.4,10.515966830028619
4474.0,2.276595744680851,0.485981308411215,0.514018691588785,0.12149532710280372,0.102803738317757,0.14953271028037382,0.411214953271028,0.21495327102803732,0.2,1.8000000000000005,27.0,78.0,90.0,10.0,0.0,2.3,0.1276595744680851,21.6,28.2,10.401227936753463
4475.0,2.4545454545454546,0.4938271604938271,0.5061728395061729,0.15432098765432098,0.12962962962962962,0.1851851851851852,0.30246913580246915,0.22839506172839505,0.9,32.5,94.1,150.0,90.0,10.0,0.0,2.5,0.07575757575757577,25.7,28.9,10.364071959865374
4481.0,2.3450704225352115,0.5045045045045045,0.4954954954954955,0.13943028485757122,0.1199400299850075,0.2143928035982009,0.32083958020989506,0.20539730134932524,1.2,79.3,103.1,1123.0,90.0,10.0,0.0,2.3,0.13732394366197184,22.4,28.4,10.480100916840122
4482.0,2.5,0.5,0.5,0.2559040763652085,0.12979299022481425,0.27002976498114,0.25414070932656196,0.09013245910227527,0.0,5.2,93.4,87.0,80.0,6.333333333333332,7.333333333333333,3.3,0.11817577657400397,30.446666666666665,25.926666666666666,10.521372248595526
4484.0,2.085714285714286,0.5041095890410959,0.4958904109589041,0.12637362637362634,0.09890109890109888,0.1868131868131868,0.31868131868131866,0.2692307692307692,6.800000000000003,9.9,10.3,311.0,90.0,10.0,0.0,2.1,0.13714285714285715,35.9,17.5,10.419300717813158
4485.0,2.095238095238096,0.5113636363636364,0.4886363636363637,0.09090909090909094,0.10227272727272728,0.19318181818181812,0.375,0.23863636363636365,0.1,1.1,4.1,63.0,90.0,10.0,0.0,2.1,0.14285714285714285,32.5,20.8,10.385913701780419
4486.0,2.114093959731544,0.4952380952380953,0.5047619047619047,0.1178343949044586,0.09554140127388536,0.2070063694267516,0.30573248407643316,0.2738853503184713,9.3,9.6,11.0,301.0,90.0,10.0,0.0,2.0,0.15436241610738255,41.1,13.4,10.50232405362483
4491.0,2.0,0.5045045045045045,0.4954954954954955,0.12162162162162166,0.07657657657657657,0.18018018018018012,0.31981981981981983,0.30180180180180183,0.9,1.1,15.2,183.0,90.0,10.0,0.0,2.0,0.14414414414414414,40.5,12.2,10.50232405362483
4493.0,2.1041666666666665,0.504950495049505,0.4950495049504951,0.13613861386138615,0.0891089108910891,0.1905940594059406,0.30445544554455445,0.2797029702970297,9.1,13.7,19.3,197.0,90.0,10.0,0.0,2.1,0.11458333333333334,38.1,18.9,10.440290655558188
4494.0,2.0303030303030303,0.4925373134328358,0.5074626865671642,0.09090909090909094,0.07575757575757576,0.19696969696969696,0.3484848484848485,0.2878787878787879,0.0,1.6,11.6,71.0,80.0,10.0,0.0,1.9,0.18181818181818185,44.8,12.1,10.3797217315325
4501.0,1.985010706638116,0.4854368932038835,0.5145631067961165,0.11771058315334773,0.09827213822894168,0.1922246220302376,0.29265658747300216,0.2991360691144708,10.4,15.8,17.4,757.0,80.0,20.0,0.0,2.0,0.1670235546038544,45.9,13.2,10.385913701780419
4503.0,2.080808080808081,0.5121951219512195,0.4878048780487805,0.14146341463414633,0.08780487804878047,0.1902439024390244,0.32195121951219513,0.2585365853658537,5.1,9.6,34.4,153.0,80.0,10.0,0.0,2.1,0.101010101010101,39.5,18.5,10.367221568768267
4504.0,2.1578947368421053,0.5301204819277109,0.4698795180722892,0.12195121951219512,0.08536585365853659,0.17073170731707318,0.30487804878048785,0.3170731707317073,2.5,17.4,33.6,200.0,80.0,20.0,0.0,2.2,0.10526315789473684,37.3,21.2,10.729853576882297
4505.0,2.056603773584906,0.4954128440366973,0.5045871559633027,0.11818181818181817,0.08181818181818183,0.19090909090909086,0.34545454545454546,0.2636363636363636,0.8,2.6,22.2,96.0,80.0,20.0,0.0,2.1,0.11320754716981132,40.9,16.7,10.431170293368544
4506.0,1.8961038961038958,0.496551724137931,0.503448275862069,0.0958904109589041,0.0958904109589041,0.19863013698630136,0.3082191780821918,0.3013698630136986,4.8,20.6,36.8,408.0,80.0,20.0,0.0,1.9,0.09090909090909094,44.6,20.2,10.00784756786037
4507.0,2.248062015503876,0.506896551724138,0.4931034482758621,0.1522491349480969,0.08996539792387544,0.22145328719723184,0.30103806228373703,0.2352941176470588,1.8,2.1,6.4,239.0,80.0,20.0,0.0,2.2,0.18604651162790695,36.5,16.5,10.357742824813725
4508.0,2.0980392156862746,0.514018691588785,0.485981308411215,0.11214953271028036,0.11214953271028036,0.19626168224299065,0.3457943925233645,0.23364485981308414,0.5,1.0,5.0,35.0,70.0,20.0,0.0,2.1,0.11764705882352941,36.7,21.9,10.929529148369406
4511.0,2.035398230088496,0.486398258977149,0.5136017410228509,0.11943539630836048,0.08686210640608034,0.1900108577633008,0.3007600434310532,0.30293159609120524,15.300000000000002,31.70000000000001,39.8,646.0,80.0,10.0,0.0,2.0,0.11061946902654868,42.6,17.4,10.650175500024103
4513.0,1.945945945945946,0.5103448275862069,0.4896551724137931,0.08391608391608392,0.0979020979020979,0.16083916083916086,0.34265734265734266,0.3146853146853147,0.9,1.8,7.3,136.0,80.0,20.0,0.0,1.9,0.12162162162162166,41.4,17.8,10.19988156558993
4515.0,2.1549295774647885,0.5032679738562091,0.4967320261437909,0.1437908496732026,0.08714596949891068,0.2113289760348584,0.2941176470588235,0.2636165577342048,5.999999999999999,7.0,9.4,314.0,80.0,20.0,0.0,2.1,0.09389671361502347,36.0,21.2,10.382822509210747
4521.0,2.1301369863013697,0.5176848874598071,0.482315112540193,0.13141025641025642,0.10576923076923075,0.1987179487179487,0.32371794871794873,0.2403846153846154,1.7000000000000002,2.7,5.5,189.0,80.0,20.0,0.0,2.1,0.1232876712328767,38.2,23.5,10.471638242921387
4522.0,2.5,0.5,0.5,0.125,0.125,0.125,0.4,0.225,0.0,2.5,7.1,10.0,90.0,10.0,0.3333333333333333,2.4,0.0625,34.63333333333333,24.89666666666666,10.589847112304598
4524.0,2.0436681222707422,0.4860813704496788,0.5139186295503212,0.12633832976445394,0.0835117773019272,0.1948608137044968,0.2997858672376873,0.2955032119914347,39.8,48.6,50.6,456.0,60.0,40.0,0.0,2.0,0.1091703056768559,44.8,17.6,10.364071959865374
4525.0,2.0,0.532258064516129,0.4677419354838709,0.0967741935483871,0.08064516129032256,0.12903225806451613,0.3387096774193548,0.3548387096774194,2.3,7.5,30.4,176.0,70.0,30.0,1.0,2.0,0.12903225806451613,45.3,19.3,10.505067539570582
4527.0,2.0480349344978164,0.4861407249466951,0.5138592750533049,0.13859275053304904,0.08102345415778253,0.21108742004264391,0.30277185501066095,0.26652452025586354,4.9,9.2,17.9,302.0,60.0,40.0,0.0,2.0,0.11353711790393012,45.5,16.7,10.529425983402623
4528.0,2.4444444444444446,0.5223880597014925,0.4776119402985074,0.13636363636363635,0.12121212121212124,0.16666666666666666,0.3636363636363637,0.21212121212121213,0.4,1.4,10.2,18.0,70.0,30.0,1.3333333333333333,2.4,0.1111111111111111,24.3,33.1,10.312280450736967
4529.0,2.2195121951219514,0.5054945054945055,0.4945054945054945,0.15384615384615385,0.09890109890109888,0.2417582417582418,0.2857142857142857,0.21978021978021972,2.3,6.5,15.1,93.0,40.0,60.0,0.0,2.2,0.0853658536585366,41.6,16.6,10.576432025778553
4531.0,1.5617283950617284,0.5,0.5,0.08102766798418973,0.08695652173913042,0.24110671936758893,0.2826086956521739,0.308300395256917,49.6,62.5,67.4,1255.0,70.0,20.0,10.0,1.5,0.2685185185185185,68.0,7.6,10.431170293368544
4532.0,1.9506172839506173,0.480309423347398,0.519690576652602,0.11541168191414497,0.0844475721323012,0.1921182266009852,0.23363828289936664,0.374384236453202,7.7,65.1,69.5,1682.0,80.0,10.0,10.0,1.9,0.12482853223593965,44.2,11.6,10.407288561365156
4533.0,2.740740740740741,0.5108108108108108,0.4891891891891892,0.20810810810810806,0.122972972972973,0.22702702702702704,0.3324324324324324,0.10945945945945948,0.9,23.4,70.2,658.0,80.0,10.0,10.0,2.7,0.10370370370370371,10.6,45.49999999999999,10.933106969717288
4535.0,2.3152709359605907,0.4978723404255319,0.502127659574468,0.13936170212765958,0.11702127659574466,0.2,0.3148936170212766,0.22872340425531915,1.9,15.7,70.2,1109.0,80.0,10.0,10.0,2.3,0.12807881773399016,24.3,24.4,10.547969561114792
4536.0,2.098360655737705,0.4539781591263651,0.5460218408736349,0.153125,0.109375,0.2078125,0.2171875,0.3125,2.9,38.7,69.3,1389.0,60.0,20.0,20.0,2.0,0.23278688524590166,57.9,6.9,10.510532034042662
4537.0,2.1933701657458564,0.5050377833753149,0.4949622166246852,0.16750629722921914,0.11460957178841308,0.23929471032745592,0.309823677581864,0.16876574307304787,13.900000000000002,65.4,69.0,1521.0,60.0,20.0,20.0,2.2,0.2679558011049724,43.2,12.2,10.638256407786892
4538.0,2.375,0.5263157894736842,0.4736842105263158,0.10714285714285715,0.125,0.16071428571428573,0.4107142857142857,0.19642857142857145,7.3,30.0,67.8,885.0,80.0,10.0,10.0,2.2,0.2916666666666667,41.9,18.1,10.44581184336149
4539.0,2.375,0.5526315789473685,0.4473684210526316,0.13157894736842105,0.15789473684210525,0.15789473684210525,0.34210526315789475,0.21052631578947367,0.0,3.7,28.9,37.0,90.0,10.0,0.3333333333333333,2.4,0.125,31.73,24.186666666666664,10.50232405362483
4541.0,2.0681818181818183,0.5142857142857142,0.4857142857142857,0.13656387665198239,0.1013215859030837,0.2444933920704846,0.3061674008810573,0.21145374449339208,1.6,2.0,3.7,344.0,70.0,20.0,10.0,2.1,0.18181818181818185,45.7,12.0,10.439980923050696
4542.0,2.2319391634980987,0.5025553662691652,0.4974446337308348,0.14965986394557826,0.10884353741496597,0.2142857142857143,0.2925170068027211,0.2346938775510204,1.4999999999999998,2.9000000000000004,16.200000000000006,332.0,80.0,10.0,0.0,2.2,0.12927756653992395,35.7,18.4,10.357742824813725
4543.0,2.3443983402489628,0.4955752212389381,0.5044247787610621,0.15221238938053094,0.10442477876106196,0.2106194690265487,0.30619469026548674,0.2265486725663717,2.8,3.5,7.3,220.0,90.0,10.0,0.0,2.3,0.13692946058091288,33.3,21.6,10.550590794594669
4551.0,2.0232558139534884,0.4993614303959131,0.5006385696040868,0.1445012787723785,0.0907928388746803,0.2276214833759591,0.2979539641943735,0.2391304347826087,6.9,12.6,14.8,506.99999999999994,60.0,40.0,10.0,2.0,0.17571059431524547,48.8,9.6,10.621327345686446
4553.0,2.17989417989418,0.5097087378640777,0.4902912621359223,0.12832929782082325,0.11380145278450365,0.19854721549636808,0.3196125907990315,0.2397094430992736,10.4,11.6,13.700000000000001,280.0,80.0,20.0,0.0,2.2,0.08465608465608465,30.1,24.899999999999995,10.55581273857582
4554.0,2.1724137931034484,0.5026455026455027,0.4973544973544973,0.12997347480106092,0.09283819628647216,0.1989389920424403,0.3368700265251989,0.24137931034482762,2.3,12.0,14.7,227.00000000000003,60.0,40.0,0.0,2.1,0.14367816091954022,40.8,16.7,10.48849257447637
4561.0,2.051921079958463,0.4817813765182186,0.5182186234817814,0.12291350531107742,0.08902377339403136,0.1952453211937279,0.2943854324734446,0.2984319676277188,11.5,42.1,54.29999999999999,841.0,70.0,20.0,0.0,2.0,0.13499480789200416,43.4,16.4,10.382822509210747
4562.0,2.7590361445783134,0.519650655021834,0.480349344978166,0.19298245614035087,0.14035087719298245,0.2017543859649123,0.35964912280701755,0.10526315789473684,0.0,50.1,54.0,390.0,80.0,20.0,0.0,2.7,0.12048192771084335,14.3,47.4,10.59162219127253
4564.0,2.2269503546099294,0.5047770700636943,0.4952229299363057,0.14035087719298242,0.09409888357256778,0.22169059011164277,0.32854864433811803,0.21531100478468895,5.6,42.1,56.199999999999996,501.0,70.0,30.0,0.0,2.2,0.1773049645390071,36.0,19.7,10.589106466675283
4565.0,2.147058823529412,0.5616438356164384,0.4383561643835616,0.136986301369863,0.0821917808219178,0.1917808219178082,0.3287671232876712,0.2602739726027397,1.6999999999999997,14.7,55.0,143.0,60.0,40.0,0.0,2.1,0.14705882352941174,37.4,22.7,10.46024210819052
4566.0,2.2346938775510203,0.5068493150684932,0.4931506849315068,0.1318181818181818,0.10454545454545454,0.2,0.3727272727272728,0.19090909090909086,1.6,7.1000000000000005,33.6,124.0,70.0,30.0,0.0,2.2,0.10204081632653061,29.3,25.5,10.44581184336149
4567.0,2.365,0.5243128964059197,0.4756871035940803,0.11627906976744184,0.10359408033826636,0.2029598308668076,0.35306553911205074,0.22410147991543344,4.2,6.100000000000001,51.40000000000001,281.0,60.0,40.0,0.0,2.2,0.295,39.0,18.0,10.621327345686446
4568.0,2.2298850574712645,0.5,0.5,0.14948453608247422,0.0979381443298969,0.22680412371134023,0.3350515463917525,0.19072164948453607,2.6,2.8,3.4999999999999996,126.0,30.0,60.0,0.0,2.2,0.045977011494252866,36.1,19.2,10.59913161329466
4569.0,2.1460674157303368,0.518324607329843,0.4816753926701571,0.1256544502617801,0.08900523560209425,0.21465968586387435,0.3507853403141361,0.21989528795811522,1.7000000000000002,4.0,9.7,83.0,70.0,30.0,0.0,2.1,0.1348314606741573,38.7,19.1,10.31559720336296
4571.0,2.087014725568942,0.4974358974358975,0.5025641025641026,0.14541960281870595,0.09673286354900704,0.21652786675208202,0.29340166559897496,0.24791800128123,13.3,20.5,23.9,817.0000000000001,80.0,20.0,10.0,2.1,0.1713520749665328,45.4,15.3,10.479751812745967
4574.0,2.1686746987951806,0.5166666666666667,0.4833333333333333,0.13333333333333333,0.09444444444444444,0.21111111111111114,0.35,0.2111111111111111,1.4,1.9000000000000001,5.1,94.0,70.0,30.0,0.0,2.2,0.12048192771084335,35.1,20.8,10.474467099121863
4575.0,2.5,0.52,0.48,0.1836734693877551,0.061224489795918366,0.22448979591836726,0.3469387755102041,0.1836734693877551,0.0,0.30000000000000004,2.3,22.0,50.0,50.0,7.666666666666667,2.4,0.1,29.7,23.8,10.563594879017872
4576.0,2.2612612612612613,0.5,0.5,0.12375249500998006,0.10379241516966067,0.18962075848303392,0.3253493013972056,0.2574850299401197,2.0,3.9000000000000004,5.8000000000000025,198.0,60.0,30.0,0.0,2.2,0.09909909909909911,34.8,21.000000000000004,10.312280450736967
4581.0,2.371794871794872,0.5176151761517616,0.4823848238482385,0.15675675675675674,0.0945945945945946,0.1972972972972973,0.3189189189189189,0.23243243243243245,1.7000000000000002,3.3,6.2,183.0,80.0,10.0,0.0,2.3,0.16025641025641027,36.3,20.600000000000005,10.694215061434935
4583.0,2.0681818181818183,0.5111111111111111,0.4888888888888889,0.10989010989010989,0.12087912087912087,0.17582417582417584,0.3516483516483517,0.2417582417582418,0.7,1.0,34.5,54.0,70.0,20.0,0.0,2.1,0.18181818181818185,44.4,21.000000000000004,10.74073507706983
4584.0,2.1,0.5609756097560976,0.4390243902439024,0.09523809523809523,0.07142857142857142,0.2142857142857143,0.42857142857142855,0.1904761904761905,0.1,2.8000000000000003,11.2,37.0,80.0,20.0,1.0,2.0,0.1,33.7,20.2,10.16585181700362
4585.0,2.196969696969697,0.5379310344827586,0.4620689655172414,0.12413793103448276,0.0896551724137931,0.2,0.3862068965517241,0.2,1.1,3.4000000000000004,11.4,54.0,80.0,20.0,0.0,2.2,0.18181818181818185,31.7,20.4,10.584055950889214
4586.0,2.1960784313725488,0.5357142857142857,0.4642857142857143,0.16071428571428573,0.07142857142857142,0.25,0.3392857142857143,0.1785714285714286,1.8,2.1,6.8,83.0,70.0,20.0,10.0,2.2,0.1568627450980392,39.8,17.5,10.236381967809457
4587.0,2.2062937062937062,0.4865293185419968,0.5134706814580031,0.13946117274167988,0.09667194928684628,0.1949286846275753,0.2979397781299525,0.2709984152139461,5.3,8.4,13.0,427.00000000000006,80.0,10.0,0.0,2.2,0.15034965034965034,40.2,18.3,10.332017933575287
4588.0,2.2580645161290325,0.5217391304347826,0.4782608695652174,0.10144927536231885,0.11594202898550723,0.18840579710144928,0.3478260869565217,0.24637681159420294,0.2,8.0,10.9,49.0,80.0,10.0,1.3333333333333333,2.2,0.06451612903225806,24.3,23.6,10.457372665762566
4589.0,2.033333333333333,0.5245901639344263,0.4754098360655738,0.09836065573770494,0.09836065573770492,0.16393442622950818,0.4262295081967213,0.21311475409836067,0.7,2.2,9.1,37.0,80.0,20.0,0.0,2.1,0.13333333333333333,32.3,24.1,10.505067539570582
4611.0,1.8524416135881103,0.4962750716332378,0.5037249283667622,0.09627507163323784,0.1002865329512894,0.2636103151862464,0.3002865329512894,0.2395415472779369,84.30000000000003,150.60000000000005,166.8,2801.0,80.0,10.0,10.0,1.8000000000000003,0.18365180467091294,48.6,15.2,10.59913161329466
4612.0,2.75,0.5227272727272727,0.4772727272727273,0.13636363636363635,0.13636363636363635,0.20454545454545453,0.3409090909090909,0.18181818181818185,5.3,132.3,162.7,640.0,90.0,10.0,1.0,2.8,0.125,32.02000000000001,25.17333333333333,10.70772878060166
4613.0,2.2426900584795315,0.489556135770235,0.5104438642297651,0.16166883963494133,0.1121251629726206,0.23859191655801826,0.32985658409387225,0.1577574967405476,7.6999999999999975,139.7,169.9,1860.0,70.0,10.0,10.0,2.2,0.2426900584795321,38.4,18.6,10.529425983402623
4614.0,2.2972536348949917,0.5007032348804501,0.49929676511955,0.1420534458509142,0.09774964838255976,0.22573839662447254,0.2932489451476793,0.2412095639943741,3.3,128.0,165.9,1593.0,80.0,10.0,10.0,2.2,0.20678513731825526,32.0,20.8,10.425253116340453
4615.0,2.131115459882583,0.4967860422405877,0.5032139577594124,0.13682277318640956,0.1019283746556474,0.22681359044995414,0.28191000918273645,0.25252525252525254,28.0,148.7,157.8,2426.0,70.0,10.0,20.0,2.1,0.2289628180039139,48.4,11.9,10.50232405362483
4616.0,2.48936170212766,0.5213675213675214,0.4786324786324786,0.23275862068965522,0.06896551724137931,0.4137931034482759,0.16379310344827586,0.12068965517241378,0.5,130.8,153.7,1861.0,80.0,10.0,10.0,2.5,0.1276595744680851,29.1,28.6,10.757902880692196
4617.0,2.4060509554140133,0.4880952380952381,0.5119047619047619,0.1502316346790205,0.1270681667769689,0.17604235605559232,0.3487756452680344,0.1978821972203839,0.8999999999999999,57.9,145.5,1128.0,80.0,10.0,10.0,2.4,0.11464968152866242,23.7,31.4,10.628617778949124
4621.0,2.2023529411764704,0.498931623931624,0.5010683760683761,0.1923076923076923,0.13675213675213674,0.2713675213675213,0.2628205128205129,0.13675213675213674,18.8,148.8,164.7,2864.0,40.0,10.0,50.0,2.2,0.3647058823529412,59.0,6.7,10.613983371430686
4622.0,2.268292682926829,0.5376344086021505,0.4623655913978494,0.12765957446808507,0.13829787234042554,0.21276595744680854,0.3191489361702128,0.2021276595744681,12.1,90.7,148.39999999999995,1570.0,80.0,10.0,10.0,2.2,0.2195121951219512,32.5,25.4,10.550590794594669
4623.0,2.2225274725274726,0.4876237623762376,0.5123762376237624,0.1792336217552534,0.11866501854140915,0.22991347342398027,0.2632880098887516,0.2088998763906057,7.0,133.39999999999998,159.6,1722.0,50.0,10.0,40.0,2.2,0.29945054945054944,52.9,12.1,10.496814397813864
4624.0,2.1976149914821126,0.4821705426356589,0.517829457364341,0.15724244771494966,0.11696359411309062,0.22618125484120843,0.26646010844306733,0.233152594887684,11.3,139.1,159.1,2218.0,60.0,10.0,30.0,2.2,0.2350936967632027,47.3,12.2,10.524064040261237
4625.0,2.3438596491228068,0.5074850299401198,0.4925149700598802,0.1721556886227545,0.12425149700598803,0.23502994011976053,0.2934131736526946,0.1751497005988024,2.8,106.5,149.60000000000005,943.0,70.0,10.0,20.0,2.3,0.23859649122807014,38.6,14.9,10.581521095286023
4631.0,2.3091133004926108,0.4952025586353945,0.5047974413646056,0.15146666666666667,0.1104,0.2128,0.29013333333333335,0.2352,9.8,24.4,38.8,886.0,80.0,10.0,0.0,2.3,0.14285714285714285,35.7,19.2,10.550590794594669
4634.0,2.2868217054263567,0.511864406779661,0.488135593220339,0.12585034013605442,0.11564625850340135,0.17687074829931973,0.35714285714285715,0.22448979591836726,4.6,21.0,27.099999999999998,469.0,80.0,10.0,0.0,2.3,0.17054263565891473,29.2,23.9,10.524064040261237
4635.0,2.3666666666666667,0.5117370892018779,0.4882629107981221,0.12441314553990612,0.11267605633802813,0.17136150234741784,0.3427230046948357,0.24882629107981225,4.4,6.8,25.1,260.0,90.0,10.0,0.0,2.3,0.12777777777777774,27.0,30.0,10.524064040261237
4641.0,2.302013422818792,0.511175898931001,0.48882410106899893,0.13326848249027234,0.10700389105058364,0.2042801556420233,0.3103112840466926,0.245136186770428,5.8999999999999995,13.0,30.3,518.0,80.0,20.0,0.0,2.2,0.12304250559284116,32.9,20.9,10.404262840448617
4645.0,2.155619596541787,0.5006675567423231,0.4993324432576769,0.12433155080213906,0.09358288770053476,0.2165775401069519,0.3114973262032086,0.2540106951871658,6.3,9.0,10.1,561.0,50.0,40.0,0.0,2.1,0.14121037463976943,39.8,14.7,10.434115803598301
4651.0,1.9453125,0.5122307411464038,0.4877692588535962,0.12340270171595474,0.1288791529755385,0.2526469514421322,0.28696604600219056,0.208105147864184,11.4,31.9,33.1,917.0,80.0,20.0,0.0,1.9,0.12144886363636365,37.7,19.3,10.499573020252942
4652.0,2.5185185185185186,0.5147058823529411,0.4852941176470588,0.13235294117647056,0.1323529411764706,0.2647058823529412,0.2794117647058824,0.19117647058823528,22.1,33.0,33.0,1058.0,90.0,10.0,1.6666666666666665,2.5,0.07407407407407407,12.3,32.0,10.547969561114792
4655.0,2.419354838709677,0.5266666666666666,0.4733333333333333,0.1456953642384106,0.10596026490066224,0.21192052980132453,0.3509933774834437,0.1854304635761589,1.2999999999999998,3.4000000000000004,22.0,41.0,90.0,10.0,0.0,2.4,0.14516129032258066,29.3,27.6,10.247077256926207
4661.0,2.422178988326848,0.5016064257028112,0.4983935742971888,0.15776796467282214,0.10477719791248497,0.20714572460859093,0.3123243677238057,0.21798474508229626,4.2,18.5,96.5,957.0,90.0,10.0,0.0,2.3,0.17996108949416342,30.5,24.4,10.305613759378778
4664.0,2.323170731707317,0.5065616797900262,0.4934383202099738,0.12073490813648297,0.10761154855643043,0.1784776902887139,0.3438320209973753,0.24934383202099736,1.0,7.6000000000000005,17.2,233.0,90.0,10.0,0.0,2.3,0.15853658536585366,33.2,21.3,10.207289006867793
4671.0,2.29243353783231,0.5075825156110616,0.4924174843889385,0.15521855486173058,0.1008028545941124,0.21409455842997327,0.3175735950044603,0.21231043710972347,7.1,10.3,11.7,680.0,90.0,10.0,10.0,2.3,0.16768916155419222,37.4,18.8,10.50255500373607
4675.0,2.4788732394366195,0.5161290322580645,0.4838709677419355,0.1776937618147448,0.1323251417769376,0.223062381852552,0.2854442344045369,0.18147448015122875,1.6,1.6,1.9,267.0,90.0,10.0,0.0,2.5,0.13145539906103287,31.8,19.9,10.680516217076775
4681.0,2.2807881773399017,0.5226781857451404,0.4773218142548596,0.1277056277056277,0.11471861471861472,0.2142857142857143,0.329004329004329,0.21428571428571427,4.199999999999998,5.8,9.9,266.0,90.0,10.0,0.0,2.3,0.1724137931034483,33.5,22.199999999999996,10.631036159813403
4691.0,2.478328173374613,0.4853216739537789,0.5146783260462211,0.18176139912554654,0.12866958151155528,0.2229856339787633,0.27108057464084945,0.1955028107432855,3.6,7.8000000000000025,11.5,736.0,90.0,0.0,0.0,2.4,0.15015479876160992,35.1,21.8,10.376611309118108
4693.0,2.4558823529411766,0.5029940119760479,0.4970059880239521,0.18562874251497005,0.11077844311377244,0.23353293413173654,0.284431137724551,0.18562874251497008,2.2,3.1,7.6,183.0,90.0,10.0,0.0,2.5,0.13970588235294118,35.2,18.8,10.742897240074328
4694.0,2.6714285714285717,0.5160427807486629,0.4839572192513369,0.22994652406417115,0.1497326203208556,0.2245989304812835,0.24598930481283424,0.1497326203208556,2.8,12.8,18.0,252.0,90.0,10.0,0.0,2.7,0.1357142857142857,35.9,18.2,10.594131602877956
4695.0,2.2745098039215685,0.5100574712643678,0.4899425287356322,0.16666666666666666,0.11637931034482754,0.2227011494252873,0.28160919540229884,0.2126436781609196,7.2,11.3,15.2,493.99999999999994,90.0,10.0,10.0,2.3,0.1862745098039216,41.8,13.6,10.434115803598301
4696.0,2.623076923076923,0.5058823529411764,0.4941176470588236,0.2082111436950147,0.1378299120234604,0.2111436950146628,0.25806451612903225,0.18475073313782994,2.7,3.9000000000000004,4.0,230.99999999999997,100.0,0.0,0.0,2.6,0.15384615384615385,37.8,17.9,10.553205175168737
4697.0,2.5,0.4932432432432433,0.5067567567567568,0.17185385656292287,0.12584573748308525,0.23410013531799734,0.2692828146143437,0.1989174560216509,4.3,6.0,6.0,519.0,90.0,0.0,0.0,2.4,0.13175675675675674,36.8,18.7,10.586584397242571
4698.0,2.4459459459459456,0.5055350553505535,0.4944649446494465,0.1881918819188192,0.12177121771217711,0.22878228782287824,0.2988929889298893,0.16236162361623616,2.7,3.0,9.5,325.0,90.0,10.0,0.0,2.4,0.17567567567567569,34.9,21.3,10.673595774232203
4701.0,1.690834473324213,0.4987873888439774,0.5012126111560227,0.0946601941747573,0.1011326860841424,0.27750809061488674,0.2799352750809061,0.24676375404530745,78.2,149.60000000000005,166.6,2885.0,70.0,20.0,10.0,1.7,0.1491108071135431,53.0,11.4,10.464669894562093
4702.0,2.126111560226354,0.4988593155893536,0.5011406844106464,0.16425855513307985,0.12281368821292776,0.2638783269961977,0.2752851711026616,0.17376425855513308,22.6,140.4,165.60000000000005,2115.0,60.0,10.0,20.0,2.1,0.2400970088924818,48.9,13.3,10.621327345686446
