,pc4,AANTAL_HH,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,AFS_TREINS,AFS_TRNOVS,AFS_OPRIT,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,P_UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
845,3025,3455.0,51.048951048951054,48.951048951048946,16.993006993006993,16.783216783216783,30.0,25.664335664335663,3.2,3.2,3.5,10.55944055944056,56.6,644.0,1529.4,5354.0,20.0,10.0,70.0,2.1,18.88111888111888,52.8,15.2,10.110501721920453
846,3026,3705.0,50.0,50.0,17.394270122783084,15.075034106412005,32.60572987721692,23.124147339699867,3.0,3.3,2.5,11.800818553888133,92.1,549.8,1407.1,6235.0,20.0,10.0,60.0,2.0,18.34924965893588,66.9,7.3,10.130623125119877
847,3027,4490.0,50.04906771344455,49.950932286555435,20.098039215686274,16.029411764705884,31.960784313725487,23.823529411764703,2.8,2.9,2.3,8.088235294117647,104.8,588.9,1413.7,4667.0,20.0,10.0,70.0,2.3,14.713094654242276,71.3,5.0,10.146433731146518
848,3028,4305.0,52.85714285714286,47.14285714285714,14.870129870129869,13.246753246753245,38.051948051948045,22.4025974025974,2.1,3.1,1.7,11.428571428571427,44.3,494.00000000000006,1288.6,3561.0,30.0,20.0,50.0,1.8,12.857142857142856,57.0,8.3,10.021270588192511
849,3029,1490.0,48.32317073170732,51.67682926829268,23.170731707317074,12.5,31.09756097560976,22.40853658536585,1.2,4.2,1.1,10.823170731707316,20.200000000000006,332.1,959.0,3168.0,10.0,10.0,80.0,2.2,17.835365853658537,63.3,4.3,9.975808214115752
850,3031,4760.0,47.00906344410876,52.990936555891246,12.198067632850245,17.270531400966185,35.748792270531396,20.41062801932367,3.5,4.1,2.9,14.371980676328503,17.6,350.6,1251.9,7752.0,40.0,10.0,40.0,1.7,13.474320241691842,66.8,3.8,10.073230327123225
851,3032,3575.0,50.15455950540958,49.84544049459042,12.123552123552125,14.980694980694981,37.45173745173745,22.93436293436293,1.2,1.8,1.9,12.509652509652511,132.2,950.9,1435.4,8136.0,40.0,10.0,50.0,1.7,14.45131375579598,60.8,7.9,10.21464198117305
852,3033,2695.0,49.352051835853125,50.647948164146875,12.081984897518875,15.857605177993527,41.53182308522114,20.604099244875947,1.3,1.3,1.5,9.924487594390508,128.5,973.4,1429.3000000000006,7165.0,40.0,20.0,40.0,1.7,11.447084233261336,57.7,8.6,10.177324218165856
853,3034,5765.0,48.93893460372456,51.06106539627544,18.41421143847487,13.734835355285965,32.53899480069324,22.530329289428074,1.4,1.4,1.5,12.781629116117852,85.1,995.3,1443.5,5994.0,40.0,10.0,50.0,2.0,17.677642980935875,54.4,14.2,10.431170293368544
854,3035,3725.0,49.55621301775148,50.44378698224852,15.014792899408286,14.792899408284024,35.20710059171598,23.150887573964496,1.8,2.3,1.4,11.834319526627215,61.40000000000001,786.0,1312.5,8063.0,40.0,10.0,50.0,1.8,15.680473372781064,68.5,7.0,
855,3036,3955.0,50.03099814011159,49.969001859888415,17.668939863608184,13.825170489770613,35.39987600743955,23.682579045257285,1.4,1.7,1.1,9.423434593924364,129.9,885.1,1374.8,6409.0,30.0,10.0,60.0,2.0,16.676999380037195,67.4,6.2,10.118598932153072
856,3037,4020.0,48.30949284785436,51.69050715214565,15.279583875162551,12.48374512353706,36.73602080624187,22.431729518855654,1.0,2.3,0.6,13.068920676202861,96.2,744.0999999999997,1303.1,6609.0,50.0,10.0,30.0,1.9,10.143042912873861,63.3,7.8,10.407288561365156
857,3038,5135.0,49.09090909090909,50.90909090909091,8.657465495608532,14.491844416562108,54.57967377666249,15.307402760351321,1.1,2.2,0.9,6.963613550815559,88.3,763.4000000000003,1326.6,5865.0,60.0,20.0,30.0,1.5,10.100376411543287,51.5,17.0,
858,3039,5990.0,49.098000975134084,50.901999024865916,11.658536585365855,11.317073170731708,44.53658536585366,20.341463414634145,1.7,2.1,0.6,12.146341463414636,53.90000000000001,827.6,1338.6,5144.0,70.0,20.0,10.0,1.7,4.92442710872745,55.4,8.7,10.971640633719533
859,3041,35.0,82.35294117647058,17.647058823529413,,,,,1.8,1.8,1.1,,43.3,893.9000000000003,1372.0,2078.0,50.0,10.0,40.0,1.9,5.882352941176471,36.6,19.5,10.659609532257463
860,3042,3830.0,49.05541561712846,50.94458438287154,19.08060453400504,9.382871536523927,29.093198992443327,23.362720403022667,2.9,3.1,0.9,19.08060453400504,1.3,374.5,1268.4,1908.0,40.0,10.0,50.0,2.0,13.161209068010074,,,
861,3043,3440.0,50.72463768115942,49.275362318840585,15.942028985507244,10.144927536231883,27.881297446514843,29.5376121463078,3.4,3.9,0.8,16.494133885438238,13.6,119.3,1083.0,1769.0,70.0,10.0,20.0,2.1,8.764665286404417,60.1,9.8,10.526748605631909
862,3044,60.0,52.0,48.0,16.0,8.0,32.0,28.000000000000004,3.5,4.8,0.9,16.0,13.0,49.2,691.1,1474.0,80.0,10.0,10.0,2.0,4.0,42.5,17.9,10.188666494769793
863,3045,1155.0,51.00286532951289,48.99713467048711,32.09169054441261,4.584527220630372,35.100286532951294,19.340974212034386,2.0,5.0,0.9,8.882521489971348,8.1,187.0,652.3,881.0,70.0,10.0,20.0,2.9,4.441260744985674,,,10.23995978915734
864,3046,145.0,47.82608695652174,52.17391304347826,14.492753623188406,8.695652173913041,18.84057971014493,33.33333333333333,3.0,4.4,1.7,24.637681159420293,2.0,102.9,712.7,56.0,90.0,0.0,0.0,2.3,4.3478260869565215,19.5,50.1,10.422281345951298
865,3047,35.0,53.84615384615385,46.15384615384616,,,,,5.9,7.7,1.5,,0.2,9.6,64.0,505.0,90.0,10.0,,1.9,,32.4,38.8,10.89488575689709
866,3051,3850.0,49.008317338451704,50.99168266154831,17.391304347826082,11.572890025575447,34.71867007672634,25.127877237851663,4.4,9.0,3.2,11.18925831202046,1.9,15.2,129.5,3145.0,80.0,10.0,10.0,2.0,4.670505438259757,,,10.831706855275558
867,3052,2860.0,46.23739332816136,53.76260667183863,22.94573643410853,12.170542635658915,26.434108527131784,22.48062015503876,0.7,3.3,1.2,15.968992248062014,29.7,312.1,1116.8,2759.0,50.0,10.0,40.0,2.2,14.119472459270751,32.8,25.8,10.918718232265187
868,3053,5030.0,46.94270582571016,53.05729417428984,20.173326913818006,9.629272989889264,25.180548868560425,26.480500722195483,1.9,4.4,2.3,18.536350505536838,13.2,143.4,721.0999999999997,2410.0,70.0,10.0,20.0,2.0,10.255175734232063,56.7,14.2,10.102338411281293
869,3054,3965.0,46.86112872542803,53.138871274571976,14.711477488902979,9.701965757767914,19.911223842739375,27.710843373493976,2.8,5.2,2.1,27.964489537095748,13.2,72.3,352.8,2087.0,70.0,10.0,20.0,1.9,8.18008877615726,52.3,20.3,10.454494965934948
870,3055,3355.0,47.90273556231003,52.09726443768997,23.40425531914893,8.44984802431611,18.96656534954408,26.930091185410333,2.5,5.3,1.8,22.249240121580545,12.7,91.6,436.8,1703.0,80.0,10.0,10.0,2.4,3.0395136778115504,43.0,26.6,10.130623125119877
871,3056,1330.0,49.56772334293948,50.43227665706051,20.028818443804038,12.968299711815561,20.74927953890489,35.73487031700288,2.9,5.8,2.3,10.518731988472622,8.6,56.4,341.9000000000001,875.0,70.0,10.0,20.0,2.6,5.475504322766572,26.1,46.4,10.48849257447637
872,3059,4520.0,49.823321554770324,50.17667844522968,26.983503534956792,10.369206598586016,27.41555380989788,25.41241162608013,3.2,5.5,1.7,9.819324430479185,2.7,60.40000000000001,513.8,1135.0,70.0,10.0,20.0,2.8,4.752553024351924,23.3,41.6,10.745054738214343
873,3061,9055.0,48.28885400313972,51.71114599686029,14.07035175879397,19.001256281407038,33.79396984924623,21.042713567839204,3.5,12.3,2.1,12.091708542713569,3.4,23.6,69.7,5693.0,50.0,10.0,40.0,1.7,11.930926216640506,20.9,46.1,10.22918769217543
874,3062,4670.0,47.98071127185051,52.01928872814949,14.165159734779989,26.763110307414106,23.80952380952381,20.61482820976492,1.7,2.8,2.3,14.647377938517177,66.9,720.9,1314.4,3131.0,60.0,20.0,20.0,1.8,3.0120481927710845,56.0,13.2,10.188666494769793
875,3063,6980.0,49.115913555992144,50.884086444007856,6.781326781326781,26.73218673218673,31.84275184275184,18.96805896805897,2.5,3.9,1.5,15.675675675675674,35.099999999999994,340.1,1121.6,3520.0,50.0,20.0,30.0,1.5,7.862407862407863,32.7,40.2,10.28534279500516
876,3064,755.0,50.75987841945289,49.24012158054712,16.109422492401215,12.76595744680851,27.659574468085108,30.091185410334347,2.4,3.9,1.7,13.37386018237082,26.0,405.8,1112.7,1450.0,80.0,10.0,10.0,2.2,7.598784194528875,51.5,11.6,10.268130666124037
877,3065,3595.0,49.36479128856625,50.635208711433755,14.891041162227605,15.556900726392254,19.49152542372881,34.32203389830508,5.5,7.0,1.7,15.738498789346247,6.9,22.8,177.9,1979.0,70.0,10.0,20.0,2.3,4.3557168784029034,37.1,19.0,10.177324218165856
878,3066,5415.0,48.37476099426386,51.625239005736134,13.043478260869565,9.65121834687052,21.309125656951743,32.25035833731486,4.0,6.5,1.4,23.74581939799331,2.1,65.6,331.6,2926.0,60.0,10.0,30.0,1.9,12.237093690248566,25.2,39.7,10.085809109330082
879,3067,11440.0,46.974408036354944,53.025591963645056,13.008130081300814,12.386417981826877,26.566236250597804,26.111908177905306,2.7,7.1,1.7,21.9273075083692,3.6,84.19999999999997,263.6,3291.0,60.0,10.0,30.0,1.8,11.504424778761065,53.0,16.3,10.030120203469494
880,3068,10700.0,47.32221246707639,52.67778753292362,15.978928884986832,10.623353819139595,23.68305531167691,26.404741000877962,1.4,7.5,1.6,23.30992098331869,20.0,87.3,224.2,2868.0,60.0,10.0,30.0,2.1,10.513608428446005,55.0,10.5,10.073230327123225
881,3069,9645.0,47.22295340879178,52.77704659120821,14.078947368421051,9.605263157894736,21.526315789473685,27.31578947368421,2.3,8.7,1.7,27.473684210526322,6.0,64.9,146.5,2617.0,70.0,10.0,20.0,1.9,11.292445380363253,50.2,12.6,10.0690019910137
882,3071,9550.0,49.345650500384906,50.654349499615094,18.034889687018985,12.16008209338122,31.24679322729605,25.83376090302719,3.0,9.2,2.2,12.724474089276553,5.1,41.8,125.4,4370.0,30.0,10.0,60.0,2.0,15.06286887349243,51.3,14.9,10.134599273499514
883,3072,7665.0,49.65123652504756,50.34876347495244,16.96258719086874,13.728598604946098,32.21306277742549,24.82561826252378,1.1,3.9,3.7,12.270133164235892,37.40000000000001,587.1,1469.9,4430.0,30.0,10.0,60.0,2.0,15.282181357006975,55.9,13.2,10.388995368317827
884,3073,6645.0,50.655331207934815,49.344668792065185,19.05099150141643,15.474504249291785,31.869688385269125,23.548158640226628,2.0,4.1,4.0,10.056657223796034,64.5,509.0,1350.7,6245.0,20.0,10.0,60.0,2.1,16.855524079320112,60.3,12.7,10.150347630467651
885,3074,5390.0,50.69415229280606,49.30584770719394,19.646613378207824,15.818258308792595,33.52965923432898,22.381152713504406,2.5,4.7,3.3,8.624316365166177,94.9,410.1,1175.5,4732.0,20.0,10.0,70.0,2.2,15.138772077375945,67.7,5.0,10.21464198117305
886,3075,6775.0,47.39178690344062,52.608213096559375,16.05623381428043,11.24676285608583,23.86237513873474,28.560858305586382,2.1,5.0,2.8,20.273769885312607,91.0,380.4,1090.3000000000004,3964.0,50.0,10.0,30.0,2.0,17.1291157972623,62.9,6.1,10.051907557654399
887,3076,7050.0,49.50808151791989,50.49191848208011,18.341531974701336,11.91145467322558,29.05832747716093,23.506676036542515,2.1,5.9,2.3,17.18200983836964,34.5,327.2,712.2,2586.0,40.0,10.0,50.0,2.0,14.933239634574841,67.4,5.9,10.110501721920453
888,3077,7795.0,49.649957994959394,50.350042005040606,18.454214505740687,12.769532343881265,27.86334360123215,29.291514981797818,1.0,7.5,2.0,11.62139456734808,10.6,136.7,448.4,2207.0,50.0,10.0,40.0,2.2,10.697283674040884,61.4,7.2,10.134599273499514
889,3078,6290.0,45.85613760750586,54.143862392494135,15.871774824081314,10.711493354182956,23.72947615324472,23.49491790461298,3.8,8.6,1.4,26.192337763878033,5.5,56.6,249.4,2649.0,50.0,10.0,40.0,2.0,12.627052384675528,43.3,15.2,9.966462351697515
890,3079,7745.0,48.24561403508772,51.75438596491229,17.757594738490447,11.1807077983088,29.502035703100532,23.864704040087688,2.4,7.7,1.1,17.69495772001253,7.6999999999999975,83.6,351.4,2742.0,50.0,10.0,40.0,2.0,12.781954887218044,59.5,7.0,10.047587896509883
891,3081,6360.0,51.959999999999994,48.04,18.032786885245905,15.753698520591767,37.58496601359456,22.07117153138745,1.9,8.2,1.7,6.557377049180327,7.999999999999999,78.6,323.2000000000001,5756.0,20.0,20.0,60.0,2.0,13.52,55.7,8.5,10.138559674715614
892,3082,6075.0,51.55201342281879,48.44798657718121,16.47798742138365,14.507337526205449,35.84905660377358,23.89937106918239,2.9,4.8,3.7,9.266247379454926,80.4,387.8,1256.4,3668.0,40.0,20.0,40.0,1.9,12.583892617449665,66.4,4.6,10.138559674715614
893,3083,7600.0,53.165020124405416,46.83497987559458,15.849194729136165,12.445095168374815,40.15373352855051,22.07174231332357,4.4,5.2,3.3,9.480234260614933,43.8,210.0,1028.9,5154.0,30.0,30.0,40.0,1.8,12.001463593121112,61.2,7.7,
894,3084,840.0,48.47058823529412,51.52941176470588,8.235294117647058,7.0588235294117645,19.76470588235294,26.588235294117652,3.7,5.1,3.3,38.35294117647059,67.6,335.3,1129.8,2274.0,70.0,10.0,20.0,1.7,21.88235294117647,61.9,4.2,10.19988156558993
895,3085,6855.0,49.03129657228018,50.96870342771982,17.92101341281669,11.587183308494785,28.949329359165432,24.06855439642325,5.1,6.5,2.3,17.473919523099852,12.5,147.3,544.8,2651.0,40.0,10.0,50.0,1.9,16.39344262295082,70.0,8.2,10.338511462885837
896,3086,5715.0,49.9798305768455,50.02016942315449,20.90395480225989,12.873284907183214,30.83131557707829,23.24455205811138,3.4,7.5,2.7,12.146892655367232,9.1,151.7,440.3,2611.0,30.0,10.0,60.0,2.1,15.328761597418314,67.0,6.0,10.210972252284089
897,3087,925.0,47.96747967479675,52.03252032520326,16.756756756756758,11.081081081081082,23.513513513513516,28.64864864864865,4.8,7.0,2.2,20.0,12.7,122.8,373.9,2269.0,40.0,10.0,60.0,2.0,17.073170731707318,60.2,7.6,
898,3088,15.0,71.42857142857143,28.57142857142857,,,,,4.7,5.3,4.0,,24.7,166.1,946.1,357.0,80.0,,,1.3,42.857142857142854,62.1,6.5,10.271596874100522
899,3089,730.0,50.67567567567568,49.32432432432433,16.216216216216214,11.486486486486488,26.68918918918919,30.40540540540541,6.3,7.6,1.0,15.202702702702705,2.1,43.1,229.3,279.0,60.0,10.0,30.0,2.0,12.121212121212125,,,
900,3111,2670.0,53.07612095933264,46.92387904066736,11.979166666666668,10.208333333333334,33.33333333333333,31.770833333333332,9.2,10.4,2.8,12.708333333333332,1.9,4.0,21.8,5015.0,60.0,20.0,20.0,1.8,10.531803962460897,56.8,9.1,10.696480068065787
901,3112,5650.0,52.13989875747814,47.86010124252186,15.692590888173033,13.437643810400369,35.112747353888636,24.80441785549931,1.4,5.9,1.3,10.952600092038656,85.8,190.5,551.7,4369.0,40.0,20.0,40.0,1.9,9.7100782328578,45.7,16.6,10.305613759378778
902,3113,10.0,66.66666666666666,33.33333333333333,,,,,0.7,4.9,1.3,,57.3,259.6,701.2,3567.0,80.0,,,1.8,,55.1,7.9,10.110501721920453
903,3114,3135.0,49.83818770226538,50.161812297734635,14.482200647249192,9.70873786407767,27.750809061488674,29.61165048543689,1.4,5.1,1.7,18.446601941747574,59.2,244.2,663.5,2070.0,70.0,10.0,20.0,2.0,11.003236245954692,,,10.169690593310783
904,3115,10.0,40.0,60.0,,,,,2.5,6.3,2.5,,18.4,165.0,444.5,979.0,80.0,,,2.9,,51.8,8.5,10.563594879017872
905,3116,1420.0,50.233281493001556,49.766718506998444,15.707620528771384,10.26438569206843,22.23950233281493,31.2597200622084,1.8,7.4,0.8,20.52877138413686,2.0,183.5,354.79999999999984,3283.0,80.0,10.0,10.0,2.2,4.199066874027993,,,10.161998247687633
906,3117,4295.0,50.247388675096204,49.752611324903796,15.841584158415841,11.606160616061604,29.977997799779978,26.897689768976896,1.9,6.4,1.6,15.676567656765677,36.0,177.2,485.2,3720.0,60.0,20.0,20.0,2.0,8.521165475536009,25.0,32.3,10.494048144320972
907,3118,2375.0,48.85799404170804,51.14200595829196,19.860973187686202,11.817279046673287,31.57894736842105,23.03872889771599,1.6,6.8,1.2,13.704071499503476,33.4,185.2,446.4,3268.0,30.0,10.0,60.0,2.1,14.299900695134065,48.8,12.7,10.851276951469657
908,3119,4615.0,48.80478087649402,51.19521912350598,18.566450970632157,13.140866102538576,27.526132404181187,24.489795918367346,1.0,7.0,1.5,16.276754604280736,22.6,170.6,400.0,3575.0,30.0,10.0,60.0,2.1,12.798804780876495,62.4,7.6,10.573877745973457
909,3121,1480.0,46.83153013910356,53.16846986089645,14.04320987654321,10.339506172839506,17.12962962962963,29.012345679012352,1.4,6.0,1.1,29.475308641975307,37.0,182.8,466.7,2379.0,80.0,10.0,10.0,2.2,4.482225656877898,56.9,9.5,10.302263672493496
910,3122,4735.0,45.4978813559322,54.5021186440678,16.843220338983052,10.752118644067796,25.37076271186441,22.45762711864407,2.9,8.2,1.2,24.576271186440678,9.5,71.80000000000003,289.7,3027.0,60.0,10.0,30.0,2.0,11.546610169491526,34.3,23.1,10.254144424149297
911,3123,3345.0,48.54827819041189,51.451721809588115,13.832658569500675,11.06612685560054,21.052631578947366,29.1497975708502,3.1,8.5,1.0,24.89878542510121,7.399999999999999,61.6,303.0,2599.0,80.0,10.0,10.0,2.2,6.144496961512493,61.1,5.7,10.03889218954233
912,3124,3140.0,50.874020494273665,49.12597950572634,15.602409638554219,14.879518072289159,20.180722891566266,37.28915662650603,4.2,9.4,2.1,12.048192771084334,1.3,26.4,183.5,1824.0,80.0,10.0,10.0,2.6,4.641350210970463,37.5,18.8,10.398183794372237
913,3125,150.0,54.285714285714285,45.71428571428571,15.714285714285714,12.857142857142856,22.85714285714285,34.28571428571429,4.0,8.5,2.6,14.285714285714285,1.7,18.8,204.7,1118.0,80.0,10.0,10.0,2.4,5.7142857142857135,15.3,39.1,10.505067539570582
914,3131,7450.0,49.136212624584715,50.863787375415285,15.941547658585186,10.993025572899368,28.827632015941546,27.59880438392561,2.6,6.6,1.6,16.63899036864829,2.6,97.6,337.3,3459.0,70.0,10.0,20.0,2.0,9.833887043189367,35.0,28.7,10.19988156558993
915,3132,5960.0,49.9597747385358,50.0402252614642,17.65888978278359,11.58487530168946,29.283990345937248,25.543041029766687,1.2,10.6,1.5,15.929203539823009,57.9,120.8,189.7,2061.0,50.0,10.0,30.0,2.1,11.70555108608206,49.2,11.0,10.471638242921387
916,3133,615.0,46.8421052631579,53.1578947368421,3.664921465968586,3.664921465968586,12.041884816753926,19.3717277486911,2.3,12.2,1.7,61.25654450261779,6.6,99.8,140.0,1903.0,90.0,10.0,10.0,1.5,8.421052631578947,52.3,10.0,
917,3134,3425.0,51.535836177474394,48.464163822525606,15.358361774744028,12.969283276450511,27.098976109215016,31.194539249146757,0.8,10.4,2.2,13.378839590443686,18.5,111.3,208.2,3153.0,70.0,10.0,20.0,2.1,9.965870307167236,72.1,4.2,10.281923988256374
918,3135,5480.0,48.96847022187622,51.03152977812378,19.07356948228883,11.521992993382641,25.652004671078238,27.01440249124173,0.8,9.5,1.4,16.738030362008566,54.6,130.8,285.4,2576.0,70.0,10.0,20.0,2.3,7.59050214091086,42.9,19.6,10.312280450736967
919,3136,5060.0,45.38498326159732,54.61501673840268,13.534194165471067,9.516977522716404,20.086083213773314,22.33381157340985,1.2,9.2,1.0,34.528933524629366,9.4,135.2,292.2,3124.0,70.0,10.0,20.0,2.0,9.612625538020087,36.9,21.1,10.50232405362483
920,3137,6190.0,48.05097451274362,51.94902548725637,14.580209895052473,10.494752623688157,19.26536731634183,28.71064467766117,2.8,9.7,1.2,26.949025487256367,8.2,77.0,247.4,2455.0,80.0,10.0,10.0,2.2,6.8215892053973,57.0,11.0,10.357742824813725
921,3138,,,,,,,,4.0,10.9,2.3,,2.2,27.0,148.7,1138.0,100.0,,,,,39.4,20.5,10.534759329377986
922,3141,3075.0,49.7184231697506,50.2815768302494,16.170555108608205,11.021721641190666,29.12308930008045,25.422365245374095,4.2,12.4,1.7,18.262268704746578,1.1,59.0,113.8,2004.0,70.0,10.0,20.0,2.0,10.378117457763476,,,10.747207591575446
923,3142,2545.0,47.830018083182644,52.16998191681736,16.561085972850677,9.683257918552037,22.44343891402715,25.882352941176475,1.2,15.8,1.0,25.429864253393664,18.4,53.3,81.6,2407.0,70.0,10.0,20.0,2.2,10.407239819004523,50.6,12.5,
924,3143,1150.0,50.1002004008016,49.8997995991984,14.428857715430862,12.625250501002006,25.851703406813627,29.458917835671343,1.8,16.6,1.8,17.635270541082164,16.299999999999994,54.4,74.10000000000002,2211.0,70.0,10.0,10.0,2.2,7.615230460921844,48.7,16.0,10.471638242921387
925,3144,2965.0,48.416988416988424,51.58301158301158,15.28957528957529,9.266409266409266,21.698841698841687,25.945945945945947,0.7,16.5,1.7,27.7992277992278,27.4,54.2,81.0,2187.0,70.0,10.0,20.0,2.1,8.957528957528957,33.8,20.2,10.734220396048636
926,3145,2885.0,49.14243102162565,50.857568978374346,16.940298507462686,11.119402985074627,23.88059701492537,23.88059701492537,1.1,17.4,2.6,24.17910447761194,6.9,50.40000000000001,79.8,1786.0,70.0,10.0,20.0,2.3,6.865671641791045,46.0,17.1,10.616437360392252
927,3146,2005.0,49.74924774322969,50.25075225677031,13.527054108216433,12.024048096192386,20.040080160320638,33.166332665330664,1.1,18.6,2.5,21.24248496993988,1.9,41.2,62.7,1190.0,80.0,10.0,10.0,2.4,5.315947843530592,31.2,18.7,10.853213060496518
928,3147,125.0,50.0,50.0,25.675675675675674,10.810810810810812,22.97297297297297,28.37837837837838,2.1,19.2,1.9,12.162162162162165,1.3,10.1,58.4,1673.0,90.0,10.0,0.0,3.0,2.702702702702703,18.6,28.2,10.664293381569886
929,3151,4815.0,49.469111969111964,50.530888030888036,14.720077220077222,10.328185328185327,22.05598455598456,28.957528957528954,1.7,18.3,2.1,23.938223938223928,0.8999999999999999,39.6,62.9,1009.0,90.0,10.0,10.0,2.1,6.853281853281852,,,10.682812429337128
930,3155,2745.0,49.62292609351433,50.37707390648567,16.051243406179353,12.434061793519215,19.66842501883949,30.821401657874908,1.0,19.4,1.5,21.02486812358704,12.9,45.8,78.8,751.0,90.0,10.0,0.0,2.4,3.6171816126601364,39.9,20.9,10.911445472936109
931,3161,3755.0,47.76570048309179,52.23429951690821,15.528700906344412,9.18429003021148,22.356495468277945,29.546827794561935,3.3,16.3,0.7,23.38368580060423,5.199999999999998,38.0,59.3,919.0,80.0,10.0,10.0,2.2,4.28743961352657,25.6,33.5,10.465956409453957
932,3162,2690.0,50.302622730329524,49.697377269670476,24.815063887020848,10.961667787491594,25.75655682582381,28.37928715534633,9.0,10.4,0.9,10.087424344317418,2.8,13.7,48.3,1101.0,70.0,10.0,20.0,2.7,4.909213180901143,31.0,27.1,10.496814397813864
933,3165,,,,,,,,6.1,9.7,3.3,,2.0,30.6,144.3,155.0,,,,,,22.5,40.2,
934,3171,2455.0,48.45188284518828,51.54811715481171,15.829145728643216,12.562814070351758,19.01172529313233,32.41206030150754,,,,20.18425460636516,,,,1185.0,80.0,10.0,10.0,2.4,6.030150753768844,,,10.341742483467284
935,3172,260.0,64.9746192893401,35.025380710659896,7.07070707070707,10.606060606060606,31.818181818181817,34.34343434343434,10.5,12.2,0.7,16.161616161616166,3.9,21.0,54.6,651.0,70.0,10.0,20.0,2.3,22.842639593908633,30.2,30.9,10.431170293368544
936,3176,1020.0,49.61538461538462,50.38461538461539,16.346153846153847,13.846153846153847,19.230769230769234,39.615384615384606,10.9,12.3,1.5,10.96153846153846,0.4,15.5,50.5,972.0,80.0,10.0,10.0,2.6,5.1923076923076925,28.8,32.7,10.480100916840122
937,3181,5750.0,49.30083899320815,50.69916100679185,15.46144626448262,11.346384338793447,22.49300838993208,28.685577307231323,9.5,11.8,0.6,22.013583699560527,1.7000000000000002,17.3,56.3,1203.0,80.0,10.0,10.0,2.2,7.630842988413904,17.2,44.6,
938,3191,4460.0,49.467275494672755,50.532724505327245,14.662607813292745,11.009639776763064,22.729578893962447,32.1664129883308,4.0,20.0,1.5,19.431760527650926,11.4,22.5,60.7,2412.0,70.0,10.0,20.0,2.2,8.52359208523592,37.9,17.5,10.305613759378778
939,3192,6035.0,46.40839386602098,53.59160613397902,15.570794675272287,10.16538926986688,23.961274707543364,24.405002016942316,10.0,14.1,0.8,25.897539330375153,4.7,43.1,109.3,2145.0,60.0,10.0,30.0,2.0,11.254538120209764,36.7,17.5,10.325481962595504
940,3193,2930.0,48.92258579409418,51.077414205905825,16.28092577813248,11.252992817238628,26.097366320830012,30.007980845969673,10.9,15.0,1.9,16.36073423782921,5.5,33.599999999999994,94.6,1559.0,50.0,10.0,40.0,2.1,11.57222665602554,54.9,10.9,10.264652401747712
941,3194,2750.0,50.85403726708074,49.145962732919266,17.468944099378884,12.81055900621118,27.639751552795033,30.35714285714285,9.0,15.4,1.4,11.72360248447205,12.2,35.6,119.7,1752.0,50.0,10.0,40.0,2.3,9.937888198757763,46.0,11.9,10.348173373797573
942,3195,2220.0,49.89711934156378,50.10288065843621,15.123456790123454,10.802469135802466,25.0,29.629629629629626,9.1,14.1,0.6,19.444444444444446,6.3,38.9,116.9,727.0,80.0,10.0,10.0,2.2,6.179196704428425,40.2,16.4,10.609057253094633
943,3196,,,,,,,,8.1,13.9,2.2,,4.9,5.0,10.9,195.0,,,,,,36.8,17.0,
944,3197,,,,,,,,,,,,,,,104.0,,,,,,,,
945,3198,,,,,,,,,,,,,,,19.0,,,,,,,,10.442900633154034
946,3199,,,,,,,,,,,,,,,7.0,,,,,,,,
947,3201,6570.0,47.80178837555887,52.198211624441136,15.12667660208644,9.724292101341282,26.937406855439644,25.93144560357675,,,,22.280178837555887,,,,2714.0,70.0,10.0,20.0,2.0,11.065573770491802,,,10.566175525611364
948,3202,3650.0,48.94662921348314,51.05337078651685,15.660112359550565,11.165730337078653,29.28370786516854,24.648876404494384,12.3,18.0,1.6,19.241573033707866,24.2,90.2,129.10000000000002,1692.0,70.0,10.0,20.0,1.9,10.112359550561797,48.9,14.2,10.510532034042662
949,3203,1910.0,46.062992125984245,53.937007874015755,12.467191601049867,12.598425196850396,20.866141732283467,23.88451443569554,12.2,18.0,0.9,30.18372703412073,17.4,80.2,128.60000000000002,3130.0,70.0,10.0,20.0,1.9,9.84251968503937,47.4,10.3,10.661954199216716
950,3204,3430.0,48.0,52.0,17.220338983050848,11.661016949152545,24.813559322033896,27.389830508474578,13.2,19.0,2.7,18.915254237288128,3.5,89.4,113.7,3238.0,70.0,10.0,20.0,2.1,11.661016949152545,51.9,12.2,10.718852365820325
951,3205,3485.0,50.536992840095465,49.463007159904535,18.208955223880604,11.64179104477612,26.865671641791046,26.686567164179102,13.6,19.4,2.2,16.597014925373134,5.6,88.2,107.5,2483.0,70.0,10.0,20.0,2.4,8.119402985074627,46.5,12.8,10.668955394675699
952,3206,4580.0,49.31372549019608,50.68627450980392,18.725490196078432,11.715686274509805,26.96078431372549,30.294117647058822,14.0,19.8,3.7,12.30392156862745,6.2,59.9,99.2,2384.0,60.0,10.0,20.0,2.2,11.917606669936246,27.1,20.0,10.425253116340453
