,pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
2088,5827,685.0,0.5474452554744526,0.45255474452554745,0.15328467153284672,0.16058394160583941,0.1678832116788321,0.3722627737226277,0.145985401459854,0.8,2.2,7.6,55.0,90.0,0.0,0.0,2.7,40.0,21.8,28.4,10.742897240074326
2089,5831,12400.0,0.4870967741935484,0.5129032258064516,0.1314516129032258,0.11411290322580646,0.20362903225806453,0.2955645161290323,0.255241935483871,0.8,2.2,25.400000000000002,1146.0,80.0,10.0,10.0,2.1,1140.0,30.4,28.2,10.19988156558993
2090,5835,1860.0,0.5120643431635389,0.4879356568364611,0.15053763440860216,0.12096774193548387,0.20698924731182797,0.32526881720430106,0.19623655913978494,6.6,12.399999999999999,20.799999999999997,172.0,90.0,10.0,0.0,2.5,110.0,33.3,24.3,10.264652401747712
2091,5836,1750.0,0.504297994269341,0.49570200573065903,0.13428571428571429,0.12857142857142856,0.18571428571428572,0.3485714285714286,0.20285714285714285,2.3000000000000003,11.5,22.400000000000002,294.0,90.0,10.0,0.0,2.4,80.0,21.8,35.1,10.130623125119875
2092,5841,1835.0,0.5340599455040872,0.4659400544959128,0.1444141689373297,0.12534059945504086,0.2098092643051771,0.33787465940054495,0.18256130790190736,3.4000000000000004,7.1,20.299999999999997,122.0,90.0,0.0,0.0,2.5,230.0,34.1,20.5,10.513253124157023
2093,5843,665.0,0.5112781954887218,0.48872180451127817,0.22388059701492538,0.07462686567164178,0.2462686567164179,0.2835820895522388,0.17164179104477612,2.1,5.5,6.6,53.0,90.0,10.0,0.0,2.7,30.0,35.9,17.4,10.416311178964792
2094,5844,705.0,0.524822695035461,0.475177304964539,0.14184397163120568,0.16312056737588654,0.1773049645390071,0.3546099290780142,0.16312056737588654,6.4,11.8,22.2,68.0,90.0,10.0,0.0,2.5,35.0,37.5,16.6,10.797532675462964
2095,5845,4095.0,0.5073349633251834,0.49266503667481665,0.13080684596577016,0.1198044009779951,0.17726161369193155,0.3141809290953545,0.25794621026894865,3.6,9.4,22.299999999999997,451.0,90.0,0.0,0.0,2.3,255.0,33.8,20.7,10.718852365820323
2096,5846,715.0,0.5314685314685315,0.46853146853146854,0.15384615384615385,0.1258741258741259,0.1958041958041958,0.32867132867132864,0.1958041958041958,2.0,3.1,10.2,201.0,90.0,0.0,0.0,2.6,40.0,29.1,25.1,10.558413520275876
2097,5851,2130.0,0.4964705882352941,0.5035294117647059,0.12206572769953052,0.11737089201877934,0.19014084507042253,0.3474178403755869,0.22300469483568075,4.699999999999999,9.0,28.2,210.0,90.0,10.0,0.0,2.4,170.0,27.2,21.3,10.3797217315325
2098,5853,2010.0,0.5049751243781094,0.49502487562189057,0.13681592039800994,0.11194029850746269,0.1890547263681592,0.36069651741293535,0.20149253731343283,2.0,6.2,16.1,168.0,80.0,20.0,0.0,2.3,135.0,24.7,28.7,10.348173373797573
2099,5854,5335.0,0.4985941893158388,0.5014058106841612,0.1348314606741573,0.10486891385767791,0.19288389513108614,0.31179775280898875,0.2556179775280899,2.1,8.5,26.0,510.0,80.0,20.0,0.0,2.2,460.0,34.0,20.0,10.344963098167325
2100,5855,2485.0,0.5030181086519114,0.4969818913480885,0.14112903225806453,0.11290322580645161,0.1814516129032258,0.32661290322580644,0.23790322580645162,2.7,8.5,19.7,181.0,90.0,10.0,0.0,2.4,175.0,28.2,20.8,10.576432025778553
2101,5856,1180.0,0.5,0.5,0.1271186440677966,0.1271186440677966,0.211864406779661,0.3389830508474576,0.19491525423728814,4.0,9.0,21.0,82.0,90.0,10.0,0.0,2.5,80.0,30.7,17.0,10.558413520275876
2102,5861,1890.0,0.5119363395225465,0.4880636604774536,0.14323607427055704,0.11140583554376658,0.1962864721485411,0.3129973474801061,0.23607427055702918,1.7,7.2,22.3,233.0,90.0,10.0,0.0,2.4,95.0,27.8,25.0,10.534759329377986
2103,5862,410.0,0.4878048780487805,0.5121951219512195,0.1111111111111111,0.1111111111111111,0.13580246913580246,0.345679012345679,0.2962962962962963,1.3,10.2,31.599999999999998,59.0,90.0,10.0,0.0,2.3,25.0,32.6,20.1,10.48849257447637
2104,5863,1060.0,0.5235849056603774,0.47641509433962265,0.14150943396226415,0.1179245283018868,0.19811320754716982,0.3160377358490566,0.22641509433962265,3.0,23.2,35.1,165.0,90.0,10.0,0.0,2.3,60.0,32.9,25.1,10.44581184336149
2105,5864,1880.0,0.523936170212766,0.47606382978723405,0.15733333333333333,0.112,0.21333333333333335,0.29333333333333333,0.224,130.3,215.1,269.4,217.0,90.0,10.0,0.0,2.4,115.0,57.6,10.9,10.65254236503437
2106,5865,1250.0,0.512,0.488,0.18072289156626506,0.09236947791164658,0.2570281124497992,0.27309236947791166,0.19678714859437751,22.9,209.39999999999998,277.9,171.0,90.0,10.0,0.0,2.4,85.0,46.7,13.1,10.494048144320972
2107,5866,1270.0,0.5118110236220472,0.4881889763779528,0.14173228346456693,0.13385826771653545,0.19291338582677164,0.3464566929133858,0.18503937007874016,15.0,190.7,249.9,137.0,90.0,10.0,0.0,2.5,80.0,38.6,19.9,10.659609532257463
2108,5871,1055.0,0.5,0.5,0.11848341232227488,0.12322274881516587,0.16113744075829384,0.3791469194312796,0.21800947867298578,16.2,179.4,238.7,162.0,90.0,10.0,0.0,2.3,70.0,58.4,8.7,10.718852365820323
2109,5872,775.0,0.4838709677419355,0.5161290322580645,0.14193548387096774,0.12903225806451613,0.1935483870967742,0.2967741935483871,0.23870967741935484,6.800000000000001,153.2,251.1,159.0,90.0,10.0,0.0,2.4,30.0,53.3,14.4,10.664293381569887
2110,5911,4955.0,0.5141414141414141,0.4858585858585859,0.08476286579212916,0.14833501513622604,0.32996972754793136,0.2462159434914228,0.19071644803229063,2.3000000000000003,93.6,205.2,2890.0,70.0,20.0,10.0,1.6,490.0,24.0,30.2,10.613983371430686
2111,5912,10225.0,0.49486552567237163,0.5051344743276284,0.15704500978473582,0.1350293542074364,0.2617416829745597,0.27152641878669276,0.17465753424657535,28.8,190.60000000000002,261.3,2196.0,60.0,20.0,20.0,2.1,1050.0,56.7,8.3,10.59162219127253
2112,5913,9775.0,0.49156010230179026,0.5084398976982097,0.1350383631713555,0.10537084398976983,0.22608695652173913,0.29309462915601026,0.24040920716112532,12.899999999999999,148.0,242.20000000000002,2388.0,80.0,10.0,0.0,2.0,610.0,52.3,7.9,10.63344870621879
2113,5914,7760.0,0.49033505154639173,0.5096649484536082,0.13217279174725982,0.11669890393294649,0.25918762088974856,0.26434558349451964,0.22759509993552546,10.5,108.4,262.7,1997.0,70.0,20.0,20.0,1.9,1045.0,61.2,6.6,10.599131613294661
2114,5915,5510.0,0.4882032667876588,0.5117967332123412,0.15517241379310345,0.11252268602540835,0.22232304900181488,0.32123411978221417,0.18874773139745918,1.0,49.7,251.60000000000002,1297.0,70.0,20.0,10.0,2.1,855.0,31.8,11.9,10.736396675471232
2115,5916,2500.0,0.5,0.5,0.146,0.098,0.206,0.334,0.216,2.2,46.00000000000001,218.8,587.0,90.0,10.0,0.0,2.4,130.0,41.6,12.2,
2116,5921,6765.0,0.49519586104951957,0.5048041389504804,0.14116777531411678,0.0975609756097561,0.2320768662232077,0.2653362897265336,0.2638580931263858,3.0,43.2,253.4,2481.0,70.0,20.0,10.0,1.9,805.0,16.2,31.8,10.44581184336149
2117,5922,5710.0,0.4938704028021016,0.5061295971978984,0.2084063047285464,0.11821366024518389,0.28283712784588444,0.25569176882662,0.13485113835376533,1.7000000000000002,13.5,120.79999999999998,1996.0,50.0,20.0,30.0,2.3,800.0,24.2,28.2,10.616437360392252
2118,5923,2915.0,0.4657534246575342,0.5342465753424658,0.12371134020618557,0.08419243986254296,0.19243986254295534,0.27319587628865977,0.32646048109965636,1.8,128.2,202.5,1876.0,70.0,20.0,10.0,1.9,345.0,36.7,24.9,10.647803019670473
2119,5924,3795.0,0.5171503957783641,0.48284960422163586,0.16226912928759896,0.11873350923482849,0.24670184696569922,0.30606860158311344,0.1662269129287599,20.4,54.3,254.10000000000002,1816.0,60.0,20.0,20.0,2.4,355.0,44.0,14.1,10.640651618512848
2120,5925,3895.0,0.503209242618742,0.496790757381258,0.16838046272493573,0.11182519280205655,0.2776349614395887,0.33033419023136246,0.11182519280205655,4.8,46.2,117.8,1373.0,60.0,20.0,20.0,2.3,495.0,45.7,8.6,10.762149171573647
2121,5926,2845.0,0.5114235500878734,0.48857644991212656,0.1426056338028169,0.11619718309859155,0.16901408450704225,0.30809859154929575,0.2640845070422535,8.4,54.7,96.5,934.0,90.0,10.0,0.0,2.5,120.0,46.6,14.9,10.645424897265505
2122,5927,800.0,0.5125,0.4875,0.15,0.1,0.2,0.28125,0.26875,4.5,17.4,64.4,439.0,90.0,10.0,0.0,2.5,35.0,31.6,20.5,10.613983371430686
2123,5928,805.0,0.54375,0.45625,0.13043478260869565,0.15527950310559005,0.2236024844720497,0.3167701863354037,0.17391304347826086,3.4000000000000004,9.3,40.6,619.0,80.0,10.0,10.0,2.1,55.0,35.7,21.6,10.623763400484325
2124,5931,9705.0,0.5015447991761071,0.4984552008238929,0.13858835651725915,0.09994848016486348,0.21638330757341576,0.2936630602782071,0.2514167954662545,11.5,21.0,34.7,1389.0,80.0,10.0,10.0,2.1,775.0,34.8,19.0,10.542706391070517
2125,5932,5535.0,0.5031616982836495,0.4968383017163505,0.15176151761517614,0.1120144534778681,0.23125564588979222,0.3179765130984643,0.18699186991869918,3.4,9.7,65.9,969.0,60.0,20.0,20.0,2.2,675.0,37.7,16.8,10.247077256926206
2126,5935,3745.0,0.4939919893190921,0.5060080106809078,0.12416555407209613,0.11615487316421896,0.19759679572763686,0.3377837116154873,0.22429906542056074,10.3,26.299999999999997,46.0,954.0,70.0,20.0,10.0,2.2,385.0,39.8,15.0,10.616437360392252
2127,5941,5245.0,0.5042897998093422,0.49571020019065776,0.15047619047619049,0.10285714285714286,0.21714285714285714,0.3057142857142857,0.22380952380952382,4.7,14.8,50.60000000000001,478.0,90.0,10.0,0.0,2.3,340.0,30.2,26.3,10.801614313782611
2128,5943,1015.0,0.5073891625615764,0.49261083743842365,0.13366336633663367,0.13861386138613863,0.18811881188118812,0.297029702970297,0.24257425742574257,15.7,46.599999999999994,57.1,125.0,80.0,10.0,0.0,2.4,55.0,37.9,19.1,10.42821608147111
2129,5944,2575.0,0.5019455252918288,0.4980544747081712,0.11844660194174757,0.11067961165048544,0.16310679611650486,0.34368932038834954,0.26407766990291265,3.4,23.4,54.4,218.0,80.0,20.0,0.0,2.2,170.0,31.3,25.6,10.584055950889214
2130,5951,5540.0,0.4981949458483754,0.5018050541516246,0.15703971119133575,0.10469314079422383,0.20667870036101083,0.30415162454873645,0.22743682310469315,1.1,37.2,70.19999999999999,554.0,80.0,10.0,10.0,2.3,475.0,26.3,26.9,10.404262840448617
2131,5953,11045.0,0.5020371208691715,0.49796287913082843,0.14576731552738795,0.11090991398822997,0.21367134449977365,0.30194658216387504,0.22770484382073336,2.1,33.1,56.900000000000006,838.0,80.0,10.0,10.0,2.3,875.0,33.2,29.0,10.694215061434937
2132,5954,2475.0,0.5111111111111111,0.4888888888888889,0.12753036437246965,0.1194331983805668,0.1700404858299595,0.340080971659919,0.242914979757085,3.5,4.699999999999999,12.4,253.0,90.0,10.0,0.0,2.3,120.0,33.5,23.9,10.675907913990581
2133,5961,13015.0,0.49692544196771715,0.5030745580322828,0.13643351268255188,0.11875480399692544,0.2209838585703305,0.3016910069177556,0.22213681783243658,7.9,15.399999999999999,23.5,1094.0,90.0,10.0,0.0,2.2,975.0,30.1,21.7,10.628617778949124
2134,5962,2140.0,0.5023364485981309,0.4976635514018692,0.16083916083916083,0.1351981351981352,0.2097902097902098,0.337995337995338,0.1561771561771562,2.8,7.9,33.8,174.0,90.0,10.0,0.0,2.6,110.0,28.1,23.1,10.581521095286025
2135,5963,1940.0,0.5077319587628866,0.49226804123711343,0.15681233933161953,0.12596401028277635,0.2262210796915167,0.31362467866323906,0.17737789203084833,10.2,15.2,26.3,244.0,90.0,10.0,0.0,2.5,100.0,32.0,22.4,10.555812738575819
2136,5964,1625.0,0.5230769230769231,0.47692307692307695,0.13803680981595093,0.1441717791411043,0.21779141104294478,0.3496932515337423,0.15030674846625766,1.1,11.200000000000001,23.5,184.0,90.0,10.0,0.0,2.6,80.0,23.1,29.3,10.494048144320972
2137,5966,2030.0,0.5160493827160494,0.4839506172839506,0.14074074074074075,0.12098765432098765,0.22962962962962963,0.3358024691358025,0.1728395061728395,0.1,0.8,9.3,212.0,90.0,10.0,0.0,2.4,140.0,,,10.573877745973457
2138,5971,4735.0,0.4978858350951374,0.5021141649048626,0.13953488372093023,0.10676532769556026,0.20613107822410148,0.2917547568710359,0.2558139534883721,15.2,37.0,47.0,595.0,80.0,10.0,0.0,2.3,275.0,39.9,16.6,10.502324053624832
2139,5973,1940.0,0.5154639175257731,0.4845360824742268,0.13624678663239073,0.10796915167095116,0.20308483290488433,0.32390745501285345,0.22879177377892032,1.6,3.9000000000000004,46.1,177.0,90.0,10.0,0.0,2.3,80.0,31.4,26.7,10.413312675968536
2140,5975,6685.0,0.5052316890881914,0.4947683109118087,0.15856394913986538,0.11368735976065819,0.21241585639491398,0.28721017202692595,0.2281226626776365,2.8,7.300000000000001,22.0,523.0,90.0,10.0,0.0,2.4,335.0,27.7,25.0,10.545341438708522
2141,5976,1130.0,0.5132743362831859,0.48672566371681414,0.13274336283185842,0.1415929203539823,0.18584070796460178,0.3805309734513274,0.1592920353982301,4.1000000000000005,23.9,52.2,126.0,90.0,10.0,0.0,2.5,45.0,27.1,26.0,10.654903641220049
2142,5977,280.0,0.5357142857142857,0.4642857142857143,0.08928571428571429,0.16071428571428573,0.30357142857142855,0.375,0.07142857142857142,1.8,32.4,43.3,14.0,90.0,10.0,0.0,2.7,15.0,18.1,28.1,10.712193073730345
2143,5981,7485.0,0.5016700066800267,0.4983299933199733,0.12216288384512683,0.10146862483311081,0.2076101468624833,0.2930574098798398,0.2757009345794392,7.8,34.6,44.5,960.0,80.0,10.0,10.0,2.2,625.0,29.2,23.2,10.698739956033227
2144,5984,1230.0,0.5346938775510204,0.46530612244897956,0.11428571428571428,0.1346938775510204,0.21224489795918366,0.33877551020408164,0.2,5.4,13.600000000000001,54.800000000000004,117.0,90.0,0.0,0.0,2.5,170.0,30.9,23.3,10.671278276091838
2145,5985,1650.0,0.5212121212121212,0.47878787878787876,0.14545454545454545,0.1303030303030303,0.21212121212121213,0.3333333333333333,0.1787878787878788,6.9,11.100000000000001,16.7,116.0,90.0,10.0,0.0,2.6,100.0,29.7,22.9,10.507803519389457
