pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
6017.0,2420.0,0.4896694214876033,0.5103305785123967,0.11363636363636365,0.09710743801652894,0.18181818181818185,0.3140495867768595,0.2933884297520661,7.5,12.8,20.7,382.0,90.0,10.0,0.0,2.1,180.0,27.6,27.3,10.50232405362483
6019.0,2055.0,0.5085158150851582,0.4914841849148418,0.11678832116788321,0.10948905109489052,0.18004866180048662,0.3333333333333333,0.26034063260340634,4.5,12.2,43.1,317.0,90.0,10.0,0.0,2.2,135.0,25.0,30.1,10.510532034042662
6021.0,9160.0,0.4967248908296944,0.5032751091703057,0.14410480349344978,0.111353711790393,0.20906113537117904,0.2942139737991266,0.24126637554585156,2.0,27.4,33.2,810.0000000000001,80.0,10.0,0.0,2.2,590.0,21.4,28.2,10.48849257447637
6023.0,2100.0,0.503562945368171,0.496437054631829,0.13809523809523808,0.10952380952380952,0.2023809523809524,0.3071428571428572,0.24285714285714285,1.7999999999999998,3.1,24.4,370.0,80.0,20.0,10.0,2.2,190.0,27.8,28.8,10.54006438160768
6024.0,1440.0,0.5347222222222222,0.4652777777777778,0.13240418118466898,0.0975609756097561,0.19163763066202094,0.34494773519163763,0.23344947735191637,9.9,24.500000000000004,43.0,182.0,80.0,20.0,0.0,2.3,115.0,37.3,21.3,10.54006438160768
6026.0,5200.0,0.4956772334293948,0.5043227665706052,0.14903846153846154,0.10384615384615384,0.20288461538461536,0.3,0.2442307692307692,2.5,17.1,33.3,553.0,90.0,10.0,0.0,2.3,310.0,26.3,26.9,10.621327345686446
6027.0,1800.0,0.5166666666666667,0.4833333333333333,0.14444444444444446,0.1111111111111111,0.2138888888888889,0.31666666666666665,0.21388888888888885,2.0,7.7,25.7,209.00000000000003,90.0,10.0,0.0,2.4,90.0,30.1,25.0,10.558413520275877
6028.0,740.0,0.5337837837837838,0.4662162162162162,0.1360544217687075,0.12244897959183673,0.2108843537414966,0.32653061224489793,0.20408163265306126,1.6999999999999997,7.2,15.499999999999998,110.0,90.0,10.0,0.3333333333333333,2.5,35.0,28.7,22.8,10.613983371430686
6029.0,1620.0,0.5277777777777778,0.4722222222222222,0.12962962962962962,0.10185185185185183,0.2345679012345679,0.3271604938271605,0.20679012345679013,6.5,11.3,14.1,100.0,90.0,10.0,0.0,2.3,200.0,35.8,21.2,10.596634733096073
6031.0,10340.0,0.496615087040619,0.503384912959381,0.1344294003868472,0.10831721470019343,0.2059961315280464,0.3051257253384913,0.2461315280464217,69.2,166.10000000000005,210.9,876.0000000000001,90.0,10.0,0.0,2.3,750.0,49.1,15.1,10.526748605631909
6034.0,1545.0,0.5242718446601942,0.4757281553398058,0.13592233009708735,0.11650485436893204,0.22330097087378642,0.3333333333333333,0.19093851132686085,16.1,152.9,198.5,158.0,90.0,0.0,0.0,2.5,55.0,47.0,16.6,10.616437360392252
6035.0,4070.0,0.5171990171990172,0.4828009828009828,0.13882063882063886,0.128992628992629,0.20761670761670764,0.3230958230958231,0.20147420147420145,16.6,141.4,202.4,246.0,90.0,10.0,0.0,2.4,220.0,52.7,8.3,10.513253124157023
6037.0,1145.0,0.5109170305676856,0.4890829694323144,0.13537117903930132,0.1091703056768559,0.18777292576419213,0.3580786026200873,0.2096069868995633,8.0,151.3,203.2,89.0,90.0,10.0,0.0,2.3,70.0,64.3,4.5,10.566175525611364
6039.0,5160.0,0.5058139534883721,0.4941860465116279,0.13372093023255813,0.11627906976744184,0.18604651162790692,0.3052325581395349,0.25872093023255816,10.7,140.7,204.4,534.0,80.0,10.0,0.0,2.3,360.0,52.3,10.0,10.626193535337617
6041.0,11520.0,0.4887152777777778,0.5112847222222222,0.09114583333333334,0.10112847222222222,0.2556423611111111,0.2738715277777778,0.2782118055555556,4.0,57.6,184.8,1791.0,80.0,20.0,10.0,1.7,1005.0000000000001,22.2,30.5,10.613983371430686
6042.0,9310.0,0.4935553168635876,0.5064446831364124,0.1348737238044062,0.10639441160666308,0.25255239118753353,0.293390650188071,0.21278882321332615,9.9,24.800000000000004,65.4,1501.0,70.0,10.0,10.0,2.0,975.0,38.7,19.3,10.618885342030893
6043.0,11715.0,0.4940222032450897,0.5059777967549103,0.16303883909517713,0.11267605633802813,0.2411438326931285,0.3026034997865984,0.1805377720870679,6.099999999999999,13.7,27.5,2110.0,50.0,20.0,30.0,2.1,1830.0,38.6,16.6,10.3920675673548
6044.0,3310.0,0.5045317220543807,0.4954682779456193,0.18731117824773413,0.1404833836858006,0.2764350453172205,0.2688821752265861,0.12688821752265864,4.9,7.800000000000002,35.0,1990.0,40.0,20.0,40.0,2.2,705.0,39.8,15.7,10.513253124157023
6045.0,5880.0,0.5025510204081632,0.4974489795918368,0.14625850340136054,0.10969387755102039,0.2695578231292517,0.2874149659863945,0.1870748299319728,9.8,15.5,38.1,1272.0,70.0,20.0,20.0,2.1,805.0,34.5,21.6,10.494048144320972
6049.0,7725.0,0.4932038834951457,0.5067961165048543,0.20323624595469256,0.0964401294498382,0.2537216828478964,0.2886731391585762,0.15792880258899678,7.7,16.2,57.60000000000001,830.0000000000001,80.0,10.0,10.0,2.5,430.0,33.9,20.4,10.626193535337617
6051.0,6930.0,0.5014430014430015,0.4985569985569985,0.1240981240981241,0.10245310245310243,0.20346320346320346,0.3203463203463203,0.24963924963924966,9.0,23.1,46.4,656.0,80.0,10.0,0.0,2.1,560.0,39.7,16.099999999999998,10.573877745973457
6061.0,4000.0000000000005,0.495,0.505,0.12015018773466835,0.09637046307884856,0.2002503128911139,0.34167709637046306,0.2415519399249061,4.800000000000002,17.3,108.0,303.0,80.0,20.0,0.0,2.2,340.0,31.0,21.7,10.561007555452925
6063.0,2335.0,0.5074946466809421,0.4925053533190578,0.10920770877944327,0.09421841541755888,0.19271948608137046,0.33832976445396146,0.265524625267666,9.2,15.9,34.90000000000001,253.0,80.0,20.0,0.0,2.1,185.0,35.9,18.2,10.596634733096073
6065.0,3075.0,0.4943089430894309,0.5056910569105691,0.13008130081300814,0.10731707317073169,0.20162601626016258,0.3121951219512195,0.24878048780487805,3.5,14.5,47.4,338.0,90.0,10.0,0.0,2.3,215.0,35.1,18.2,10.671278276091838
6067.0,3604.9999999999995,0.5048543689320388,0.4951456310679612,0.11357340720221606,0.10249307479224376,0.1994459833795014,0.3337950138504155,0.2506925207756233,4.9,13.500000000000002,48.6,456.0,90.0,10.0,0.0,2.2,275.0,34.8,17.5,10.46310334047155
6071.0,8750.0,0.4908571428571429,0.5091428571428571,0.13999999999999999,0.09542857142857145,0.22342857142857148,0.3057142857142857,0.23542857142857146,2.5,12.3,37.8,671.0,80.0,10.0,0.0,2.2,725.0,33.2,23.300000000000004,10.499573020252942
6074.0,3630.0,0.4986225895316804,0.5013774104683195,0.1584022038567493,0.08953168044077135,0.21487603305785125,0.2947658402203857,0.24242424242424246,2.9999999999999996,14.300000000000002,44.2,488.0,80.0,10.0,0.0,2.2,305.0,32.1,18.2,10.576432025778553
6075.0,4205.0,0.4982164090368609,0.5017835909631391,0.12128418549346015,0.09274673008323424,0.197384066587396,0.3162901307966706,0.272294887039239,7.4,17.4,101.6,480.0,80.0,20.0,0.0,2.1,370.0,26.9,23.0,10.545341438708524
6077.0,3365.0,0.5066864784546805,0.4933135215453195,0.1099554234769688,0.09361069836552748,0.16790490341753342,0.31946508172362553,0.30906389301634474,6.5,12.2,25.3,386.0,80.0,10.0,0.0,2.1,240.0,32.7,21.8,10.477287975463508
6081.0,4330.0,0.4919168591224018,0.5080831408775982,0.1235565819861432,0.10739030023094687,0.2009237875288684,0.2979214780600462,0.2702078521939954,5.4,17.200000000000006,36.5,550.0,80.0,10.0,0.0,2.1,335.0,30.5,23.1,10.55581273857582
6082.0,945.0,0.5291005291005291,0.4708994708994709,0.1481481481481481,0.12169312169312169,0.21164021164021168,0.32804232804232797,0.1904761904761905,0.9,1.9000000000000001,7.9,197.0,90.0,10.0,0.0,2.3,55.0,29.9,23.300000000000004,10.645424897265503
6083.0,675.0,0.5185185185185185,0.4814814814814815,0.1259259259259259,0.1037037037037037,0.1851851851851852,0.3111111111111111,0.2740740740740741,1.4999999999999998,3.2,19.5,283.0,90.0,10.0,0.0,2.2,50.0,33.8,23.4,10.561007555452925
6085.0,3775.0,0.4986772486772487,0.5013227513227513,0.11772486772486773,0.1164021164021164,0.18386243386243387,0.31746031746031744,0.2645502645502645,1.9,3.3,21.9,426.0,90.0,10.0,0.0,2.2,245.0,32.0,24.8,10.499573020252942
6086.0,3345.0,0.5216741405082213,0.4783258594917788,0.13602391629297456,0.11509715994020925,0.203288490284006,0.31689088191330345,0.22869955156950672,10.4,21.100000000000005,34.1,309.0,90.0,10.0,0.0,2.3,190.0,35.9,20.4,10.494048144320972
6088.0,4215.0,0.5112692763938316,0.4887307236061684,0.12930011862396204,0.1257413997627521,0.2075919335705813,0.32265717674970346,0.2147093712930012,2.1,8.1,31.300000000000004,385.0,90.0,10.0,0.0,2.3,300.0,31.5,23.0,10.073230327123225
6089.0,770.0,0.5194805194805194,0.4805194805194805,0.16339869281045752,0.1045751633986928,0.20261437908496727,0.3137254901960784,0.215686274509804,2.7,5.8,35.59999999999999,87.0,90.0,10.0,0.0,2.3,60.0,26.1,26.5,10.576432025778553
6091.0,725.0,0.5273972602739726,0.4726027397260274,0.17123287671232876,0.08904109589041095,0.2465753424657534,0.2602739726027397,0.2328767123287671,5.4,16.2,33.1,87.0,90.0,10.0,0.0,2.3,25.0,28.0,24.0,10.553205175168737
6092.0,320.0,0.515625,0.484375,0.14285714285714285,0.1111111111111111,0.20634920634920634,0.3809523809523809,0.15873015873015872,5.0,13.8,36.1,114.0,90.0,10.0,0.0,2.4,15.0,25.2,24.0,10.154246270883313
6093.0,6495.0,0.4896073903002309,0.5103926096997691,0.1193225558121632,0.10469591993841416,0.19245573518090836,0.3017705927636644,0.2817551963048499,15.300000000000002,50.60000000000001,65.2,650.0,90.0,10.0,0.0,2.1,455.0,43.3,16.5,10.338511462885837
6095.0,2535.0,0.514792899408284,0.485207100591716,0.14566929133858267,0.1220472440944882,0.1968503937007874,0.30708661417322847,0.2283464566929134,8.2,43.300000000000004,66.2,266.0,80.0,10.0,10.0,2.3,170.0,34.4,20.1,10.288749953326773
6096.0,1650.0,0.5181818181818182,0.4818181818181818,0.13595166163141995,0.09667673716012083,0.2054380664652568,0.3413897280966767,0.22054380664652568,2.9999999999999996,5.1,7.3,206.0,90.0,10.0,0.0,2.3,110.0,35.1,20.1,10.25061708363133
6097.0,4420.0,0.5101809954751131,0.4898190045248869,0.10972850678733034,0.10180995475113122,0.1821266968325792,0.3438914027149321,0.2624434389140272,1.1,4.0,13.3,367.0,90.0,10.0,0.0,2.2,650.0,29.5,25.1,10.631036159813403
6099.0,1750.0000000000002,0.5114285714285715,0.4885714285714286,0.11747851002865328,0.10601719197707735,0.174785100286533,0.33237822349570195,0.2693409742120344,8.899999999999997,13.7,30.8,257.0,90.0,10.0,0.0,2.2,100.0,32.3,24.499999999999996,10.594131602877956
6101.0,9475.0,0.4918205804749341,0.5081794195250661,0.11879619852164727,0.09767687434002112,0.21594508975712778,0.31573389651531153,0.2518479408658923,1.4999999999999998,12.2,40.8,1118.0,80.0,10.0,10.0,2.1,1015.0,30.8,25.8,10.524064040261237
6102.0,5005.0,0.5204795204795205,0.4795204795204796,0.1257485029940119,0.093812375249501,0.2125748502994012,0.31237524950099804,0.2554890219560878,3.6,32.0,82.4,643.0,80.0,10.0,10.0,2.2,535.0,28.7,24.0,10.576432025778553
6104.0,1665.0,0.5060240963855421,0.4939759036144578,0.12951807228915665,0.0933734939759036,0.18373493975903613,0.3433734939759036,0.25000000000000006,3.3,20.1,91.0,151.0,80.0,20.0,0.0,2.2,145.0,25.1,25.4,10.506600887456573
6105.0,1300.0,0.5096525096525096,0.4903474903474904,0.11153846153846153,0.07692307692307693,0.18461538461538465,0.3692307692307693,0.2576923076923077,10.3,21.0,50.1,91.0,80.0,10.0,0.0,2.2,90.0,38.4,18.9,10.573877745973457
6107.0,1670.0,0.5029940119760479,0.4970059880239521,0.13813813813813813,0.08708708708708708,0.2072072072072072,0.32432432432432434,0.2432432432432433,2.6,5.4,23.2,233.0,90.0,10.0,0.0,2.3,105.0,36.1,21.400000000000002,10.154246270883313
6109.0,840.0,0.4940476190476191,0.5059523809523809,0.10714285714285715,0.09523809523809523,0.2142857142857143,0.3154761904761905,0.26785714285714285,3.7,5.500000000000001,90.4,89.0,90.0,10.0,0.0,2.2,45.0,28.9,21.000000000000004,10.338511462885837
6111.0,615.0,0.5203252032520326,0.4796747967479675,0.12195121951219512,0.0975609756097561,0.21138211382113825,0.34959349593495936,0.2195121951219512,7.5,21.8,55.40000000000002,238.0,90.0,10.0,0.0,2.4,50.0,33.9,22.8,10.257659366256744
6112.0,840.0,0.5119047619047619,0.4880952380952381,0.11904761904761907,0.11309523809523808,0.19047619047619047,0.30952380952380953,0.26785714285714285,2.8,16.7,54.40000000000001,198.0,90.0,10.0,0.0,2.5,45.0,36.1,15.4,10.295529640312152
6114.0,8079.999999999999,0.4981435643564357,0.5018564356435643,0.125,0.0983910891089109,0.18626237623762376,0.3360148514851485,0.2543316831683169,2.7,15.3,57.60000000000001,691.0,80.0,10.0,0.0,2.2,760.0,31.4,15.2,10.348173373797573
6116.0,1425.0,0.4947368421052632,0.5052631578947369,0.11888111888111888,0.0979020979020979,0.1888111888111888,0.3391608391608392,0.2552447552447553,8.6,26.200000000000003,38.8,170.0,80.0,10.0,0.0,2.2,110.0,28.3,18.6,10.376611309118108
6118.0,3240.0,0.5,0.5,0.13271604938271606,0.09876543209876544,0.2037037037037037,0.3240740740740741,0.24074074074074076,3.7,25.5,45.1,419.99999999999994,80.0,10.0,0.0,2.3,255.00000000000003,34.9,21.2,10.453829744134898
6121.0,6005.0,0.4929225645295587,0.5070774354704413,0.15333333333333332,0.105,0.21750000000000003,0.31416666666666665,0.21,11.1,19.4,39.6,762.0,80.0,10.0,0.0,2.3,525.0,35.1,19.1,10.416311178964792
6122.0,1989.9999999999998,0.507537688442211,0.492462311557789,0.13065326633165827,0.09045226130653268,0.21105527638190957,0.314070351758794,0.25376884422110557,4.4,22.5,71.2,773.0,80.0,10.0,0.0,2.1,170.0,36.1,17.2,10.71663752549077
6123.0,1155.0,0.4978354978354978,0.5021645021645021,0.11206896551724138,0.08620689655172414,0.21120689655172414,0.29310344827586204,0.2974137931034483,49.7,135.4,216.49999999999997,388.99999999999994,90.0,10.0,0.0,2.1,80.0,62.8,10.0,10.594131602877956
6124.0,740.0,0.5202702702702703,0.4797297297297297,0.14965986394557826,0.08843537414965986,0.20408163265306126,0.3673469387755102,0.1904761904761905,5.999999999999999,92.4,161.9,349.0,90.0,10.0,0.0,2.3,60.0,34.5,26.1,10.55581273857582
6125.0,1725.0,0.5,0.5,0.11918604651162792,0.09883720930232558,0.18023255813953487,0.3546511627906977,0.24709302325581395,8.899999999999997,128.3,237.60000000000002,339.0,90.0,10.0,0.0,2.2,160.0,34.7,23.6,10.496814397813864
6127.0,2295.0,0.4923747276688453,0.5076252723311547,0.10893246187363836,0.1045751633986928,0.1851851851851852,0.3442265795206972,0.2570806100217865,7.5,142.1,243.39999999999998,444.0,90.0,10.0,0.0,2.1,185.0,57.8,8.3,10.496931334742554
6129.0,5595.0,0.5004468275245755,0.4995531724754245,0.12421805183199286,0.09294012511170688,0.22430741733690795,0.3154602323503128,0.2430741733690795,5.1,111.90000000000002,169.4,492.0,90.0,10.0,0.0,2.1,510.0,46.9,14.6,9.814656338829511
6131.0,4720.0,0.4661016949152542,0.5338983050847458,0.05508474576271186,0.12182203389830507,0.23622881355932207,0.22245762711864409,0.364406779661017,17.4,125.1,167.4,2318.0,80.0,20.0,0.0,1.5,540.0,49.8,11.9,10.718852365820325
6132.0,5320.0,0.4971804511278196,0.5028195488721805,0.11924882629107983,0.12769953051643193,0.19530516431924885,0.3511737089201878,0.20657276995305165,12.4,97.9,147.9,1222.0,80.0,20.0,10.0,2.1,555.0,52.0,12.3,10.633448706218788
6133.0,3795.0,0.4967061923583663,0.5032938076416338,0.13175230566534915,0.11462450592885373,0.20948616600790515,0.3530961791831357,0.19104084321475626,7.9,48.50000000000001,175.4,1283.0,80.0,20.0,0.0,2.1,415.0,28.2,25.1,9.961756460660103
6134.0,2400.0,0.4844074844074844,0.5155925155925156,0.11226611226611227,0.0997920997920998,0.23284823284823292,0.30561330561330563,0.2494802494802495,3.5,42.5,229.7,1019.9999999999999,70.0,20.0,10.0,2.0,430.0,31.1,23.6,10.388995368317827
6135.0,5935.0,0.4966329966329967,0.5033670033670034,0.14743049705139005,0.10867733782645322,0.2670598146588037,0.2754844144903117,0.20134793597304132,1.0,22.000000000000004,115.89999999999999,1480.0,70.0,10.0,10.0,2.1,725.0,31.6,19.0,10.218298292376161
6136.0,6915.0,0.4916847433116414,0.5083152566883586,0.128705712219812,0.10412147505422993,0.24150397686189445,0.3109182935647144,0.21475054229934926,7.8,47.7,235.1,2000.0000000000002,80.0,20.0,10.0,2.0,960.0,32.0,21.1,10.025705185260376
6137.0,8280.0,0.5054347826086957,0.4945652173913043,0.13345410628019325,0.11835748792270531,0.22886473429951693,0.32910628019323673,0.19021739130434784,2.0,17.3,204.3,1798.0,70.0,20.0,10.0,2.0,1275.0,37.75666666666667,20.096666666666668,10.169690593310783
6141.0,2555.0,0.49609375,0.50390625,0.1350293542074364,0.09784735812133072,0.2035225048923679,0.3013698630136986,0.2622309197651663,2.6,24.9,133.0,630.0,90.0,10.0,0.0,2.2,185.0,32.5,23.700000000000003,10.218298292376161
6142.0,1315.0,0.4942965779467681,0.5057034220532319,0.13740458015267173,0.09541984732824428,0.1984732824427481,0.3282442748091603,0.2404580152671756,36.0,96.90000000000002,199.7,307.0,90.0,10.0,0.0,2.3,105.0,59.2,8.7,10.089967119478748
6143.0,1220.0,0.4877049180327869,0.5122950819672131,0.13877551020408166,0.11020408163265305,0.18775510204081636,0.31020408163265306,0.2530612244897959,22.4,99.29999999999998,239.49999999999997,238.0,90.0,10.0,0.0,2.3,90.0,46.9,13.999999999999998,9.98506753952855
6151.0,4555.0,0.4846491228070176,0.5153508771929824,0.11732456140350878,0.09429824561403508,0.17653508771929824,0.3234649122807017,0.2883771929824561,7.6,83.69999999999997,210.0,796.0,80.0,10.0,0.0,2.1,405.0,52.5,8.6,10.401227936753463
6153.0,95.0,0.42105263157894735,0.5789473684210527,0.1,0.15,0.15,0.35,0.25000000000000006,8.8,89.80000000000001,163.8,106.0,90.0,10.0,2.0,2.0,5.0,49.8,12.3,9.989665248777179
6155.0,2000.0,0.5,0.5,0.1425,0.10749999999999998,0.21250000000000002,0.31,0.22750000000000004,25.000000000000004,95.50000000000001,181.1,283.0,90.0,10.0,0.0,2.3,150.0,46.0,14.8,10.566175525611364
6161.0,4290.0,0.5,0.5,0.1166861143523921,0.10385064177362892,0.2427071178529755,0.2928821470245041,0.24387397899649946,21.9,100.0,229.8,2060.0,70.0,20.0,10.0,1.8000000000000003,620.0,44.3,14.199999999999998,10.367221568768267
6162.0,4410.0,0.4937570942111237,0.5062429057888763,0.1360544217687075,0.08163265306122447,0.2573696145124716,0.2845804988662133,0.2403628117913832,0.4,11.400000000000002,92.7,2058.0,80.0,20.0,10.0,1.9,505.00000000000006,36.54333333333334,20.26333333333333,10.268130666124037
6163.0,7789.999999999999,0.5012836970474968,0.4987163029525032,0.132305716120745,0.11368015414258187,0.21965317919075145,0.33269107257546565,0.20166987797045602,13.0,41.8,102.0,1220.0,70.0,20.0,10.0,2.1,1285.0,40.4,15.3,10.3797217315325
6164.0,5150.0,0.47235693501454906,0.527643064985451,0.12135922330097088,0.10194174757281553,0.20485436893203884,0.2815533980582524,0.2902912621359223,3.4000000000000004,39.7,144.3,1623.0000000000002,70.0,10.0,10.0,1.9,630.0,25.5,27.4,10.308952660644293
6165.0,4740.0,0.5026399155227033,0.4973600844772968,0.14135021097046413,0.11075949367088606,0.2563291139240506,0.2911392405063291,0.20042194092827006,4.2,24.7,142.9,2192.0,80.0,10.0,10.0,2.0,565.0,30.9,23.6,10.413312675968537
6166.0,5225.0,0.4813397129186603,0.5186602870813397,0.11100478468899524,0.09952153110047847,0.18851674641148325,0.3215311004784689,0.2794258373205742,8.899999999999997,57.1,96.8,1824.9999999999998,80.0,10.0,10.0,2.0,630.0,31.9,21.000000000000004,10.640651618512848
6167.0,15.0,0.3333333333333333,0.6666666666666666,0.13833324668914446,0.1311879513644899,0.14686729182227312,0.3383357014813786,0.2452758086427141,13.0,57.0,145.5,387.0,100.0,7.666666666666664,2.0,2.8,55.5,37.8,19.7,10.785186839640666
6171.0,10880.0,0.4931066176470588,0.5068933823529411,0.11356321839080458,0.09885057471264368,0.18712643678160917,0.3117241379310345,0.288735632183908,10.436666666666667,65.02333333333334,112.22,1079.0,80.0,10.0,0.0,2.1,984.9999999999999,35.17666666666667,23.58,10.729853576882297
6174.0,590.0,0.5042735042735043,0.4957264957264957,0.1271186440677966,0.1016949152542373,0.13559322033898305,0.3305084745762712,0.3050847457627119,206.6,409.80000000000007,476.6,300.0,90.0,10.0,0.0,2.2,30.0,61.1,11.8,10.550590794594669
6176.0,3360.0,0.4970238095238095,0.5029761904761905,0.11755952380952381,0.09821428571428573,0.2038690476190476,0.31101190476190477,0.2693452380952381,21.3,366.70000000000016,467.8,433.0,90.0,10.0,0.0,2.2,245.0,26.1,38.9,10.647803019670473
6181.0,8485.0,0.4955804360636417,0.5044195639363582,0.12676886792452827,0.10023584905660378,0.19398584905660374,0.32547169811320753,0.2535377358490566,9.8,233.0,427.2000000000001,921.0,90.0,10.0,0.0,2.2,620.0,30.4,32.2,10.650175500024103
6191.0,12570.0,0.4856801909307876,0.5143198090692124,0.12092283214001592,0.10461416070007956,0.2064439140811456,0.3158313444709626,0.2521877486077964,48.20000000000001,385.0,465.3999999999999,1018.0,80.0,10.0,10.0,2.1,1065.0,71.1,5.0,10.757902880692196
6199.0,956.0,0.5216377665538046,0.47836223344619544,0.1376235737068801,0.12228429493861634,0.19343071181988936,0.32680890076966396,0.21985251876495007,4.1,67.3,377.2,107.0,86.33333333333334,8.333333333333332,4.333333333333334,2.216666666666667,94.0,43.4,15.2,10.462012694695368
6211.0,11675.0,0.4760068551842331,0.5239931448157671,0.03468950749464668,0.3593147751605996,0.28308351177730195,0.14817987152034262,0.17473233404710922,13.1,262.3,425.9,3955.0,50.0,30.0,10.0,1.3,805.0,53.6,8.8,10.618885342030893
6212.0,4490.0,0.4727474972191324,0.5272525027808677,0.14794215795328142,0.13125695216907676,0.16907675194660735,0.3025583982202447,0.24916573971078976,23.599999999999998,319.0,439.7000000000001,1878.0,80.0,20.0,10.0,2.0,165.0,66.8,6.4,10.700994748420316
6213.0,4250.0,0.4658823529411765,0.5341176470588235,0.12588235294117647,0.11176470588235296,0.19647058823529406,0.2494117647058824,0.3164705882352941,3.9,83.5,391.2,1838.9999999999998,80.0,20.0,0.0,2.0,145.0,57.3,8.4,10.568749529606537
6214.0,4815.0,0.4672897196261682,0.5327102803738317,0.10892116182572614,0.2199170124481328,0.2551867219917012,0.2302904564315353,0.18568464730290454,4.5,333.2,455.2,3314.0,60.0,30.0,10.0,1.6,765.0,53.0,9.0,10.698739956033226
6215.0,8520.0,0.4953051643192488,0.5046948356807511,0.12265258215962441,0.11795774647887325,0.1960093896713615,0.32805164319248825,0.23532863849765262,72.3,421.8,488.4,1933.9999999999998,80.0,10.0,10.0,2.1,915.0,49.6,15.2,10.611523345589823
6216.0,8440.0,0.462085308056872,0.5379146919431279,0.08116113744075831,0.26421800947867297,0.25118483412322273,0.19490521327014215,0.20853080568720378,9.0,202.6,494.9,2580.0,50.0,30.0,20.0,1.5,800.0,67.1,4.1,10.678214720088496
6217.0,9385.0,0.4762919552477358,0.5237080447522643,0.1289291422482685,0.19019712306872666,0.2472029834842835,0.2434736281299947,0.1901971230687267,2.8000000000000003,5.300000000000001,59.699999999999996,2725.0,60.0,20.0,20.0,1.8000000000000003,1395.0,42.0,14.199999999999998,10.631036159813403
6218.0,7139.999999999999,0.4705882352941176,0.5294117647058824,0.11048951048951047,0.0986013986013986,0.19090909090909086,0.28181818181818175,0.3181818181818182,19.8,356.70000000000016,484.1,1752.9999999999998,70.0,20.0,10.0,1.9,955.0,62.4,7.4,10.357742824813725
6219.0,1695.0,0.5058823529411764,0.4941176470588236,0.11209439528023601,0.0943952802359882,0.2418879056047198,0.3215339233038348,0.23008849557522126,8.8,64.89999999999999,394.6,991.0000000000001,70.0,20.0,10.0,1.8000000000000003,210.0,32.4,24.6,10.46812193184325
6221.0,9715.0,0.46525990735975303,0.534740092640247,0.06793618116314977,0.2496139989706639,0.2748327328872877,0.1960885229027277,0.21152856407617085,15.9,204.2,478.99999999999994,3740.0,60.0,30.0,10.0,1.5,760.0,40.8,23.5,10.59913161329466
6222.0,5305.0,0.4976437323279925,0.5023562676720076,0.11781338360037699,0.2224316682375118,0.25070688030160226,0.2478793590951932,0.16116870876531575,14.2,96.1,456.79999999999995,1220.0,70.0,20.0,10.0,1.7,900.0,48.4,12.9,10.47331939832882
6223.0,2660.0,0.5150375939849624,0.4849624060150376,0.10131332082551597,0.09943714821763602,0.1913696060037524,0.3208255159474672,0.2870544090056285,1.9,53.4,304.0,279.0,90.0,10.0,0.0,2.0,249.99999999999997,42.6,16.4,10.613983371430686
6224.0,8079.999999999999,0.4746287128712871,0.5253712871287128,0.09833024118738404,0.22510822510822512,0.2622139764996908,0.2282003710575139,0.18614718614718612,4.8,108.9,437.30000000000007,3281.0,60.0,20.0,20.0,1.6,1125.0,44.1,17.2,10.546872494849937
6225.0,6795.000000000001,0.4805003679175864,0.5194996320824136,0.1375,0.15,0.1786764705882353,0.3044117647058824,0.22941176470588234,14.5,44.8,94.0,1109.0,80.0,10.0,10.0,2.2,410.0,42.1,19.4,10.568749529606537
6226.0,7365.0,0.4782903663500678,0.5217096336499322,0.13713509843856075,0.17718940936863545,0.2226748133061779,0.2803801765105227,0.1826205023761032,5.4,12.700000000000001,68.1,2319.0,70.0,20.0,10.0,1.9,680.0,25.3,23.6,10.534759329377986
6227.0,7684.999999999999,0.4788549121665582,0.5211450878334418,0.11060507482108003,0.13923227065712426,0.23682498373454786,0.280416395575797,0.23292127521145087,0.0,10.9,81.8,2035.0,70.0,20.0,10.0,1.9,775.0,17.6,36.0,10.518673191626359
6228.0,6740.0,0.5059347181008902,0.4940652818991098,0.13649851632047474,0.13501483679525222,0.26186943620178044,0.3123145400593472,0.1543026706231454,9.4,37.7,72.5,1550.0,70.0,20.0,10.0,2.0,770.0,23.4,31.6,10.647803019670473
6229.0,6730.0,0.4769687964338782,0.5230312035661219,0.10111524163568772,0.14869888475836432,0.2371747211895911,0.3115241635687732,0.20148698884758365,2.9999999999999996,15.1,66.3,1485.0000000000002,70.0,20.0,10.0,1.8000000000000003,820.0,31.0,24.3,10.408836776930688
6231.0,7525.000000000001,0.4883720930232558,0.5116279069767442,0.13156146179401992,0.10166112956810633,0.1920265780730897,0.3036544850498339,0.2710963455149501,7.399999999999999,22.800000000000004,39.1,799.9999999999999,80.0,10.0,0.0,2.1,695.0,28.3,26.3,10.19988156558993
6235.0,2815.0,0.5079928952042628,0.4920071047957371,0.13701067615658366,0.08362989323843414,0.19750889679715306,0.298932384341637,0.2829181494661921,6.9,18.7,80.6,334.0,90.0,10.0,0.0,2.3,160.0,27.9,25.8,10.50232405362483
