pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
1722.0,6015.0,2990.0,3025.0,940.0,730.0,1190.0,1755.0,1400.0,90.0,10.0,10.0,2530.0,695.0,885.0,175.0,760.0,2.4,425.0,1101.0,27.3,25.7,0.9,2.0,8.8,12.5,0.8,2.0,8.7,23.5,2.2,4.0,12.4,63.3,0.9,1.5,10.5,24.5,40000.0
1723.0,5610.0,2755.0,2850.0,920.0,600.0,1360.0,1520.0,1205.0,90.0,10.0,10.0,2495.0,810.0,795.0,200.0,685.0,2.2,400.0,1147.0,36.2,18.5,0.5,4.6,8.2,12.6,0.6,2.9,5.5,14.3,1.3,3.8,7.0,62.3,0.4,4.2,9.5,15.9,49500.0
1724.0,3940.0,2020.0,1920.0,590.0,555.0,825.0,1360.0,605.0,90.0,10.0,0.0,1655.0,475.0,515.0,130.0,525.0,2.4,300.0,536.0,29.5,24.2,0.9,1.0,7.5,11.7,1.9,0.0,3.8,11.0,1.6,2.9,9.3,55.7,0.8,1.4,6.6,15.4,38800.0
1731.0,3390.0,1715.0,1675.0,680.0,400.0,860.0,950.0,505.0,90.0,10.0,0.0,1375.0,360.0,440.0,105.0,470.0,2.5,200.0,438.0,30.4,22.9,0.8,0.6,2.7,5.1,0.8,0.6,1.9,2.9,9.0,0.0,1.8,26.0,1.0,0.9,4.9,6.3,47700.0
1732.0,750.0,395.0,355.0,110.0,85.0,155.0,250.0,150.0,90.0,10.0,0.0,315.0,80.0,115.0,10.0,105.0,2.4,40.0,73.0,30.3,23.5,0.9,0.7,1.8,4.5,2.6,0.0,0.7,2.6,8.0,0.0,3.5,24.4,3.3,0.0,0.5,6.8,41500.0
1733.0,3370.0,1690.0,1675.0,500.0,425.0,650.0,1045.0,750.0,90.0,10.0,0.0,1390.0,395.0,490.0,75.0,430.0,2.4,215.0,384.0,31.2,25.5,0.9,0.7,2.7,5.2,1.0,0.7,2.0,3.1,7.4,0.0,2.1,37.6,0.6,1.8,5.6,7.0,33700.0
1734.0,410.0,215.0,195.0,50.0,55.0,60.0,140.0,100.0,100.0,0.0,1.0,155.0,25.0,65.0,5.0,55.0,2.7,15.0,47.0,18.3,42.5,2.0,0.0,1.8,6.1,2.9,0.0,0.8,3.2,4.9,0.8,4.1,50.6,1.4,0.4,1.5,8.0,38100.0
1735.0,2110.0,1085.0,1025.0,355.0,265.0,425.0,635.0,430.0,90.0,10.0,0.0,885.0,275.0,295.0,35.0,280.0,2.4,100.0,232.0,32.7,22.6,0.8,0.8,1.9,5.9,0.8,0.9,1.0,2.9,5.6,0.1,6.0,48.1,3.1,0.0,0.4,5.1,42700.0
1736.0,390.0,200.0,190.0,60.0,60.0,65.0,140.0,70.0,100.0,0.0,0.6666666666666666,150.0,30.0,60.0,5.0,55.0,2.6,10.0,152.0,23.6,34.0,2.2,0.0,1.8,3.9,2.2,0.0,0.9,2.5,5.2,0.3,6.3,49.3,3.6,0.0,0.1,4.6,37900.0
1738.0,2620.0,1345.0,1280.0,405.0,400.0,500.0,800.0,515.0,90.0,10.0,0.0,1065.0,305.0,350.0,50.0,355.0,2.4,135.0,287.0,30.5,28.4,0.8,0.8,1.5,8.6,3.0,0.0,0.6,5.2,3.6,1.2,7.1,46.3,3.0,0.0,0.6,8.3,39000.0
1741.0,12470.0,5995.0,6470.0,1905.0,1195.0,2635.0,3145.0,3590.0,90.0,10.0,10.0,5815.0,2275.0,1780.0,380.0,1355.0,2.1,880.0,1586.0,40.8,17.4,0.8,3.5,8.0,9.7,0.8,7.7,17.9,19.1,1.1,3.0,5.1,34.0,0.8,11.1,25.9,27.4,41200.0
1742.0,6560.0,3280.0,3280.0,970.0,790.0,1320.0,1995.0,1480.0,90.0,10.0,10.0,2930.0,935.0,945.0,245.0,800.0,2.2,515.0,982.0,32.9,19.3,1.3,0.7,8.0,9.8,1.0,1.5,17.8,19.3,1.5,3.0,5.0,44.3,1.2,2.5,25.7,28.3,43000.0
1744.0,1900.0,1000.0,900.0,270.0,225.0,305.0,635.0,465.0,90.0,10.0,0.0,820.0,240.0,305.0,45.0,230.0,2.3,100.0,127.0,27.4,26.5,0.9,0.7,2.5,7.9,3.0,0.0,1.2,9.8,5.2,0.9,7.1,51.9,2.8,0.0,1.5,14.5,44600.0
1746.0,1670.0,860.0,810.0,255.0,195.0,320.0,490.0,415.0,90.0,10.0,0.0,725.0,225.0,245.0,40.0,215.0,2.3,105.0,301.0,32.6,22.6,1.9,0.1,1.3,6.6,0.7,0.9,3.5,7.5,5.1,0.7,7.4,54.3,0.6,1.7,4.1,10.6,32800.0
1747.0,3785.0,1930.0,1855.0,655.0,495.0,795.0,1145.0,695.0,90.0,10.0,0.0,1540.0,475.0,455.0,85.0,520.0,2.4,305.0,407.0,35.8,26.5,0.6,1.5,4.9,8.5,0.7,1.3,5.9,7.1,5.6,0.1,12.4,55.6,0.8,0.7,6.8,10.3,37700.0
1749.0,6100.0,3080.0,3015.0,970.0,785.0,1160.0,1895.0,1290.0,90.0,10.0,0.0,2520.0,725.0,805.0,165.0,810.0,2.4,375.0,513.0,28.7,28.5,0.9,1.5,4.3,6.8,0.9,1.2,3.8,8.8,3.2,2.8,23.4,64.9,0.8,2.9,5.7,11.1,37300.0
1751.0,2080.0,1050.0,1030.0,315.0,275.0,405.0,650.0,430.0,90.0,10.0,0.0,850.0,200.0,310.0,70.0,275.0,2.4,115.0,175.0,25.8,30.0,0.9,0.8,1.3,8.7,0.9,0.8,1.9,17.0,3.5,3.0,8.5,34.7,0.7,0.8,4.0,26.1,37200.0
1752.0,730.0,385.0,345.0,105.0,80.0,130.0,235.0,170.0,90.0,10.0,0.0,315.0,90.0,110.0,20.0,95.0,2.3,30.0,132.0,20.9,28.8,1.9,0.0,2.7,5.5,2.4,0.0,1.8,4.0,6.1,0.0,8.0,42.6,1.9,0.0,2.6,6.0,41400.0
1753.0,625.0,320.0,305.0,80.0,70.0,130.0,185.0,160.0,80.0,10.0,0.0,300.0,115.0,100.0,15.0,65.0,2.1,45.0,254.0,41.3,15.6,0.9,1.0,2.3,4.9,0.8,0.7,3.0,4.5,4.9,0.4,8.8,45.3,0.6,1.8,4.0,8.4,35000.0
1754.0,820.0,425.0,390.0,130.0,95.0,155.0,290.0,150.0,90.0,10.0,0.0,340.0,105.0,115.0,15.0,105.0,2.4,55.0,57.0,32.7,25.1,1.0,0.6,1.4,5.1,3.8,0.0,0.3,3.6,3.9,0.9,8.2,54.9,1.2,0.3,2.3,8.3,36500.0
1755.0,1645.0,835.0,810.0,255.0,170.0,325.0,510.0,380.0,90.0,10.0,0.0,750.0,245.0,245.0,75.0,185.0,2.2,110.0,244.0,33.8,19.0,0.8,1.4,2.0,4.3,1.1,0.6,1.0,2.9,0.7,1.0,7.1,53.4,0.6,2.6,5.3,9.1,40400.0
1756.0,2430.0,1215.0,1215.0,435.0,295.0,545.0,630.0,530.0,90.0,10.0,0.0,975.0,280.0,315.0,55.0,320.0,2.4,120.0,275.0,36.2,20.6,4.8,0.0,0.0,0.7,0.7,0.8,1.0,1.1,0.9,1.5,9.0,32.7,0.6,1.6,2.0,4.1,39000.0
1757.0,715.0,380.0,335.0,70.0,115.0,140.0,255.0,135.0,90.0,10.0,0.0,310.0,85.0,110.0,20.0,90.0,2.3,60.0,107.0,28.9,23.4,4.5,0.0,0.1,3.0,4.2,0.0,0.1,6.8,0.7,1.6,8.3,31.0,4.2,0.0,0.1,6.9,37400.0
1759.0,2370.0,1165.0,1205.0,250.0,245.0,335.0,795.0,745.0,90.0,10.0,0.0,1140.0,405.0,420.0,70.0,245.0,2.1,145.0,354.0,38.2,21.6,3.6,0.1,0.2,1.1,1.2,1.4,2.7,3.8,1.1,3.0,4.7,28.2,1.0,4.7,11.1,13.7,42600.0
1761.0,8230.0,4095.0,4135.0,1265.0,1035.0,1720.0,2535.0,1675.0,90.0,10.0,0.0,3530.0,1025.0,1185.0,285.0,1030.0,2.3,590.0,711.0,36.4,19.1,1.1,0.8,2.8,4.3,1.2,1.7,5.1,7.9,1.5,2.4,5.1,25.9,1.3,1.3,3.7,4.5,38203.333333333336
1764.0,3780.0,1940.0,1840.0,570.0,520.0,780.0,1195.0,710.0,90.0,10.0,0.0,1575.0,465.0,525.0,100.0,480.0,2.4,230.0,212.0,29.0,25.2,1.2,1.2,2.1,3.8,1.2,0.6,1.2,4.9,3.3,1.2,8.1,26.2,4.8,0.0,0.2,2.5,35300.0
1766.0,2275.0,1190.0,1085.0,385.0,260.0,555.0,705.0,375.0,90.0,10.0,0.0,945.0,250.0,320.0,50.0,320.0,2.4,180.0,202.0,33.6,20.5,4.1,0.0,0.0,1.7,1.0,1.4,1.8,6.1,4.8,0.7,7.4,24.7,1.1,0.7,1.0,4.3,33000.0
1767.0,1010.0,510.0,500.0,130.0,125.0,230.0,355.0,175.0,90.0,10.0,0.0,455.0,145.0,150.0,30.0,125.0,2.2,70.0,145.0,35.9,18.3,3.1,0.0,0.4,2.0,5.8,0.0,0.0,0.0,7.7,0.0,4.1,18.9,0.4,2.8,3.0,3.0,39400.0
1768.0,940.0,475.0,465.0,130.0,135.0,165.0,325.0,185.0,90.0,0.0,0.0,390.0,105.0,135.0,20.0,130.0,2.4,65.0,69.0,28.2,29.0,1.2,0.7,1.1,5.9,4.4,0.0,0.3,8.4,4.9,1.3,4.4,20.8,2.7,0.0,1.9,14.1,36600.0
1769.0,185.0,100.0,85.0,20.0,20.0,25.0,75.0,45.0,100.0,4.0,2.6666666666666665,80.0,15.0,45.0,6.166666666666667,20.0,2.3,10.0,35.0,37.333333333333336,19.429999999999996,3.4,0.0,0.6,8.8,2.5,0.0,1.7,17.3,3.7,2.8,5.6,27.9,3.4,0.0,0.2,24.8,34300.0
1771.0,6040.0,3060.0,2980.0,885.0,715.0,1325.0,1725.0,1385.0,90.0,10.0,0.0,2705.0,910.0,915.0,155.0,720.0,2.2,440.0,592.0,36.9,18.5,1.3,0.7,1.8,2.0,1.4,0.7,1.8,2.2,1.7,1.1,2.0,8.9,1.2,2.1,4.5,5.0,38500.0
1773.0,595.0,305.0,290.0,120.0,65.0,200.0,145.0,65.0,70.0,20.0,10.0,260.0,85.0,75.0,25.0,75.0,2.3,65.0,94.0,39.5,7.0,5.4,0.0,0.0,0.0,5.7,0.0,0.0,0.0,6.0,0.0,3.0,7.8,5.3,0.0,0.0,0.0,35600.0
1774.0,2115.0,1090.0,1025.0,390.0,240.0,520.0,620.0,345.0,90.0,10.0,0.0,850.0,230.0,280.0,45.0,300.0,2.5,155.0,152.0,33.9,24.7,4.1,0.0,0.2,2.1,1.5,0.6,0.9,2.7,1.6,1.1,3.7,13.1,4.1,0.0,0.4,2.6,28200.0
1775.0,3780.0,1940.0,1840.0,670.0,445.0,785.0,1105.0,780.0,90.0,10.0,0.0,1585.0,450.0,515.0,110.0,505.0,2.4,275.0,445.0,35.8,20.4,1.2,1.4,1.8,2.0,1.3,1.3,1.8,2.5,5.3,0.5,2.0,14.5,1.2,0.7,1.0,1.4,30700.0
1777.0,5125.0,2565.0,2560.0,755.0,560.0,1075.0,1475.0,1255.0,90.0,10.0,0.0,2345.0,800.0,765.0,180.0,595.0,2.2,340.0,565.0,40.3,16.7,0.7,2.3,3.0,4.1,0.8,0.7,1.6,3.1,6.0,0.0,4.3,14.4,0.6,3.1,5.5,9.4,26200.0
1778.0,920.0,490.0,435.0,105.0,105.0,150.0,335.0,230.0,90.0,10.0,0.0,420.0,125.0,165.0,20.0,105.0,2.2,70.0,108.0,29.6,21.5,1.1,0.3,2.5,4.0,1.2,0.3,1.6,2.0,5.4,0.3,5.2,20.8,0.9,0.8,5.7,8.0,27400.0
1779.0,2390.0,1190.0,1200.0,370.0,240.0,520.0,685.0,570.0,90.0,10.0,0.0,1050.0,320.0,385.0,50.0,295.0,2.2,140.0,380.0,38.1,19.8,0.5,2.5,3.0,3.3,0.5,1.8,3.0,4.1,0.7,1.0,1.0,6.1,0.5,2.4,4.1,6.3,28800.0
1781.0,8975.0,4595.0,4380.0,1240.0,1015.0,2370.0,2775.0,1580.0,80.0,10.0,10.0,4820.0,2425.0,1120.0,445.0,815.0,1.8,1185.0,2321.0,53.5,8.3,0.4,14.9,32.3,33.0,0.3,13.5,30.1,35.6,0.5,11.0,11.1,53.1,0.3,11.4,23.1,27.7,38916.666666666664
1782.0,10400.0,5155.0,5245.0,1580.0,1075.0,2610.0,3095.0,2045.0,80.0,10.0,10.0,5300.0,2330.0,1380.0,495.0,1080.0,2.0,1205.0,2409.0,46.9,10.5,0.6,8.9,32.2,33.0,0.3,10.1,30.8,35.0,0.8,11.0,11.0,50.0,0.7,5.5,23.9,28.0,36000.0
1783.0,2675.0,1245.0,1430.0,390.0,270.0,585.0,735.0,690.0,80.0,10.0,10.0,1410.0,635.0,380.0,160.0,230.0,1.9,350.0,1413.0,59.5,9.8,0.6,1.9,14.4,32.9,0.3,3.6,21.0,35.0,1.5,11.0,11.0,35.4,0.5,2.5,14.8,28.0,41600.0
1784.0,9200.0,4570.0,4630.0,1450.0,1085.0,2055.0,2495.0,2115.0,70.0,10.0,20.0,4280.0,1815.0,1115.0,465.0,855.0,2.0,1285.0,1515.0,54.6,10.7,1.0,1.4,13.6,33.4,0.6,2.2,20.0,36.2,1.9,10.7,11.0,35.3,0.7,2.0,14.2,29.4,44100.0
1785.0,9205.0,4335.0,4870.0,1080.0,860.0,1510.0,2605.0,3145.0,80.0,10.0,10.0,4660.0,1820.0,1650.0,400.0,780.0,2.0,775.0,1390.0,52.5,9.6,1.0,0.6,8.8,33.2,0.6,1.5,14.9,37.1,2.6,10.3,11.2,35.9,1.0,1.1,10.8,26.7,32800.0
1786.0,160.0,85.0,75.0,15.0,20.0,25.0,60.0,40.0,90.0,10.0,2.6666666666666665,65.0,15.0,30.0,6.166666666666667,20.0,2.4,10.0,162.0,33.03,23.259999999999998,2.6,0.0,0.6,16.1,1.5,0.3,3.3,22.5,4.7,4.3,12.7,35.7,2.7,0.0,1.2,19.0,42100.0
1787.0,2400.0,1210.0,1185.0,290.0,205.0,490.0,780.0,630.0,90.0,10.0,0.0,850.0,275.0,320.0,30.0,225.0,2.2,485.0,637.0,35.7,21.8,1.4,0.9,1.9,2.4,0.6,2.2,7.0,10.1,6.3,0.0,14.7,26.8,0.9,3.0,11.0,15.4,40400.0
1788.0,12015.0,6020.0,6000.0,1930.0,1385.0,2745.0,3860.0,2100.0,80.0,10.0,10.0,5115.0,1380.0,1745.0,365.0,1615.0,2.3,795.0,1373.0,24.1,21.4,1.7,0.1,2.0,2.3,0.8,0.8,7.8,9.0,7.3,0.0,14.5,25.8,1.0,1.2,12.2,15.0,39200.0
1789.0,570.0,270.0,300.0,75.0,55.0,90.0,180.0,170.0,90.0,10.0,0.0,275.0,95.0,95.0,15.0,65.0,2.1,15.0,333.0,25.6,28.0,1.6,0.0,21.5,33.0,1.7,0.0,23.5,34.5,0.2,11.0,11.0,35.9,0.5,1.0,15.7,27.9,38800.0
1791.0,7005.0,3380.0,3625.0,920.0,690.0,1375.0,2090.0,1925.0,90.0,10.0,0.0,3360.0,1325.0,1090.0,235.0,695.0,2.0,560.0,866.0,43.5,15.5,0.8,1.9,3.6,4.1,0.7,4.3,6.9,8.6,0.7,12.8,38.0,53.0,0.7,9.8,16.2,23.5,35500.0
1792.0,1335.0,710.0,625.0,205.0,155.0,250.0,460.0,265.0,90.0,10.0,0.0,570.0,165.0,205.0,30.0,170.0,2.3,85.0,199.0,26.4,26.3,1.7,0.0,1.1,4.0,0.9,0.8,1.3,7.9,0.5,9.2,20.7,53.0,0.8,2.3,4.6,19.8,38600.0
1793.0,360.0,185.0,175.0,35.0,50.0,40.0,145.0,90.0,90.0,0.0,0.0,165.0,50.0,60.0,10.0,45.0,2.2,20.0,40.0,29.5,28.3,3.6,0.0,0.1,3.9,2.8,0.0,1.0,8.5,0.8,10.0,39.7,52.6,2.8,0.0,1.5,20.2,29400.0
1794.0,1315.0,655.0,660.0,215.0,145.0,270.0,430.0,255.0,90.0,10.0,0.0,580.0,180.0,200.0,35.0,160.0,2.3,75.0,141.0,32.1,22.7,7.3,0.0,0.0,0.0,1.0,0.7,0.9,1.0,3.8,2.9,32.1,44.3,0.9,1.4,1.9,2.1,35200.0
1795.0,1175.0,615.0,565.0,165.0,125.0,230.0,410.0,250.0,90.0,10.0,0.0,545.0,190.0,205.0,20.0,125.0,2.1,70.0,144.0,34.8,22.0,2.4,0.5,0.6,1.2,2.1,1.4,2.4,3.6,0.9,5.0,15.9,42.1,1.2,2.9,6.0,11.1,27500.0
1796.0,1365.0,685.0,675.0,170.0,130.0,310.0,455.0,295.0,80.0,10.0,10.0,670.0,285.0,205.0,40.0,135.0,2.0,115.0,383.0,41.1,22.4,0.8,4.8,6.8,7.2,0.7,8.3,11.6,12.7,0.4,21.0,34.6,50.3,0.5,18.7,28.3,33.7,30600.0
1797.0,990.0,495.0,500.0,95.0,110.0,190.0,315.0,285.0,90.0,10.0,0.0,485.0,185.0,175.0,15.0,105.0,2.0,70.0,74.0,35.0,24.7,5.5,0.0,0.1,0.7,1.2,0.5,1.8,4.6,1.6,5.4,28.1,52.8,0.9,2.2,4.3,10.8,36500.0
1811.0,5040.0,2585.0,2450.0,375.0,570.0,2030.0,1395.0,670.0,80.0,10.0,10.0,3245.0,1975.0,815.0,140.0,295.0,1.6,430.0,4019.0,48.9,14.0,0.1,40.1,53.3,56.8,0.1,63.6,87.1,96.5,0.3,10.4,32.5,68.6,0.1,76.4,100.4,117.9,29300.0
1812.0,225.0,130.0,95.0,20.0,30.0,40.0,90.0,50.0,90.0,10.0,0.0,105.0,40.0,30.0,5.0,30.0,2.1,20.0,982.0,39.8,23.3,0.7,0.8,25.5,52.7,1.6,1.4,35.3,88.6,2.6,9.8,27.8,66.3,1.3,0.2,42.6,103.6,43600.0
1813.0,8650.0,4285.0,4360.0,1515.0,935.0,2760.0,2170.0,1265.0,60.0,10.0,30.0,4235.0,1850.0,990.0,465.0,905.0,2.0,1280.0,2566.0,54.2,9.0,0.4,5.8,48.4,56.5,0.3,10.6,79.7,93.2,0.8,10.0,29.7,67.2,0.4,12.0,92.4,114.4,32400.0
1814.0,9360.0,4380.0,4975.0,1400.0,950.0,2140.0,2500.0,2370.0,80.0,10.0,10.0,4430.0,1940.0,1115.0,380.0,975.0,2.0,930.0,3276.0,47.9,19.1,0.7,11.5,51.8,58.5,0.4,20.0,83.6,95.9,0.6,10.0,33.7,69.2,0.3,24.2,97.3,118.7,48900.0
1815.0,7210.0,3490.0,3720.0,1000.0,785.0,1905.0,2060.0,1460.0,80.0,10.0,10.0,3680.0,1605.0,1055.0,255.0,745.0,2.0,505.0,3187.0,35.6,21.4,0.3,15.5,52.2,57.5,0.3,30.1,84.5,96.1,0.6,11.5,38.9,67.8,0.4,30.3,97.7,117.7,34900.0
1816.0,8420.0,4225.0,4195.0,1140.0,905.0,2320.0,2275.0,1780.0,70.0,10.0,20.0,4465.0,2320.0,975.0,345.0,805.0,1.9,965.0,2129.0,50.2,12.5,0.5,2.2,47.2,57.3,0.7,2.3,73.3,96.4,1.6,13.8,42.5,65.3,0.7,2.0,84.9,119.1,32400.0
1817.0,3640.0,1740.0,1900.0,605.0,355.0,810.0,1065.0,800.0,80.0,10.0,0.0,1680.0,585.0,520.0,115.0,450.0,2.2,195.0,1749.0,25.3,29.5,1.0,2.2,49.6,56.6,1.0,3.2,76.8,96.9,1.3,16.3,45.6,66.8,0.6,3.5,87.9,114.5,31400.0
1821.0,1645.0,830.0,815.0,245.0,120.0,570.0,440.0,270.0,80.0,10.0,10.0,840.0,375.0,240.0,55.0,165.0,1.9,190.0,2808.0,44.6,11.2,0.8,8.6,51.8,55.0,0.9,6.8,84.0,94.1,1.0,10.0,29.7,69.0,0.9,11.3,97.1,109.1,35700.0
1822.0,4905.0,2515.0,2390.0,1150.0,545.0,1375.0,1380.0,455.0,80.0,10.0,10.0,1865.0,435.0,480.0,150.0,795.0,2.6,310.0,1402.0,21.7,35.6,1.0,0.5,5.8,55.7,1.6,0.0,9.5,96.4,3.4,9.1,31.2,66.2,0.9,0.5,12.2,108.0,38200.0
1823.0,6955.0,3400.0,3550.0,1130.0,740.0,1645.0,2100.0,1335.0,80.0,10.0,10.0,3200.0,1135.0,910.0,315.0,825.0,2.2,730.0,2828.0,38.9,18.6,0.9,8.9,49.0,56.1,0.9,9.4,78.2,96.2,1.3,10.0,30.6,68.2,0.8,13.6,92.6,109.9,38600.0
1824.0,7640.0,3785.0,3855.0,1220.0,855.0,1960.0,1850.0,1750.0,70.0,10.0,20.0,3680.0,1535.0,970.0,325.0,840.0,2.1,750.0,2171.0,43.3,12.1,1.3,0.4,47.7,56.0,0.6,1.9,77.1,95.2,1.9,10.6,33.9,67.0,0.5,2.2,92.0,109.3,35100.0
1825.0,9300.0,4615.0,4685.0,1545.0,930.0,2575.0,2680.0,1570.0,70.0,10.0,20.0,4550.0,2020.0,1035.0,455.0,1030.0,2.0,1150.0,2100.0,46.5,11.3,2.3,0.0,11.2,57.1,0.6,1.5,23.7,93.8,3.1,15.9,38.5,66.1,1.1,0.7,27.4,111.8,45300.0
1826.0,6485.0,3250.0,3240.0,1100.0,660.0,1675.0,1790.0,1255.0,80.0,10.0,10.0,3040.0,1155.0,850.0,265.0,760.0,2.1,620.0,2428.0,36.1,14.3,1.9,0.0,3.1,50.5,0.9,0.8,9.0,83.0,3.8,8.9,34.1,65.7,1.0,1.3,10.6,96.2,43000.0
1827.0,10640.0,5285.0,5355.0,1800.0,1230.0,2605.0,3455.0,1550.0,80.0,10.0,10.0,4710.0,1580.0,1250.0,445.0,1415.0,2.2,1035.0,1951.0,35.8,20.5,2.4,0.0,2.1,12.9,0.9,0.6,5.5,24.5,4.5,3.2,34.0,64.4,1.6,0.1,5.1,27.0,43100.0
1829.0,3995.0,1890.0,2100.0,555.0,405.0,745.0,1055.0,1235.0,90.0,10.0,10.0,1805.0,625.0,615.0,95.0,460.0,2.2,210.0,1207.0,33.0,24.8,0.6,0.8,41.1,55.6,0.6,0.9,62.6,96.5,2.3,10.0,30.2,68.7,0.5,2.0,79.4,108.6,45700.0
1831.0,2505.0,1255.0,1250.0,375.0,300.0,500.0,800.0,525.0,80.0,10.0,10.0,1095.0,340.0,330.0,115.0,310.0,2.3,245.0,1196.0,38.3,17.6,1.6,0.1,1.1,15.0,1.0,0.5,4.3,28.7,4.2,6.9,35.1,64.1,0.8,0.8,3.6,32.8,43400.0
1832.0,245.0,125.0,125.0,40.0,40.0,30.0,90.0,45.0,90.0,10.0,0.0,95.0,20.0,35.0,5.0,35.0,2.6,10.0,57.0,26.7,31.7,0.6,0.9,1.0,2.3,2.3,0.0,2.0,11.3,3.4,2.6,34.8,64.5,1.5,0.0,1.0,8.4,35190.0
1834.0,6050.0,2990.0,3060.0,1050.0,735.0,1240.0,1765.0,1265.0,90.0,10.0,0.0,2430.0,605.0,820.0,160.0,835.0,2.5,400.0,965.0,27.2,28.2,0.8,0.8,4.4,27.1,0.9,0.6,5.9,61.8,3.6,4.5,31.3,65.2,1.0,0.8,7.0,65.6,46300.0
1841.0,1945.0,970.0,975.0,355.0,220.0,475.0,590.0,300.0,90.0,10.0,0.0,795.0,220.0,250.0,40.0,285.0,2.4,115.0,219.0,30.8,28.1,2.4,0.0,1.0,5.8,0.6,0.8,1.1,7.5,5.2,0.7,12.6,70.9,0.7,0.9,2.0,9.9,39143.333333333336
1842.0,640.0,315.0,330.0,95.0,80.0,90.0,215.0,160.0,90.0,0.0,0.0,245.0,60.0,95.0,10.0,80.0,2.5,35.0,116.0,26.8,35.1,0.9,0.7,1.1,3.2,2.6,0.0,1.2,13.8,3.2,1.0,13.9,67.3,1.0,0.7,2.2,13.4,42500.0
1843.0,695.0,355.0,340.0,105.0,70.0,110.0,265.0,145.0,90.0,10.0,0.0,295.0,70.0,115.0,25.0,85.0,2.3,40.0,75.0,26.6,32.0,4.2,0.0,0.0,2.5,6.1,0.0,0.0,0.0,5.7,0.2,2.7,53.6,0.6,0.9,2.0,6.4,40600.0
1844.0,250.0,115.0,135.0,45.0,35.0,35.0,90.0,40.0,90.0,10.0,0.0,95.0,15.0,35.0,10.0,35.0,2.7,15.0,20.0,33.88,21.35,2.8,0.0,0.7,1.0,5.8,0.0,0.0,0.2,7.1,0.0,5.0,62.2,0.7,0.7,1.2,2.9,33900.0
1846.0,395.0,210.0,190.0,65.0,45.0,80.0,135.0,75.0,100.0,0.0,0.0,155.0,45.0,55.0,5.0,55.0,2.5,10.0,38.0,30.7,33.3,1.0,0.7,0.9,1.4,4.3,0.0,0.0,1.4,6.9,0.1,10.2,70.8,2.5,0.0,1.0,3.5,43500.0
1847.0,230.0,110.0,120.0,30.0,35.0,40.0,80.0,40.0,90.0,0.0,10.0,85.0,30.0,20.0,6.0,35.0,2.6,10.0,44.0,35.24333333333333,20.87666666666666,2.4,0.0,0.9,8.8,3.6,0.1,0.5,11.6,5.6,1.2,13.2,71.0,2.9,0.0,0.7,14.5,36700.0
1851.0,12555.0,6295.0,6265.0,1870.0,1520.0,2160.0,4045.0,2960.0,90.0,10.0,0.0,5585.0,2000.0,1670.0,305.0,1600.0,2.2,805.0,1210.0,29.0,30.6,1.0,1.3,6.4,27.2,0.6,2.0,10.7,45.5,2.2,6.1,29.8,72.7,0.8,4.4,21.0,65.5,45700.0
1852.0,10365.0,5025.0,5340.0,1545.0,995.0,1755.0,2865.0,3210.0,90.0,10.0,10.0,4740.0,1645.0,1615.0,275.0,1195.0,2.2,650.0,1430.0,31.2,26.6,1.0,1.0,4.2,16.2,0.8,1.1,7.2,26.6,3.0,4.4,28.7,71.8,0.8,2.8,16.4,44.9,40400.0
1853.0,490.0,235.0,255.0,125.0,45.0,170.0,110.0,40.0,90.0,10.0,0.0,200.0,45.0,55.0,30.0,65.0,2.5,20.0,1459.0,41.3,24.6,1.2,0.3,4.0,7.4,0.9,0.7,8.0,12.0,1.6,1.8,24.8,74.6,1.2,0.2,18.1,29.2,39500.0
1861.0,6355.0,2980.0,3380.0,735.0,640.0,670.0,2020.0,2295.0,80.0,10.0,0.0,3115.0,1245.0,1050.0,205.0,610.0,2.0,355.0,1097.0,30.0,34.8,0.9,2.9,4.9,10.6,0.7,5.1,9.8,25.9,0.5,19.2,47.6,62.2,0.7,9.8,18.7,36.6,41400.0
1862.0,6210.0,2925.0,3285.0,825.0,700.0,815.0,1765.0,2105.0,80.0,10.0,0.0,2850.0,1095.0,855.0,260.0,635.0,2.1,385.0,1129.0,36.4,22.8,1.2,0.9,5.0,14.2,1.1,2.0,10.3,34.1,0.7,19.5,42.3,63.5,1.2,3.0,19.4,45.2,41700.0
1865.0,350.0,160.0,190.0,35.0,25.0,35.0,120.0,130.0,80.0,10.0,0.0,190.0,85.0,55.0,15.0,30.0,1.9,15.0,159.0,32.3,37.5,5.3,0.0,0.0,0.1,0.3,2.9,3.0,3.2,0.2,9.4,37.8,59.8,0.3,7.8,8.0,9.3,45500.0
